TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6935.00000        8.84434
TAB:  Honduras Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Honduras 5/27/2020       126     271      615     194      555     3   236 9/14/2020 
AAA2     1 Honduras Deaths    cc1=  .996698 cc2=  .847627 lx=  6.44212 if=  82 il= 126 5/27/2020  n=  44 now=     271 end=        627       194       555 U=    43.58 T=  133.0 p1= 131.4 p2=    43.2 ed=   235 9/13/2020   x1=  82. x2= 126. y1=  1.17 y2=   .16     
GP: Deaths    Honduras 5/27/2020       126     271      627     194      555     3   235 9/13/2020 
AAA2     1 Honduras Deaths    cc1=  .996647 cc2=  .845891 lx=  6.53212 if=  83 il= 126 5/27/2020  n=  43 now=     271 end=        686       194       555 U=    45.19 T=  136.6 p1= 153.1 p2=    39.5 ed=   243 9/21/2020   x1=  83. x2= 126. y1=  1.19 y2=   .23     
GP: Deaths    Honduras 5/27/2020       126     271      686     194      555     3   243 9/21/2020 
AAA2     1 Honduras Deaths    cc1=  .996894 cc2=  .844395 lx=  6.77212 if=  84 il= 126 5/27/2020  n=  42 now=     271 end=        873       194       555 U=    52.69 T=  147.5 p1= 222.1 p2=    31.0 ed=   271 10/19/2020  x1=  84. x2= 126. y1=  1.21 y2=   .41     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   271 10/19/2020
AAA2     1 Honduras Deaths    cc1=  .996798 cc2=  .842495 lx=  6.92212 if=  85 il= 126 5/27/2020  n=  41 now=     271 end=       1014       194       555 U=    57.70 T=  155.0 p1= 274.2 p2=    26.7 ed=   291 11/8/2020   x1=  85. x2= 126. y1=  1.21 y2=   .50     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   291 11/8/2020 
AAA2     1 Honduras Deaths    cc1=  .996573 cc2=  .840399 lx=  6.97212 if=  86 il= 126 5/27/2020  n=  40 now=     271 end=       1066       194       555 U=    61.71 T=  158.9 p1= 293.4 p2=    25.4 ed=   304 11/21/2020  x1=  86. x2= 126. y1=  1.18 y2=   .53     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   304 11/21/2020
AAA2     1 Honduras Deaths    cc1=  .996517 cc2=  .838403 lx=  6.82212 if=  87 il= 126 5/27/2020  n=  39 now=     271 end=        917       194       555 U=    59.50 T=  152.2 p1= 238.4 p2=    29.6 ed=   292 11/9/2020   x1=  87. x2= 126. y1=  1.10 y2=   .44     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   292 11/9/2020 
AAA2     1 Honduras Deaths    cc1=  .997095 cc2=  .836967 lx=  6.63212 if=  88 il= 126 5/27/2020  n=  38 now=     271 end=        759       194       555 U=    52.76 T=  142.4 p1= 180.1 p2=    35.7 ed=   266 10/14/2020  x1=  88. x2= 126. y1=  1.03 y2=   .31     
GP: Deaths    Honduras 5/27/2020       126     271      759     194      555     3   266 10/14/2020
AAA2     1 Honduras Deaths    cc1=  .997408 cc2=  .835186 lx=  6.50212 if=  89 il= 126 5/27/2020  n=  37 now=     271 end=        666       194       555 U=    47.87 T=  136.1 p1= 145.8 p2=    40.7 ed=   249 9/27/2020   x1=  89. x2= 126. y1=   .98 y2=   .21     
GP: Deaths    Honduras 5/27/2020       126     271      666     194      555     3   249 9/27/2020 
AAA2     1 Honduras Deaths    cc1=  .997464 cc2=  .833065 lx=  6.40212 if=  90 il= 126 5/27/2020  n=  36 now=     271 end=        603       194       555 U=    43.94 T=  131.5 p1= 122.5 p2=    44.9 ed=   235 9/13/2020   x1=  90. x2= 126. y1=   .95 y2=   .13     
GP: Deaths    Honduras 5/27/2020       126     271      603     194      555     3   235 9/13/2020 
AAA2     1 Honduras Deaths    cc1=  .997310 cc2=  .830643 lx=  6.36212 if=  91 il= 126 5/27/2020  n=  35 now=     271 end=        579       194       555 U=    41.69 T=  129.8 p1= 113.7 p2=    46.8 ed=   228 9/6/2020    x1=  91. x2= 126. y1=   .93 y2=   .09     
GP: Deaths    Honduras 5/27/2020       126     271      579     194      555     3   228 9/6/2020  
AAA2     1 Honduras Deaths    cc1=  .997082 cc2=  .828051 lx=  6.38212 if=  92 il= 126 5/27/2020  n=  34 now=     271 end=        591       194       555 U=    41.42 T=  130.5 p1= 118.1 p2=    45.9 ed=   228 9/6/2020    x1=  92. x2= 126. y1=   .93 y2=   .11     
GP: Deaths    Honduras 5/27/2020       126     271      591     194      555     3   228 9/6/2020  
AAA2     1 Honduras Deaths    cc1=  .996988 cc2=  .825489 lx=  6.49212 if=  93 il= 126 5/27/2020  n=  33 now=     271 end=        659       194       555 U=    46.62 T=  135.4 p1= 143.2 p2=    41.1 ed=   245 9/23/2020   x1=  93. x2= 126. y1=   .91 y2=   .20     
GP: Deaths    Honduras 5/27/2020       126     271      659     194      555     3   245 9/23/2020 
AAA2     1 Honduras Deaths    cc1=  .996787 cc2=  .822709 lx=  6.43212 if=  94 il= 126 5/27/2020  n=  32 now=     271 end=        621       194       555 U=    45.44 T=  132.9 p1= 129.2 p2=    43.6 ed=   240 9/18/2020   x1=  94. x2= 126. y1=   .86 y2=   .15     
GP: Deaths    Honduras 5/27/2020       126     271      621     194      555     3   240 9/18/2020 
AAA2     1 Honduras Deaths    cc1=  .996734 cc2=  .819957 lx=  6.34212 if=  95 il= 126 5/27/2020  n=  31 now=     271 end=        567       194       555 U=    41.57 T=  129.0 p1= 109.2 p2=    47.8 ed=   227 9/5/2020    x1=  95. x2= 126. y1=   .82 y2=   .07     
GP: Deaths    Honduras 5/27/2020       126     271      567     194      555     3   227 9/5/2020  
AAA1     1 Honduras Deaths    cc1=  .996429 cc2=  .816824 lx=  6.31212 if=  96 il= 126 5/27/2020  n=  30 now=     271 end=        551       194       555 U=    40.23 T=  127.7 p1= 103.3 p2=    49.2 ed=   222 8/31/2020   x1=  96. x2= 126. y1=   .79 y2=   .04 BEST
AAA2     1 Honduras Deaths    cc1=  .996429 cc2=  .816824 lx=  6.31112 if=  96 il= 126 5/27/2020  n=  30 now=     271 end=        551       194       555 U=    40.23 T=  127.7 p1= 103.3 p2=    49.2 ed=   222 8/31/2020   x1=  96. x2= 126. y1=   .79 y2=   .04 BEST
GP: Deaths    Honduras 5/27/2020       126     271      551     194      555     3   222 8/31/2020 
AAA1     1 Honduras Deaths    cc1=  .996059 cc2=  .813485 lx=  6.31212 if=  97 il= 126 5/27/2020  n=  29 now=     271 end=        551       194       555 U=    40.07 T=  127.7 p1= 103.3 p2=    49.2 ed=   222 8/31/2020   x1=  97. x2= 126. y1=   .77 y2=   .04 BEST
AAA2     1 Honduras Deaths    cc1=  .996059 cc2=  .813485 lx=  6.31212 if=  97 il= 126 5/27/2020  n=  29 now=     271 end=        551       194       555 U=    40.07 T=  127.7 p1= 103.3 p2=    49.2 ed=   222 8/31/2020   x1=  97. x2= 126. y1=   .77 y2=   .04 BEST
GP: Deaths    Honduras 5/27/2020       126     271      551     194      555     3   222 8/31/2020 
AAA1     1 Honduras Deaths    cc1=  .995640 cc2=  .809944 lx=  6.32212 if=  98 il= 126 5/27/2020  n=  28 now=     271 end=        556       194       555 U=    39.75 T=  128.1 p1= 105.2 p2=    48.7 ed=   221 8/30/2020   x1=  98. x2= 126. y1=   .76 y2=   .05 BEST
AAA2     1 Honduras Deaths    cc1=  .995640 cc2=  .809944 lx=  6.32412 if=  98 il= 126 5/27/2020  n=  28 now=     271 end=        556       194       555 U=    39.75 T=  128.1 p1= 105.2 p2=    48.7 ed=   221 8/30/2020   x1=  98. x2= 126. y1=   .76 y2=   .05 BEST
GP: Deaths    Honduras 5/27/2020       126     271      556     194      555     3   221 8/30/2020 
AAA2     1 Honduras Deaths    cc1=  .995263 cc2=  .806280 lx=  6.40212 if=  99 il= 126 5/27/2020  n=  27 now=     271 end=        603       194       555 U=    42.55 T=  131.4 p1= 122.5 p2=    44.9 ed=   231 9/9/2020    x1=  99. x2= 126. y1=   .76 y2=   .13     
GP: Deaths    Honduras 5/27/2020       126     271      603     194      555     3   231 9/9/2020  
AAA2     1 Honduras Deaths    cc1=  .994741 cc2=  .802291 lx=  6.45212 if= 100 il= 126 5/27/2020  n=  26 now=     271 end=        634       194       555 U=    44.13 T=  133.5 p1= 133.9 p2=    42.7 ed=   237 9/15/2020   x1= 100. x2= 126. y1=   .76 y2=   .17     
GP: Deaths    Honduras 5/27/2020       126     271      634     194      555     3   237 9/15/2020 
AAA2     1 Honduras Deaths    cc1=  .994125 cc2=  .798009 lx=  6.48212 if= 101 il= 126 5/27/2020  n=  25 now=     271 end=        653       194       555 U=    43.71 T=  134.5 p1= 141.0 p2=    41.5 ed=   237 9/15/2020   x1= 101. x2= 126. y1=   .77 y2=   .19     
GP: Deaths    Honduras 5/27/2020       126     271      653     194      555     3   237 9/15/2020 
AAA2     1 Honduras Deaths    cc1=  .993917 cc2=  .793917 lx=  6.80212 if= 102 il= 126 5/27/2020  n=  24 now=     271 end=        899       194       555 U=    53.87 T=  149.1 p1= 231.7 p2=    30.1 ed=   276 10/24/2020  x1= 102. x2= 126. y1=   .87 y2=   .43     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   276 10/24/2020
AAA2     1 Honduras Deaths    cc1=  .993396 cc2=  .789271 lx=  7.13212 if= 103 il= 126 5/27/2020  n=  23 now=     271 end=       1251       194       555 U=    61.29 T=  164.2 p1= 361.6 p2=    21.7 ed=   308 11/25/2020  x1= 103. x2= 126. y1=  1.00 y2=   .62     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   308 11/25/2020
AAA2     1 Honduras Deaths    cc1=  .994484 cc2=  .785969 lx=  7.60212 if= 104 il= 126 5/27/2020  n=  22 now=     271 end=       2002       194       555 U=    80.34 T=  194.1 p1= 638.7 p2=    13.5 ed=   383 2/8/2021    x1= 104. x2= 126. y1=  1.12 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   383 2/8/2021  
AAA2     1 Honduras Deaths    cc1=  .993735 cc2=  .780534 lx=  7.60212 if= 105 il= 126 5/27/2020  n=  21 now=     271 end=       2002       194       555 U=    82.92 T=  196.3 p1= 638.7 p2=    13.5 ed=   391 2/16/2021   x1= 105. x2= 126. y1=  1.10 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   391 2/16/2021 
AAA2     1 Honduras Deaths    cc1=  .992927 cc2=  .774709 lx=  7.60212 if= 106 il= 126 5/27/2020  n=  20 now=     271 end=       2002       194       555 U=    85.66 T=  198.6 p1= 638.7 p2=    13.5 ed=   400 2/25/2021   x1= 106. x2= 126. y1=  1.08 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   400 2/25/2021 
AAA2     1 Honduras Deaths    cc1=  .992951 cc2=  .769345 lx=  7.60212 if= 107 il= 126 5/27/2020  n=  19 now=     271 end=       2002       194       555 U=    83.68 T=  196.9 p1= 638.7 p2=    13.5 ed=   394 2/19/2021   x1= 107. x2= 126. y1=  1.07 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   394 2/19/2021 
AAA2     1 Honduras Deaths    cc1=  .992550 cc2=  .763134 lx=  7.60212 if= 108 il= 126 5/27/2020  n=  18 now=     271 end=       2002       194       555 U=    80.40 T=  194.2 p1= 638.7 p2=    13.5 ed=   383 2/8/2021    x1= 108. x2= 126. y1=  1.07 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   383 2/8/2021  
AAA2     1 Honduras Deaths    cc1=  .990384 cc2=  .747849 lx=  7.60212 if= 110 il= 126 5/27/2020  n=  16 now=     271 end=       2002       194       555 U=    80.36 T=  194.1 p1= 638.7 p2=    13.5 ed=   383 2/8/2021    x1= 110. x2= 126. y1=  1.05 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   383 2/8/2021  
AAA2     1 Honduras Deaths    cc1=  .988501 cc2=  .738501 lx=  7.60212 if= 111 il= 126 5/27/2020  n=  15 now=     271 end=       2002       194       555 U=    81.44 T=  195.0 p1= 638.7 p2=    13.5 ed=   387 2/12/2021   x1= 111. x2= 126. y1=  1.03 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   387 2/12/2021 
AAA2     1 Honduras Deaths    cc1=  .986418 cc2=  .728219 lx=  7.60212 if= 112 il= 126 5/27/2020  n=  14 now=     271 end=       2002       194       555 U=    78.51 T=  192.6 p1= 638.7 p2=    13.5 ed=   377 2/2/2021    x1= 112. x2= 126. y1=  1.03 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   377 2/2/2021  
AAA2     1 Honduras Deaths    cc1=  .983257 cc2=  .715995 lx=  7.60212 if= 113 il= 126 5/27/2020  n=  13 now=     271 end=       2002       194       555 U=    86.72 T=  199.5 p1= 638.7 p2=    13.5 ed=   404 3/1/2021    x1= 113. x2= 126. y1=  1.00 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   404 3/1/2021  
AAA2     1 Honduras Deaths    cc1=  .984647 cc2=  .707297 lx=  7.60212 if= 114 il= 126 5/27/2020  n=  12 now=     271 end=       2002       194       555 U=    81.55 T=  195.1 p1= 638.7 p2=    13.5 ed=   387 2/12/2021   x1= 114. x2= 126. y1=   .99 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   387 2/12/2021 
AAA2     1 Honduras Deaths    cc1=  .983333 cc2=  .694658 lx=  7.60212 if= 115 il= 126 5/27/2020  n=  11 now=     271 end=       2002       194       555 U=    80.76 T=  194.5 p1= 638.7 p2=    13.5 ed=   385 2/10/2021   x1= 115. x2= 126. y1=   .98 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   385 2/10/2021 
AAA2     1 Honduras Deaths    cc1=  .982663 cc2=  .681151 lx=  7.60212 if= 116 il= 126 5/27/2020  n=  10 now=     271 end=       2002       194       555 U=    79.70 T=  193.6 p1= 638.7 p2=    13.5 ed=   381 2/6/2021    x1= 116. x2= 126. y1=   .97 y2=   .85     
GP: Deaths    Honduras 5/27/2020       126     271    -         194      555     3   381 2/6/2021  
AAA2     1 Honduras Deaths    cc1=  .983410 cc2=  .667182 lx=  6.33212 if= 117 il= 126 5/27/2020  n=   9 now=     271 end=        562       194       555 U=    38.02 T=  128.4 p1= 107.4 p2=    48.2 ed=   218 8/27/2020   x1= 117. x2= 126. y1=   .30 y2=   .06     
GP: Deaths    Honduras 5/27/2020       126     271      562     194      555     3   218 8/27/2020 
AAA2     1 Honduras Deaths    cc1=  .988765 cc2=  .655431 lx=  5.58212 if= 118 il= 126 5/27/2020  n=   8 now=     271 end=        265       194       555 U=    12.64 T=  111.4 p1=  -2.2 p2=   102.3 ed=   141 6/11/2020   x1= 118. x2= 126. y1=  -.52 y2= -1.16     
GP: Deaths    Honduras 5/27/2020       126     271      265     194      555     3   141 6/11/2020 
AAA2     1 Honduras Deaths    cc1=  .990801 cc2=  .637248 lx=  5.44212 if= 119 il= 126 5/27/2020  n=   7 now=     271 end=        230       194       555 U=     7.35 T=  113.2 p1= -15.1 p2=   117.8 ed=   130 5/31/2020   x1= 119. x2= 126. y1=  -.79 y2= -1.75     
GP: Deaths    Honduras 5/27/2020       126     271      230     194      555     3   130 5/31/2020 
AAA2     1 Honduras Deaths    cc1=  .986179 cc2=  .608215 lx=  5.45212 if= 120 il= 126 5/27/2020  n=   6 now=     271 end=        233       194       555 U=     7.68 T=  113.0 p1= -14.0 p2=   116.3 ed=   131 6/1/2020    x1= 120. x2= 126. y1=  -.91 y2= -1.69     
GP: Deaths    Honduras 5/27/2020       126     271      233     194      555     3   131 6/1/2020  
AAA2     1 Honduras Deaths    cc1=  .977833 cc2=  .569585 lx=  5.43212 if= 121 il= 126 5/27/2020  n=   5 now=     271 end=        228       194       555 U=     7.71 T=  112.1 p1= -15.9 p2=   118.9 ed=   130 5/31/2020   x1= 121. x2= 126. y1= -1.16 y2= -1.81     
GP: Deaths    Honduras 5/27/2020       126     271      228     194      555     3   130 5/31/2020 
AAA2     1 Honduras Deaths    cc1=  .989426 cc2=  .864426 lx=  5.77212 if=  64 il= 127 5/28/2020  n=  63 now=     271 end=        321       196       625 U=    25.63 T=  108.9 p1=  18.5 p2=    84.4 ed=   169 7/9/2020    x1=  64. x2= 127. y1=  1.75 y2=  -.71     
GP: Deaths    Honduras 5/28/2020       127     271      321     196      625     4   169 7/9/2020  
AAA2     1 Honduras Deaths    cc1=  .989882 cc2=  .863893 lx=  5.82212 if=  65 il= 127 5/28/2020  n=  62 now=     271 end=        337       196       625 U=    26.16 T=  111.1 p1=  24.4 p2=    80.4 ed=   172 7/12/2020   x1=  65. x2= 127. y1=  1.76 y2=  -.61     
GP: Deaths    Honduras 5/28/2020       127     271      337     196      625     4   172 7/12/2020 
AAA2     1 Honduras Deaths    cc1=  .991282 cc2=  .864282 lx=  5.91212 if=  66 il= 127 5/28/2020  n=  61 now=     271 end=        369       196       625 U=    27.32 T=  114.5 p1=  36.2 p2=    73.4 ed=   179 7/19/2020   x1=  66. x2= 127. y1=  1.78 y2=  -.46     
GP: Deaths    Honduras 5/28/2020       127     271      369     196      625     4   179 7/19/2020 
AAA2     1 Honduras Deaths    cc1=  .994775 cc2=  .866739 lx=  6.14212 if=  67 il= 127 5/28/2020  n=  60 now=     271 end=        465       196       625 U=    34.01 T=  122.0 p1=  71.6 p2=    58.3 ed=   202 8/11/2020   x1=  67. x2= 127. y1=  1.62 y2=  -.15     
GP: Deaths    Honduras 5/28/2020       127     271      465     196      625     4   202 8/11/2020 
AAA2     1 Honduras Deaths    cc1=  .996517 cc2=  .867418 lx=  6.37212 if=  68 il= 127 5/28/2020  n=  59 now=     271 end=        585       196       625 U=    42.21 T=  130.8 p1= 115.9 p2=    46.3 ed=   230 9/8/2020    x1=  68. x2= 127. y1=  1.49 y2=   .09     
GP: Deaths    Honduras 5/28/2020       127     271      585     196      625     4   230 9/8/2020  
AAA2     1 Honduras Deaths    cc1=  .996628 cc2=  .866439 lx=  6.45212 if=  69 il= 127 5/28/2020  n=  58 now=     271 end=        634       196       625 U=    43.12 T=  133.9 p1= 133.9 p2=    42.7 ed=   235 9/13/2020   x1=  69. x2= 127. y1=  1.51 y2=   .16     
GP: Deaths    Honduras 5/28/2020       127     271      634     196      625     4   235 9/13/2020 
AAA2     1 Honduras Deaths    cc1=  .997211 cc2=  .865904 lx=  6.66212 if=  70 il= 127 5/28/2020  n=  57 now=     271 end=        782       196       625 U=    49.68 T=  143.1 p1= 188.6 p2=    34.7 ed=   260 10/8/2020   x1=  70. x2= 127. y1=  1.47 y2=   .32     
GP: Deaths    Honduras 5/28/2020       127     271      782     196      625     4   260 10/8/2020 
AAA2     1 Honduras Deaths    cc1=  .997309 cc2=  .864856 lx=  6.78212 if=  71 il= 127 5/28/2020  n=  56 now=     271 end=        881       196       625 U=    55.26 T=  149.6 p1= 225.1 p2=    30.8 ed=   279 10/27/2020  x1=  71. x2= 127. y1=  1.42 y2=   .41     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   279 10/27/2020
AAA2     1 Honduras Deaths    cc1=  .997164 cc2=  .863534 lx=  6.77212 if=  72 il= 127 5/28/2020  n=  55 now=     271 end=        873       196       625 U=    54.96 T=  149.1 p1= 222.1 p2=    31.0 ed=   278 10/26/2020  x1=  72. x2= 127. y1=  1.40 y2=   .40     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   278 10/26/2020
AAA2     1 Honduras Deaths    cc1=  .997008 cc2=  .862168 lx=  6.77212 if=  73 il= 127 5/28/2020  n=  54 now=     271 end=        873       196       625 U=    53.96 T=  148.7 p1= 222.1 p2=    31.0 ed=   276 10/24/2020  x1=  73. x2= 127. y1=  1.40 y2=   .40     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   276 10/24/2020
AAA2     1 Honduras Deaths    cc1=  .996867 cc2=  .860784 lx=  6.81212 if=  74 il= 127 5/28/2020  n=  53 now=     271 end=        908       196       625 U=    59.81 T=  152.6 p1= 235.1 p2=    29.8 ed=   293 11/10/2020  x1=  74. x2= 127. y1=  1.31 y2=   .43     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   293 11/10/2020
AAA2     1 Honduras Deaths    cc1=  .997230 cc2=  .859869 lx=  6.70212 if=  75 il= 127 5/28/2020  n=  52 now=     271 end=        814       196       625 U=    55.88 T=  146.8 p1= 200.4 p2=    33.3 ed=   278 10/26/2020  x1=  75. x2= 127. y1=  1.28 y2=   .35     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   278 10/26/2020
AAA2     1 Honduras Deaths    cc1=  .997451 cc2=  .858776 lx=  6.60212 if=  76 il= 127 5/28/2020  n=  51 now=     271 end=        736       196       625 U=    52.29 T=  141.7 p1= 171.6 p2=    36.8 ed=   265 10/13/2020  x1=  76. x2= 127. y1=  1.26 y2=   .28     
GP: Deaths    Honduras 5/28/2020       127     271      736     196      625     4   265 10/13/2020
AAA2     1 Honduras Deaths    cc1=  .997535 cc2=  .857507 lx=  6.53212 if=  77 il= 127 5/28/2020  n=  50 now=     271 end=        686       196       625 U=    49.53 T=  138.2 p1= 153.1 p2=    39.5 ed=   255 10/3/2020   x1=  77. x2= 127. y1=  1.24 y2=   .23     
GP: Deaths    Honduras 5/28/2020       127     271      686     196      625     4   255 10/3/2020 
AAA2     1 Honduras Deaths    cc1=  .997494 cc2=  .856073 lx=  6.48212 if=  78 il= 127 5/28/2020  n=  49 now=     271 end=        653       196       625 U=    47.93 T=  135.9 p1= 141.0 p2=    41.5 ed=   249 9/27/2020   x1=  78. x2= 127. y1=  1.21 y2=   .19     
GP: Deaths    Honduras 5/28/2020       127     271      653     196      625     4   249 9/27/2020 
AAA1     1 Honduras Deaths    cc1=  .997425 cc2=  .854568 lx=  6.44212 if=  79 il= 127 5/28/2020  n=  48 now=     271 end=        627       196       625 U=    45.97 T=  134.0 p1= 131.4 p2=    43.2 ed=   242 9/20/2020   x1=  79. x2= 127. y1=  1.20 y2=   .15 BEST
AAA2     1 Honduras Deaths    cc1=  .997425 cc2=  .854568 lx=  6.44312 if=  79 il= 127 5/28/2020  n=  48 now=     271 end=        627       196       625 U=    45.97 T=  134.0 p1= 131.4 p2=    43.2 ed=   242 9/20/2020   x1=  79. x2= 127. y1=  1.20 y2=   .15 BEST
GP: Deaths    Honduras 5/28/2020       127     271      627     196      625     4   242 9/20/2020 
AAA1     1 Honduras Deaths    cc1=  .997271 cc2=  .852934 lx=  6.43212 if=  80 il= 127 5/28/2020  n=  47 now=     271 end=        621       196       625 U=    45.34 T=  133.5 p1= 129.2 p2=    43.6 ed=   240 9/18/2020   x1=  80. x2= 127. y1=  1.18 y2=   .14 BEST
AAA2     1 Honduras Deaths    cc1=  .997271 cc2=  .852934 lx=  6.42712 if=  80 il= 127 5/28/2020  n=  47 now=     271 end=        621       196       625 U=    45.34 T=  133.5 p1= 129.2 p2=    43.6 ed=   240 9/18/2020   x1=  80. x2= 127. y1=  1.18 y2=   .14 BEST
GP: Deaths    Honduras 5/28/2020       127     271      621     196      625     4   240 9/18/2020 
AAA2     1 Honduras Deaths    cc1=  .997093 cc2=  .851228 lx=  6.42212 if=  81 il= 127 5/28/2020  n=  46 now=     271 end=        615       196       625 U=    44.68 T=  133.0 p1= 126.9 p2=    44.1 ed=   238 9/16/2020   x1=  81. x2= 127. y1=  1.16 y2=   .13     
GP: Deaths    Honduras 5/28/2020       127     271      615     196      625     4   238 9/16/2020 
AAA1     1 Honduras Deaths    cc1=  .996909 cc2=  .849467 lx=  6.44212 if=  82 il= 127 5/28/2020  n=  45 now=     271 end=        627       196       625 U=    44.18 T=  133.7 p1= 131.4 p2=    43.2 ed=   237 9/15/2020   x1=  82. x2= 127. y1=  1.17 y2=   .15 BEST
AAA2     1 Honduras Deaths    cc1=  .996909 cc2=  .849467 lx=  6.44212 if=  82 il= 127 5/28/2020  n=  45 now=     271 end=        627       196       625 U=    44.18 T=  133.7 p1= 131.4 p2=    43.2 ed=   237 9/15/2020   x1=  82. x2= 127. y1=  1.17 y2=   .15 BEST
GP: Deaths    Honduras 5/28/2020       127     271      627     196      625     4   237 9/15/2020 
AAA2     1 Honduras Deaths    cc1=  .996866 cc2=  .847794 lx=  6.53212 if=  83 il= 127 5/28/2020  n=  44 now=     271 end=        686       196       625 U=    45.85 T=  137.4 p1= 153.1 p2=    39.5 ed=   245 9/23/2020   x1=  83. x2= 127. y1=  1.19 y2=   .23     
GP: Deaths    Honduras 5/28/2020       127     271      686     196      625     4   245 9/23/2020 
AAA2     1 Honduras Deaths    cc1=  .997096 cc2=  .846341 lx=  6.75212 if=  84 il= 127 5/28/2020  n=  43 now=     271 end=        855       196       625 U=    52.99 T=  147.6 p1= 215.5 p2=    31.7 ed=   272 10/20/2020  x1=  84. x2= 127. y1=  1.20 y2=   .39     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   272 10/20/2020
AAA2     1 Honduras Deaths    cc1=  .997006 cc2=  .844508 lx=  6.87212 if=  85 il= 127 5/28/2020  n=  42 now=     271 end=        964       196       625 U=    57.32 T=  153.7 p1= 255.7 p2=    28.1 ed=   288 11/5/2020   x1=  85. x2= 127. y1=  1.20 y2=   .47     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   288 11/5/2020 
AAA2     1 Honduras Deaths    cc1=  .996799 cc2=  .842496 lx=  6.92212 if=  86 il= 127 5/28/2020  n=  41 now=     271 end=       1014       196       625 U=    61.31 T=  157.5 p1= 274.2 p2=    26.7 ed=   302 11/19/2020  x1=  86. x2= 127. y1=  1.17 y2=   .50     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   302 11/19/2020
AAA2     1 Honduras Deaths    cc1=  .996758 cc2=  .840584 lx=  6.79212 if=  87 il= 127 5/28/2020  n=  40 now=     271 end=        890       196       625 U=    59.56 T=  151.7 p1= 228.4 p2=    30.4 ed=   292 11/9/2020   x1=  87. x2= 127. y1=  1.09 y2=   .41     
GP: Deaths    Honduras 5/28/2020       127     271    -         196      625     4   292 11/9/2020 
AAA2     1 Honduras Deaths    cc1=  .997304 cc2=  .839190 lx=  6.61212 if=  88 il= 127 5/28/2020  n=  39 now=     271 end=        744       196       625 U=    53.02 T=  142.3 p1= 174.5 p2=    36.4 ed=   267 10/15/2020  x1=  88. x2= 127. y1=  1.02 y2=   .29     
GP: Deaths    Honduras 5/28/2020       127     271      744     196      625     4   267 10/15/2020
AAA2     1 Honduras Deaths    cc1=  .997601 cc2=  .837473 lx=  6.49212 if=  89 il= 127 5/28/2020  n=  38 now=     271 end=        659       196       625 U=    48.36 T=  136.4 p1= 143.2 p2=    41.1 ed=   250 9/28/2020   x1=  89. x2= 127. y1=   .98 y2=   .19     
GP: Deaths    Honduras 5/28/2020       127     271      659     196      625     4   250 9/28/2020 
AAA2     1 Honduras Deaths    cc1=  .997659 cc2=  .835438 lx=  6.40212 if=  90 il= 127 5/28/2020  n=  37 now=     271 end=        603       196       625 U=    44.67 T=  132.2 p1= 122.5 p2=    44.9 ed=   237 9/15/2020   x1=  90. x2= 127. y1=   .95 y2=   .12     
GP: Deaths    Honduras 5/28/2020       127     271      603     196      625     4   237 9/15/2020 
AAA2     1 Honduras Deaths    cc1=  .997523 cc2=  .833124 lx=  6.36212 if=  91 il= 127 5/28/2020  n=  36 now=     271 end=        579       196       625 U=    42.41 T=  130.4 p1= 113.7 p2=    46.8 ed=   230 9/8/2020    x1=  91. x2= 127. y1=   .93 y2=   .08     
GP: Deaths    Honduras 5/28/2020       127     271      579     196      625     4   230 9/8/2020  
