TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3186.00000        8.06652
TAB:  US_Kentucky_Jefferson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Kentucky_Jefferson 6/3/2020        133    3186     4612    2612     3236    11   190 7/30/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .988488 cc2=  .699812 lx=  8.13652 if= 122 il= 133 6/3/2020   n=  11 now=    3186 end=       3417      2612      3236 U=    17.11 T=  110.5 p1=   7.3 p2=    93.2 ed=   150 6/20/2020   x1= 122. x2= 133. y1=  -.67 y2= -1.31     
GP: Confirmed US_Kentucky_Jefferson 6/3/2020        133    3186     3417    2612     3236    11   150 6/20/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991508 cc2=  .689996 lx=  8.03652 if= 123 il= 133 6/3/2020   n=  10 now=    3186 end=       3091      2612      3236 U=    11.23 T=  113.0 p1=  -3.0 p2=   103.1 ed=   139 6/9/2020    x1= 123. x2= 133. y1=  -.89 y2= -1.78     
GP: Confirmed US_Kentucky_Jefferson 6/3/2020        133    3186     3091    2612     3236    11   139 6/9/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .990578 cc2=  .674350 lx=  7.98652 if= 124 il= 133 6/3/2020   n=   9 now=    3186 end=       2941      2612      3236 U=     8.09 T=  115.8 p1=  -7.7 p2=   108.3 ed=   134 6/4/2020    x1= 124. x2= 133. y1= -1.02 y2= -2.13     
GP: Confirmed US_Kentucky_Jefferson 6/3/2020        133    3186     2941    2612     3236    11   134 6/4/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .989388 cc2=  .656055 lx=  8.21652 if= 125 il= 133 6/3/2020   n=   8 now=    3186 end=       3701      2612      3236 U=    20.85 T=  111.0 p1=  16.2 p2=    86.1 ed=   160 6/30/2020   x1= 125. x2= 133. y1=  -.67 y2= -1.05     
GP: Confirmed US_Kentucky_Jefferson 6/3/2020        133    3186     3701    2612     3236    11   160 6/30/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991888 cc2=  .638334 lx=  7.99652 if= 126 il= 133 6/3/2020   n=   7 now=    3186 end=       2970      2612      3236 U=     9.15 T=  114.2 p1=  -6.8 p2=   107.3 ed=   135 6/5/2020    x1= 126. x2= 133. y1= -1.29 y2= -2.05     
GP: Confirmed US_Kentucky_Jefferson 6/3/2020        133    3186     2970    2612     3236    11   135 6/5/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .995474 cc2=  .617509 lx=  7.94652 if= 127 il= 133 6/3/2020   n=   6 now=    3186 end=       2825      2612      3236 U=     5.83 T=  118.2 p1= -11.3 p2=   112.8 ed=   131 6/1/2020    x1= 127. x2= 133. y1= -1.51 y2= -2.54     
GP: Confirmed US_Kentucky_Jefferson 6/3/2020        133    3186     2825    2612     3236    11   131 6/1/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .995133 cc2=  .888533 lx=  8.09652 if=  47 il= 134 6/4/2020   n=  87 now=    3186 end=       3283      2760      3354 U=    22.64 T=   94.3 p1=   3.0 p2=    97.0 ed=   147 6/17/2020   x1=  47. x2= 134. y1=  2.09 y2= -1.75     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3283    2760     3354    11   147 6/17/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994964 cc2=  .887753 lx=  8.09652 if=  48 il= 134 6/4/2020   n=  86 now=    3186 end=       3283      2760      3354 U=    22.38 T=   94.8 p1=   3.0 p2=    97.0 ed=   147 6/17/2020   x1=  48. x2= 134. y1=  2.09 y2= -1.75     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3283    2760     3354    11   147 6/17/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994807 cc2=  .886974 lx=  8.09652 if=  49 il= 134 6/4/2020   n=  85 now=    3186 end=       3283      2760      3354 U=    22.12 T=   95.3 p1=   3.0 p2=    97.0 ed=   147 6/17/2020   x1=  49. x2= 134. y1=  2.09 y2= -1.75     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3283    2760     3354    11   147 6/17/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .994686 cc2=  .886221 lx=  8.10652 if=  50 il= 134 6/4/2020   n=  84 now=    3186 end=       3316      2760      3354 U=    22.71 T=   95.5 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  50. x2= 134. y1=  2.00 y2= -1.70 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994690 cc2=  .886221 lx=  8.10152 if=  50 il= 134 6/4/2020   n=  84 now=    3186 end=       3316      2760      3354 U=    22.71 T=   95.5 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  50. x2= 134. y1=  2.00 y2= -1.70 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3316    2760     3354    11   149 6/19/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .994520 cc2=  .885411 lx=  8.10652 if=  51 il= 134 6/4/2020   n=  83 now=    3186 end=       3316      2760      3354 U=    22.44 T=   96.0 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  51. x2= 134. y1=  2.00 y2= -1.70 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994522 cc2=  .885411 lx=  8.10352 if=  51 il= 134 6/4/2020   n=  83 now=    3186 end=       3316      2760      3354 U=    22.44 T=   96.0 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  51. x2= 134. y1=  2.00 y2= -1.70 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3316    2760     3354    11   148 6/18/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .994397 cc2=  .884632 lx=  8.10652 if=  52 il= 134 6/4/2020   n=  82 now=    3186 end=       3316      2760      3354 U=    22.77 T=   95.4 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  52. x2= 134. y1=  1.91 y2= -1.70 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994397 cc2=  .884632 lx=  8.10652 if=  52 il= 134 6/4/2020   n=  82 now=    3186 end=       3316      2760      3354 U=    22.77 T=   95.4 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  52. x2= 134. y1=  1.91 y2= -1.70 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3316    2760     3354    11   149 6/19/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .994208 cc2=  .883776 lx=  8.10652 if=  53 il= 134 6/4/2020   n=  81 now=    3186 end=       3316      2760      3354 U=    22.50 T=   95.9 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  53. x2= 134. y1=  1.91 y2= -1.70 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994208 cc2=  .883776 lx=  8.10752 if=  53 il= 134 6/4/2020   n=  81 now=    3186 end=       3316      2760      3354 U=    22.50 T=   95.9 p1=   4.1 p2=    96.1 ed=   148 6/18/2020   x1=  53. x2= 134. y1=  1.91 y2= -1.70 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3316    2760     3354    11   148 6/18/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .994057 cc2=  .882945 lx=  8.10652 if=  54 il= 134 6/4/2020   n=  80 now=    3186 end=       3316      2760      3354 U=    22.61 T=   95.7 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  54. x2= 134. y1=  1.84 y2= -1.70 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994059 cc2=  .882945 lx=  8.11052 if=  54 il= 134 6/4/2020   n=  80 now=    3186 end=       3316      2760      3354 U=    22.61 T=   95.7 p1=   4.1 p2=    96.1 ed=   149 6/19/2020   x1=  54. x2= 134. y1=  1.84 y2= -1.70 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3316    2760     3354    11   149 6/19/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993880 cc2=  .882077 lx=  8.11652 if=  55 il= 134 6/4/2020   n=  79 now=    3186 end=       3349      2760      3354 U=    22.82 T=   96.5 p1=   5.1 p2=    95.1 ed=   150 6/20/2020   x1=  55. x2= 134. y1=  1.82 y2= -1.64 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993882 cc2=  .882077 lx=  8.11252 if=  55 il= 134 6/4/2020   n=  79 now=    3186 end=       3349      2760      3354 U=    22.82 T=   96.5 p1=   5.1 p2=    95.1 ed=   150 6/20/2020   x1=  55. x2= 134. y1=  1.82 y2= -1.64 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3349    2760     3354    11   150 6/20/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993728 cc2=  .881219 lx=  8.11652 if=  56 il= 134 6/4/2020   n=  78 now=    3186 end=       3349      2760      3354 U=    22.67 T=   96.8 p1=   5.1 p2=    95.1 ed=   150 6/20/2020   x1=  56. x2= 134. y1=  1.80 y2= -1.64 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993728 cc2=  .881219 lx=  8.11652 if=  56 il= 134 6/4/2020   n=  78 now=    3186 end=       3349      2760      3354 U=    22.67 T=   96.8 p1=   5.1 p2=    95.1 ed=   150 6/20/2020   x1=  56. x2= 134. y1=  1.80 y2= -1.64 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3349    2760     3354    11   150 6/20/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993615 cc2=  .880387 lx=  8.11652 if=  57 il= 134 6/4/2020   n=  77 now=    3186 end=       3349      2760      3354 U=    22.38 T=   97.2 p1=   5.1 p2=    95.1 ed=   150 6/20/2020   x1=  57. x2= 134. y1=  1.80 y2= -1.64 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993618 cc2=  .880387 lx=  8.12052 if=  57 il= 134 6/4/2020   n=  77 now=    3186 end=       3349      2760      3354 U=    22.38 T=   97.2 p1=   5.1 p2=    95.1 ed=   150 6/20/2020   x1=  57. x2= 134. y1=  1.80 y2= -1.64 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3349    2760     3354    11   150 6/20/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993644 cc2=  .879683 lx=  8.12652 if=  58 il= 134 6/4/2020   n=  76 now=    3186 end=       3383      2760      3354 U=    23.88 T=   96.0 p1=   6.2 p2=    94.2 ed=   152 6/22/2020   x1=  58. x2= 134. y1=  1.59 y2= -1.59 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993644 cc2=  .879683 lx=  8.12852 if=  58 il= 134 6/4/2020   n=  76 now=    3186 end=       3383      2760      3354 U=    23.88 T=   96.0 p1=   6.2 p2=    94.2 ed=   152 6/22/2020   x1=  58. x2= 134. y1=  1.59 y2= -1.59 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3383    2760     3354    11   152 6/22/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993390 cc2=  .878682 lx=  8.12652 if=  59 il= 134 6/4/2020   n=  75 now=    3186 end=       3383      2760      3354 U=    23.56 T=   96.5 p1=   6.2 p2=    94.2 ed=   152 6/22/2020   x1=  59. x2= 134. y1=  1.59 y2= -1.59 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993390 cc2=  .878682 lx=  8.12852 if=  59 il= 134 6/4/2020   n=  75 now=    3186 end=       3383      2760      3354 U=    23.56 T=   96.5 p1=   6.2 p2=    94.2 ed=   152 6/22/2020   x1=  59. x2= 134. y1=  1.59 y2= -1.59 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3383    2760     3354    11   152 6/22/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .993146 cc2=  .877675 lx=  8.12652 if=  60 il= 134 6/4/2020   n=  74 now=    3186 end=       3383      2760      3354 U=    23.25 T=   97.0 p1=   6.2 p2=    94.2 ed=   151 6/21/2020   x1=  60. x2= 134. y1=  1.59 y2= -1.59 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993148 cc2=  .877675 lx=  8.13052 if=  60 il= 134 6/4/2020   n=  74 now=    3186 end=       3383      2760      3354 U=    23.25 T=   97.0 p1=   6.2 p2=    94.2 ed=   151 6/21/2020   x1=  60. x2= 134. y1=  1.59 y2= -1.59 BEST
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3383    2760     3354    11   151 6/21/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992959 cc2=  .876711 lx=  8.13652 if=  61 il= 134 6/4/2020   n=  73 now=    3186 end=       3417      2760      3354 U=    23.71 T=   97.4 p1=   7.3 p2=    93.2 ed=   153 6/23/2020   x1=  61. x2= 134. y1=  1.53 y2= -1.54     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3417    2760     3354    11   153 6/23/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992738 cc2=  .875697 lx=  8.13652 if=  62 il= 134 6/4/2020   n=  72 now=    3186 end=       3417      2760      3354 U=    23.39 T=   97.9 p1=   7.3 p2=    93.2 ed=   153 6/23/2020   x1=  62. x2= 134. y1=  1.53 y2= -1.54     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3417    2760     3354    11   153 6/23/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992618 cc2=  .874766 lx=  8.14652 if=  63 il= 134 6/4/2020   n=  71 now=    3186 end=       3451      2760      3354 U=    23.49 T=   98.8 p1=   8.3 p2=    92.3 ed=   154 6/24/2020   x1=  63. x2= 134. y1=  1.52 y2= -1.50     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3451    2760     3354    11   154 6/24/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992634 cc2=  .873956 lx=  8.15652 if=  64 il= 134 6/4/2020   n=  70 now=    3186 end=       3486      2760      3354 U=    23.48 T=   99.8 p1=   9.4 p2=    91.4 ed=   155 6/25/2020   x1=  64. x2= 134. y1=  1.53 y2= -1.45     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3486    2760     3354    11   155 6/25/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993793 cc2=  .873407 lx=  8.19652 if=  66 il= 134 6/4/2020   n=  68 now=    3186 end=       3628      2760      3354 U=    25.33 T=  101.2 p1=  13.9 p2=    87.8 ed=   160 6/30/2020   x1=  66. x2= 134. y1=  1.39 y2= -1.30     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3628    2760     3354    11   160 6/30/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994088 cc2=  .872820 lx=  8.20652 if=  67 il= 134 6/4/2020   n=  67 now=    3186 end=       3664      2760      3354 U=    26.27 T=  100.9 p1=  15.0 p2=    87.0 ed=   162 7/2/2020    x1=  67. x2= 134. y1=  1.29 y2= -1.26     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3664    2760     3354    11   162 7/2/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994140 cc2=  .871970 lx=  8.22652 if=  68 il= 134 6/4/2020   n=  66 now=    3186 end=       3738      2760      3354 U=    27.08 T=  101.7 p1=  17.3 p2=    85.2 ed=   165 7/5/2020    x1=  68. x2= 134. y1=  1.24 y2= -1.19     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3738    2760     3354    11   165 7/5/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994187 cc2=  .871095 lx=  8.23652 if=  69 il= 134 6/4/2020   n=  65 now=    3186 end=       3776      2760      3354 U=    29.18 T=  100.2 p1=  18.5 p2=    84.4 ed=   169 7/9/2020    x1=  69. x2= 134. y1=  1.07 y2= -1.16     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3776    2760     3354    11   169 7/9/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993922 cc2=  .869887 lx=  8.23652 if=  70 il= 134 6/4/2020   n=  64 now=    3186 end=       3776      2760      3354 U=    28.97 T=  100.4 p1=  18.5 p2=    84.4 ed=   168 7/8/2020    x1=  70. x2= 134. y1=  1.05 y2= -1.16     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3776    2760     3354    11   168 7/8/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993632 cc2=  .868632 lx=  8.23652 if=  71 il= 134 6/4/2020   n=  63 now=    3186 end=       3776      2760      3354 U=    28.74 T=  100.7 p1=  18.5 p2=    84.4 ed=   168 7/8/2020    x1=  71. x2= 134. y1=  1.03 y2= -1.16     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3776    2760     3354    11   168 7/8/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993325 cc2=  .867336 lx=  8.23652 if=  72 il= 134 6/4/2020   n=  62 now=    3186 end=       3776      2760      3354 U=    28.28 T=  101.2 p1=  18.5 p2=    84.4 ed=   167 7/7/2020    x1=  72. x2= 134. y1=  1.03 y2= -1.16     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3776    2760     3354    11   167 7/7/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993041 cc2=  .866041 lx=  8.24652 if=  73 il= 134 6/4/2020   n=  61 now=    3186 end=       3814      2760      3354 U=    29.57 T=  100.6 p1=  19.7 p2=    83.5 ed=   170 7/10/2020   x1=  73. x2= 134. y1=   .93 y2= -1.13     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3814    2760     3354    11   170 7/10/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992710 cc2=  .864673 lx=  8.23652 if=  74 il= 134 6/4/2020   n=  60 now=    3186 end=       3776      2760      3354 U=    28.79 T=  100.6 p1=  18.5 p2=    84.4 ed=   168 7/8/2020    x1=  74. x2= 134. y1=   .92 y2= -1.16     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3776    2760     3354    11   168 7/8/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992338 cc2=  .863239 lx=  8.23652 if=  75 il= 134 6/4/2020   n=  59 now=    3186 end=       3776      2760      3354 U=    28.31 T=  101.2 p1=  18.5 p2=    84.4 ed=   167 7/7/2020    x1=  75. x2= 134. y1=   .92 y2= -1.16     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3776    2760     3354    11   167 7/7/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991968 cc2=  .861779 lx=  8.24652 if=  76 il= 134 6/4/2020   n=  58 now=    3186 end=       3814      2760      3354 U=    28.47 T=  101.9 p1=  19.7 p2=    83.5 ed=   169 7/9/2020    x1=  76. x2= 134. y1=   .91 y2= -1.13     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3814    2760     3354    11   169 7/9/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991610 cc2=  .860304 lx=  8.24652 if=  77 il= 134 6/4/2020   n=  57 now=    3186 end=       3814      2760      3354 U=    27.98 T=  102.4 p1=  19.7 p2=    83.5 ed=   168 7/8/2020    x1=  77. x2= 134. y1=   .91 y2= -1.13     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3814    2760     3354    11   168 7/8/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991402 cc2=  .858948 lx=  8.26652 if=  78 il= 134 6/4/2020   n=  56 now=    3186 end=       3891      2760      3354 U=    29.28 T=  102.7 p1=  22.1 p2=    81.9 ed=   171 7/11/2020   x1=  78. x2= 134. y1=   .84 y2= -1.07     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3891    2760     3354    11   171 7/11/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991021 cc2=  .857390 lx=  8.26652 if=  79 il= 134 6/4/2020   n=  55 now=    3186 end=       3891      2760      3354 U=    28.75 T=  103.3 p1=  22.1 p2=    81.9 ed=   171 7/11/2020   x1=  79. x2= 134. y1=   .84 y2= -1.07     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3891    2760     3354    11   171 7/11/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .990828 cc2=  .855988 lx=  8.28652 if=  80 il= 134 6/4/2020   n=  54 now=    3186 end=       3970      2760      3354 U=    28.96 T=  104.7 p1=  24.6 p2=    80.3 ed=   173 7/13/2020   x1=  80. x2= 134. y1=   .85 y2= -1.01     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     3970    2760     3354    11   173 7/13/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .991072 cc2=  .854989 lx=  8.31652 if=  81 il= 134 6/4/2020   n=  53 now=    3186 end=       4090      2760      3354 U=    31.54 T=  104.6 p1=  28.4 p2=    77.9 ed=   179 7/19/2020   x1=  81. x2= 134. y1=   .75 y2=  -.93     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     4090    2760     3354    11   179 7/19/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .990679 cc2=  .853319 lx=  8.32652 if=  82 il= 134 6/4/2020   n=  52 now=    3186 end=       4132      2760      3354 U=    31.65 T=  105.3 p1=  29.7 p2=    77.1 ed=   179 7/19/2020   x1=  82. x2= 134. y1=   .74 y2=  -.91     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     4132    2760     3354    11   179 7/19/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .990280 cc2=  .850252 lx=  8.37652 if=  84 il= 134 6/4/2020   n=  50 now=    3186 end=       4343      2760      3354 U=    33.41 T=  107.6 p1=  36.3 p2=    73.4 ed=   186 7/26/2020   x1=  84. x2= 134. y1=   .71 y2=  -.79     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     4343    2760     3354    11   186 7/26/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994028 cc2=  .846586 lx=  8.93652 if=  89 il= 134 6/4/2020   n=  45 now=    3186 end=       7604      2760      3354 U=    59.06 T=  134.8 p1= 138.7 p2=    41.9 ed=   274 10/22/2020  x1=  89. x2= 134. y1=   .78 y2=   .01     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     7604    2760     3354    11   274 10/22/2020
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994223 cc2=  .845151 lx=  9.10652 if=  90 il= 134 6/4/2020   n=  44 now=    3186 end=       9013      2760      3354 U=    67.25 T=  145.3 p1= 182.9 p2=    35.3 ed=   304 11/21/2020  x1=  90. x2= 134. y1=   .82 y2=   .17     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186     9013    2760     3354    11   304 11/21/2020
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994263 cc2=  .843508 lx=  9.27652 if=  91 il= 134 6/4/2020   n=  43 now=    3186 end=      10684      2760      3354 U=    74.22 T=  156.5 p1= 235.3 p2=    29.8 ed=   331 12/18/2020  x1=  91. x2= 134. y1=   .88 y2=   .30     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   331 12/18/2020
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994570 cc2=  .842072 lx=  9.61652 if=  92 il= 134 6/4/2020   n=  42 now=    3186 end=      15010      2760      3354 U=    89.99 T=  181.4 p1= 371.1 p2=    21.2 ed=   393 2/18/2021   x1=  92. x2= 134. y1=   .99 y2=   .53     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   393 2/18/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994793 cc2=  .840489 lx= 10.06652 if=  93 il= 134 6/4/2020   n=  41 now=    3186 end=      23541      2760      3354 U=   116.84 T=  223.1 p1= 638.9 p2=    13.5 ed=   498 6/3/2021    x1=  93. x2= 134. y1=  1.11 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   498 6/3/2021  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994403 cc2=  .838229 lx= 10.06652 if=  94 il= 134 6/4/2020   n=  40 now=    3186 end=      23541      2760      3354 U=   113.99 T=  220.9 p1= 638.9 p2=    13.5 ed=   489 5/25/2021   x1=  94. x2= 134. y1=  1.11 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   489 5/25/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994046 cc2=  .835932 lx= 10.06652 if=  95 il= 134 6/4/2020   n=  39 now=    3186 end=      23541      2760      3354 U=   111.05 T=  218.7 p1= 638.9 p2=    13.5 ed=   480 5/16/2021   x1=  95. x2= 134. y1=  1.11 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   480 5/16/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .994314 cc2=  .832093 lx= 10.06652 if=  97 il= 134 6/4/2020   n=  37 now=    3186 end=      23541      2760      3354 U=   115.05 T=  221.7 p1= 638.9 p2=    13.5 ed=   493 5/29/2021   x1=  97. x2= 134. y1=  1.08 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   493 5/29/2021 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993930 cc2=  .829531 lx= 10.06652 if=  98 il= 134 6/4/2020   n=  36 now=    3186 end=      23541      2760      3354 U=   117.62 T=  223.7 p1= 638.9 p2=    13.5 ed=   501 6/6/2021    x1=  98. x2= 134. y1=  1.07 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   501 6/6/2021  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .993408 cc2=  .826741 lx= 10.06652 if=  99 il= 134 6/4/2020   n=  35 now=    3186 end=      23541      2760      3354 U=   117.00 T=  223.2 p1= 638.9 p2=    13.5 ed=   499 6/4/2021    x1=  99. x2= 134. y1=  1.06 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   499 6/4/2021  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .992825 cc2=  .823794 lx= 10.06652 if= 100 il= 134 6/4/2020   n=  34 now=    3186 end=      23541      2760      3354 U=   118.31 T=  224.2 p1= 638.9 p2=    13.5 ed=   503 6/8/2021    x1= 100. x2= 134. y1=  1.05 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   503 6/8/2021  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .989799 cc2=  .810194 lx= 10.06652 if= 104 il= 134 6/4/2020   n=  30 now=    3186 end=      23541      2760      3354 U=   119.49 T=  225.1 p1= 638.9 p2=    13.5 ed=   507 6/12/2021   x1= 104. x2= 134. y1=  1.01 y2=   .76     
GP: Confirmed US_Kentucky_Jefferson 6/4/2020        134    3186    -        2760     3354    11   507 6/12/2021 
