TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       28479.00000       10.25692
TAB:  Ukraine Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Ukraine 6/8/2020        138   28479    43343   28077    35247    14   186 7/26/2020 
AAA2     1 Ukraine Confirmed cc1=  .998283 cc2=  .856862 lx= 10.68692 if=  89 il= 138 6/8/2020   n=  49 now=   28479 end=      43779     28077     35247 U=    32.18 T=  111.9 p1=  53.7 p2=    65.1 ed=   187 7/27/2020   x1=  89. x2= 138. y1=   .71 y2=  -.81     
GP: Confirmed Ukraine 6/8/2020        138   28479    43779   28077    35247    14   187 7/27/2020 
AAA2     1 Ukraine Confirmed cc1=  .998320 cc2=  .855463 lx= 10.70692 if=  90 il= 138 6/8/2020   n=  48 now=   28479 end=      44663     28077     35247 U=    33.01 T=  112.7 p1=  56.8 p2=    63.8 ed=   190 7/30/2020   x1=  90. x2= 138. y1=   .69 y2=  -.77     
GP: Confirmed Ukraine 6/8/2020        138   28479    44663   28077    35247    14   190 7/30/2020 
AAA2     1 Ukraine Confirmed cc1=  .998379 cc2=  .854041 lx= 10.73692 if=  91 il= 138 6/8/2020   n=  47 now=   28479 end=      46024     28077     35247 U=    34.33 T=  113.8 p1=  61.6 p2=    61.9 ed=   194 8/3/2020    x1=  91. x2= 138. y1=   .66 y2=  -.70     
GP: Confirmed Ukraine 6/8/2020        138   28479    46024   28077    35247    14   194 8/3/2020  
AAA2     1 Ukraine Confirmed cc1=  .998440 cc2=  .852575 lx= 10.75692 if=  92 il= 138 6/8/2020   n=  46 now=   28479 end=      46953     28077     35247 U=    35.49 T=  114.4 p1=  64.9 p2=    60.7 ed=   198 8/7/2020    x1=  92. x2= 138. y1=   .63 y2=  -.67     
GP: Confirmed Ukraine 6/8/2020        138   28479    46953   28077    35247    14   198 8/7/2020  
AAA2     1 Ukraine Confirmed cc1=  .998443 cc2=  .851001 lx= 10.77692 if=  93 il= 138 6/8/2020   n=  45 now=   28479 end=      47902     28077     35247 U=    36.47 T=  115.1 p1=  68.2 p2=    59.5 ed=   201 8/10/2020   x1=  93. x2= 138. y1=   .61 y2=  -.63     
GP: Confirmed Ukraine 6/8/2020        138   28479    47902   28077    35247    14   201 8/10/2020 
AAA2     1 Ukraine Confirmed cc1=  .998435 cc2=  .849363 lx= 10.79692 if=  94 il= 138 6/8/2020   n=  44 now=   28479 end=      48870     28077     35247 U=    37.45 T=  115.9 p1=  71.6 p2=    58.3 ed=   204 8/13/2020   x1=  94. x2= 138. y1=   .58 y2=  -.59     
GP: Confirmed Ukraine 6/8/2020        138   28479    48870   28077    35247    14   204 8/13/2020 
AAA2     1 Ukraine Confirmed cc1=  .998414 cc2=  .847658 lx= 10.82692 if=  95 il= 138 6/8/2020   n=  43 now=   28479 end=      50358     28077     35247 U=    38.88 T=  117.1 p1=  76.8 p2=    56.6 ed=   208 8/17/2020   x1=  95. x2= 138. y1=   .57 y2=  -.54     
GP: Confirmed Ukraine 6/8/2020        138   28479    50358   28077    35247    14   208 8/17/2020 
AAA2     1 Ukraine Confirmed cc1=  .998372 cc2=  .845874 lx= 10.84692 if=  96 il= 138 6/8/2020   n=  42 now=   28479 end=      51375     28077     35247 U=    39.69 T=  118.0 p1=  80.4 p2=    55.4 ed=   211 8/20/2020   x1=  96. x2= 138. y1=   .55 y2=  -.50     
GP: Confirmed Ukraine 6/8/2020        138   28479    51375   28077    35247    14   211 8/20/2020 
AAA2     1 Ukraine Confirmed cc1=  .998355 cc2=  .844052 lx= 10.87692 if=  97 il= 138 6/8/2020   n=  41 now=   28479 end=      52940     28077     35247 U=    40.92 T=  119.4 p1=  85.9 p2=    53.8 ed=   215 8/24/2020   x1=  97. x2= 138. y1=   .55 y2=  -.46     
GP: Confirmed Ukraine 6/8/2020        138   28479    52940   28077    35247    14   215 8/24/2020 
AAA2     1 Ukraine Confirmed cc1=  .998376 cc2=  .842202 lx= 10.90692 if=  98 il= 138 6/8/2020   n=  40 now=   28479 end=      54552     28077     35247 U=    42.30 T=  120.7 p1=  91.6 p2=    52.2 ed=   220 8/29/2020   x1=  98. x2= 138. y1=   .54 y2=  -.41     
GP: Confirmed Ukraine 6/8/2020        138   28479    54552   28077    35247    14   220 8/29/2020 
AAA2     1 Ukraine Confirmed cc1=  .998421 cc2=  .840307 lx= 10.95692 if=  99 il= 138 6/8/2020   n=  39 now=   28479 end=      57349     28077     35247 U=    44.77 T=  122.9 p1= 101.4 p2=    49.7 ed=   228 9/6/2020    x1=  99. x2= 138. y1=   .53 y2=  -.34     
GP: Confirmed Ukraine 6/8/2020        138   28479    57349   28077    35247    14   228 9/6/2020  
AAA2     1 Ukraine Confirmed cc1=  .998435 cc2=  .838307 lx= 11.00692 if= 100 il= 138 6/8/2020   n=  38 now=   28479 end=      60290     28077     35247 U=    47.05 T=  125.3 p1= 111.7 p2=    47.2 ed=   236 9/14/2020   x1= 100. x2= 138. y1=   .54 y2=  -.27     
GP: Confirmed Ukraine 6/8/2020        138   28479    60290   28077    35247    14   236 9/14/2020 
AAA2     1 Ukraine Confirmed cc1=  .998471 cc2=  .836250 lx= 11.06692 if= 101 il= 138 6/8/2020   n=  37 now=   28479 end=      64018     28077     35247 U=    50.11 T=  128.3 p1= 124.8 p2=    44.5 ed=   246 9/24/2020   x1= 101. x2= 138. y1=   .54 y2=  -.19     
GP: Confirmed Ukraine 6/8/2020        138   28479    64018   28077    35247    14   246 9/24/2020 
AAA2     1 Ukraine Confirmed cc1=  .998462 cc2=  .834063 lx= 11.12692 if= 102 il= 138 6/8/2020   n=  36 now=   28479 end=      67976     28077     35247 U=    53.11 T=  131.5 p1= 138.7 p2=    41.9 ed=   256 10/4/2020   x1= 102. x2= 138. y1=   .55 y2=  -.12     
GP: Confirmed Ukraine 6/8/2020        138   28479    67976   28077    35247    14   256 10/4/2020 
AAA2     1 Ukraine Confirmed cc1=  .998426 cc2=  .831759 lx= 11.18692 if= 103 il= 138 6/8/2020   n=  35 now=   28479 end=      72180     28077     35247 U=    55.85 T=  134.8 p1= 153.4 p2=    39.5 ed=   266 10/14/2020  x1= 103. x2= 138. y1=   .57 y2=  -.06     
GP: Confirmed Ukraine 6/8/2020        138   28479    72180   28077    35247    14   266 10/14/2020
AAA2     1 Ukraine Confirmed cc1=  .998414 cc2=  .829383 lx= 11.26692 if= 104 il= 138 6/8/2020   n=  34 now=   28479 end=      78191     28077     35247 U=    59.26 T=  139.4 p1= 174.6 p2=    36.4 ed=   279 10/27/2020  x1= 104. x2= 138. y1=   .60 y2=   .02     
GP: Confirmed Ukraine 6/8/2020        138   28479    78191   28077    35247    14   279 10/27/2020
AAA2     1 Ukraine Confirmed cc1=  .998506 cc2=  .827007 lx= 11.41692 if= 105 il= 138 6/8/2020   n=  33 now=   28479 end=      90846     28077     35247 U=    66.40 T=  148.7 p1= 219.0 p2=    31.3 ed=   305 11/22/2020  x1= 105. x2= 138. y1=   .66 y2=   .16     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   305 11/22/2020
AAA2     1 Ukraine Confirmed cc1=  .998625 cc2=  .824547 lx= 11.62692 if= 106 il= 138 6/8/2020   n=  32 now=   28479 end=     112074     28077     35247 U=    76.56 T=  162.9 p1= 293.5 p2=    25.4 ed=   343 12/30/2020  x1= 106. x2= 138. y1=   .74 y2=   .33     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   343 12/30/2020
AAA2     1 Ukraine Confirmed cc1=  .998747 cc2=  .821970 lx= 11.92692 if= 107 il= 138 6/8/2020   n=  31 now=   28479 end=     151285     28077     35247 U=    91.17 T=  185.5 p1= 431.2 p2=    18.8 ed=   400 2/25/2021   x1= 107. x2= 138. y1=   .86 y2=   .52     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   400 2/25/2021 
AAA2     1 Ukraine Confirmed cc1=  .998858 cc2=  .819253 lx= 12.25692 if= 108 il= 138 6/8/2020   n=  30 now=   28479 end=     210432     28077     35247 U=   107.78 T=  213.5 p1= 638.9 p2=    13.5 ed=   467 5/3/2021    x1= 108. x2= 138. y1=   .98 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   467 5/3/2021  
AAA2     1 Ukraine Confirmed cc1=  .998882 cc2=  .816308 lx= 12.25692 if= 109 il= 138 6/8/2020   n=  29 now=   28479 end=     210432     28077     35247 U=   109.37 T=  214.6 p1= 638.9 p2=    13.5 ed=   472 5/8/2021    x1= 109. x2= 138. y1=   .97 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   472 5/8/2021  
AAA2     1 Ukraine Confirmed cc1=  .998803 cc2=  .813107 lx= 12.25692 if= 110 il= 138 6/8/2020   n=  28 now=   28479 end=     210432     28077     35247 U=   109.88 T=  214.9 p1= 638.9 p2=    13.5 ed=   474 5/10/2021   x1= 110. x2= 138. y1=   .96 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   474 5/10/2021 
AAA2     1 Ukraine Confirmed cc1=  .998693 cc2=  .809711 lx= 12.25692 if= 111 il= 138 6/8/2020   n=  27 now=   28479 end=     210432     28077     35247 U=   109.90 T=  215.0 p1= 638.9 p2=    13.5 ed=   474 5/10/2021   x1= 111. x2= 138. y1=   .95 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   474 5/10/2021 
AAA2     1 Ukraine Confirmed cc1=  .998571 cc2=  .806121 lx= 12.25692 if= 112 il= 138 6/8/2020   n=  26 now=   28479 end=     210432     28077     35247 U=   110.17 T=  215.1 p1= 638.9 p2=    13.5 ed=   475 5/11/2021   x1= 112. x2= 138. y1=   .94 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   475 5/11/2021 
AAA2     1 Ukraine Confirmed cc1=  .998422 cc2=  .802306 lx= 12.25692 if= 113 il= 138 6/8/2020   n=  25 now=   28479 end=     210432     28077     35247 U=   110.62 T=  215.5 p1= 638.9 p2=    13.5 ed=   476 5/12/2021   x1= 113. x2= 138. y1=   .93 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   476 5/12/2021 
AAA2     1 Ukraine Confirmed cc1=  .998234 cc2=  .798234 lx= 12.25692 if= 114 il= 138 6/8/2020   n=  24 now=   28479 end=     210432     28077     35247 U=   111.76 T=  216.3 p1= 638.9 p2=    13.5 ed=   480 5/16/2021   x1= 114. x2= 138. y1=   .91 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   480 5/16/2021 
AAA2     1 Ukraine Confirmed cc1=  .998009 cc2=  .793885 lx= 12.25692 if= 115 il= 138 6/8/2020   n=  23 now=   28479 end=     210432     28077     35247 U=   113.49 T=  217.5 p1= 638.9 p2=    13.5 ed=   485 5/21/2021   x1= 115. x2= 138. y1=   .90 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   485 5/21/2021 
AAA2     1 Ukraine Confirmed cc1=  .997881 cc2=  .789366 lx= 12.25692 if= 116 il= 138 6/8/2020   n=  22 now=   28479 end=     210432     28077     35247 U=   114.05 T=  217.9 p1= 638.9 p2=    13.5 ed=   487 5/23/2021   x1= 116. x2= 138. y1=   .89 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   487 5/23/2021 
AAA2     1 Ukraine Confirmed cc1=  .997888 cc2=  .784687 lx= 12.25692 if= 117 il= 138 6/8/2020   n=  21 now=   28479 end=     210432     28077     35247 U=   113.11 T=  217.2 p1= 638.9 p2=    13.5 ed=   484 5/20/2021   x1= 117. x2= 138. y1=   .89 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   484 5/20/2021 
AAA2     1 Ukraine Confirmed cc1=  .997859 cc2=  .779641 lx= 12.25692 if= 118 il= 138 6/8/2020   n=  20 now=   28479 end=     210432     28077     35247 U=   111.16 T=  215.8 p1= 638.9 p2=    13.5 ed=   478 5/14/2021   x1= 118. x2= 138. y1=   .88 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   478 5/14/2021 
AAA2     1 Ukraine Confirmed cc1=  .997638 cc2=  .774031 lx= 12.25692 if= 119 il= 138 6/8/2020   n=  19 now=   28479 end=     210432     28077     35247 U=   110.34 T=  215.3 p1= 638.9 p2=    13.5 ed=   475 5/11/2021   x1= 119. x2= 138. y1=   .87 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   475 5/11/2021 
AAA2     1 Ukraine Confirmed cc1=  .997332 cc2=  .767916 lx= 12.25692 if= 120 il= 138 6/8/2020   n=  18 now=   28479 end=     210432     28077     35247 U=   111.17 T=  215.8 p1= 638.9 p2=    13.5 ed=   478 5/14/2021   x1= 120. x2= 138. y1=   .86 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   478 5/14/2021 
AAA2     1 Ukraine Confirmed cc1=  .997146 cc2=  .761443 lx= 12.25692 if= 121 il= 138 6/8/2020   n=  17 now=   28479 end=     210432     28077     35247 U=   111.47 T=  216.1 p1= 638.9 p2=    13.5 ed=   479 5/15/2021   x1= 121. x2= 138. y1=   .85 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   479 5/15/2021 
AAA2     1 Ukraine Confirmed cc1=  .997160 cc2=  .754625 lx= 12.25692 if= 122 il= 138 6/8/2020   n=  16 now=   28479 end=     210432     28077     35247 U=   111.56 T=  216.1 p1= 638.9 p2=    13.5 ed=   479 5/15/2021   x1= 122. x2= 138. y1=   .84 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   479 5/15/2021 
AAA2     1 Ukraine Confirmed cc1=  .997527 cc2=  .747527 lx= 12.25692 if= 123 il= 138 6/8/2020   n=  15 now=   28479 end=     210432     28077     35247 U=   111.12 T=  215.8 p1= 638.9 p2=    13.5 ed=   478 5/14/2021   x1= 123. x2= 138. y1=   .84 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   478 5/14/2021 
AAA2     1 Ukraine Confirmed cc1=  .998342 cc2=  .740143 lx= 12.25692 if= 124 il= 138 6/8/2020   n=  14 now=   28479 end=     210432     28077     35247 U=   107.98 T=  213.6 p1= 638.9 p2=    13.5 ed=   468 5/4/2021    x1= 124. x2= 138. y1=   .83 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   468 5/4/2021  
AAA2     1 Ukraine Confirmed cc1=  .998719 cc2=  .731458 lx= 12.25692 if= 125 il= 138 6/8/2020   n=  13 now=   28479 end=     210432     28077     35247 U=   105.93 T=  212.2 p1= 638.9 p2=    13.5 ed=   462 4/28/2021   x1= 125. x2= 138. y1=   .82 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   462 4/28/2021 
AAA2     1 Ukraine Confirmed cc1=  .998897 cc2=  .721547 lx= 12.16692 if= 126 il= 138 6/8/2020   n=  12 now=   28479 end=     192321     28077     35247 U=    98.90 T=  202.7 p1= 575.3 p2=    14.8 ed=   436 4/2/2021    x1= 126. x2= 138. y1=   .78 y2=   .65     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   436 4/2/2021  
AAA2     1 Ukraine Confirmed cc1=  .998747 cc2=  .710072 lx= 11.35692 if= 127 il= 138 6/8/2020   n=  11 now=   28479 end=      85555     28077     35247 U=    59.40 T=  144.4 p1= 200.4 p2=    33.3 ed=   284 11/1/2020   x1= 127. x2= 138. y1=   .29 y2=   .11     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   284 11/1/2020 
AAA2     1 Ukraine Confirmed cc1=  .998768 cc2=  .697257 lx= 10.87692 if= 128 il= 138 6/8/2020   n=  10 now=   28479 end=      52940     28077     35247 U=    35.30 T=  121.9 p1=  85.9 p2=    53.8 ed=   205 8/14/2020   x1= 128. x2= 138. y1=  -.17 y2=  -.46     
GP: Confirmed Ukraine 6/8/2020        138   28479    52940   28077    35247    14   205 8/14/2020 
AAA2     1 Ukraine Confirmed cc1=  .998758 cc2=  .682531 lx= 10.66692 if= 129 il= 138 6/8/2020   n=   9 now=   28479 end=      42912     28077     35247 U=    24.25 T=  117.2 p1=  50.7 p2=    66.4 ed=   174 7/14/2020   x1= 129. x2= 138. y1=  -.49 y2=  -.86     
GP: Confirmed Ukraine 6/8/2020        138   28479    42912   28077    35247    14   174 7/14/2020 
AAA2     1 Ukraine Confirmed cc1=  .998307 cc2=  .664973 lx= 10.63692 if= 130 il= 138 6/8/2020   n=   8 now=   28479 end=      41644     28077     35247 U=    22.24 T=  117.3 p1=  46.2 p2=    68.4 ed=   169 7/9/2020    x1= 130. x2= 138. y1=  -.57 y2=  -.93     
GP: Confirmed Ukraine 6/8/2020        138   28479    41644   28077    35247    14   169 7/9/2020  
AAA2     1 Ukraine Confirmed cc1=  .998644 cc2=  .645091 lx= 12.25692 if= 131 il= 138 6/8/2020   n=   7 now=   28479 end=     210432     28077     35247 U=   108.88 T=  214.2 p1= 638.9 p2=    13.5 ed=   471 5/7/2021    x1= 131. x2= 138. y1=   .76 y2=   .70     
GP: Confirmed Ukraine 6/8/2020        138   28479    -       28077    35247    14   471 5/7/2021  
AAA2     1 Ukraine Confirmed cc1=  .999714 cc2=  .621750 lx= 10.61692 if= 132 il= 138 6/8/2020   n=   6 now=   28479 end=      40819     28077     35247 U=    21.53 T=  116.8 p1=  43.3 p2=    69.8 ed=   167 7/7/2020    x1= 132. x2= 138. y1=  -.70 y2=  -.98     
GP: Confirmed Ukraine 6/8/2020        138   28479    40819   28077    35247    14   167 7/7/2020  
AAA1     1 Ukraine Confirmed cc1=  .999978 cc2=  .591729 lx= 10.45692 if= 133 il= 138 6/8/2020   n=   5 now=   28479 end=      34784     28077     35247 U=    12.97 T=  118.0 p1=  22.1 p2=    81.9 ed=   148 6/18/2020   x1= 133. x2= 138. y1= -1.16 y2= -1.54 BEST
AAA2     1 Ukraine Confirmed cc1=  .999978 cc2=  .591729 lx= 10.45892 if= 133 il= 138 6/8/2020   n=   5 now=   28479 end=      34784     28077     35247 U=    12.97 T=  118.0 p1=  22.1 p2=    81.9 ed=   148 6/18/2020   x1= 133. x2= 138. y1= -1.16 y2= -1.54 BEST
GP: Confirmed Ukraine 6/8/2020        138   28479    34784   28077    35247    14   148 6/18/2020 
AAA1     1 Ukraine Confirmed cc1=  .998137 cc2=  .897633 lx= 10.47692 if=  41 il= 139 6/9/2020   n=  98 now=   28479 end=      35487     28479     35247 U=    25.37 T=  100.6 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  41. x2= 139. y1=  2.35 y2= -1.51 BEST
AAA2     1 Ukraine Confirmed cc1=  .998138 cc2=  .897633 lx= 10.47992 if=  41 il= 139 6/9/2020   n=  98 now=   28479 end=      35487     28479     35247 U=    25.37 T=  100.6 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  41. x2= 139. y1=  2.35 y2= -1.51 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35487   28479    35247    14   160 6/30/2020 
AAA1     1 Ukraine Confirmed cc1=  .998262 cc2=  .897247 lx= 10.47692 if=  42 il= 139 6/9/2020   n=  97 now=   28479 end=      35487     28479     35247 U=    25.11 T=  101.0 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  42. x2= 139. y1=  2.35 y2= -1.51 BEST
AAA2     1 Ukraine Confirmed cc1=  .998262 cc2=  .897247 lx= 10.47592 if=  42 il= 139 6/9/2020   n=  97 now=   28479 end=      35487     28479     35247 U=    25.11 T=  101.0 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  42. x2= 139. y1=  2.35 y2= -1.51 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35487   28479    35247    14   160 6/30/2020 
AAA1     1 Ukraine Confirmed cc1=  .998342 cc2=  .896808 lx= 10.47692 if=  43 il= 139 6/9/2020   n=  96 now=   28479 end=      35487     28479     35247 U=    24.85 T=  101.4 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  43. x2= 139. y1=  2.35 y2= -1.51 BEST
AAA2     1 Ukraine Confirmed cc1=  .998345 cc2=  .896808 lx= 10.47292 if=  43 il= 139 6/9/2020   n=  96 now=   28479 end=      35487     28479     35247 U=    24.85 T=  101.4 p1=  24.6 p2=    80.3 ed=   160 6/30/2020   x1=  43. x2= 139. y1=  2.35 y2= -1.51 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35487   28479    35247    14   160 6/30/2020 
AAA1     1 Ukraine Confirmed cc1=  .998387 cc2=  .896325 lx= 10.46692 if=  44 il= 139 6/9/2020   n=  95 now=   28479 end=      35133     28479     35247 U=    24.30 T=  101.1 p1=  23.4 p2=    81.1 ed=   158 6/28/2020   x1=  44. x2= 139. y1=  2.35 y2= -1.56 BEST
AAA2     1 Ukraine Confirmed cc1=  .998388 cc2=  .896325 lx= 10.46892 if=  44 il= 139 6/9/2020   n=  95 now=   28479 end=      35133     28479     35247 U=    24.30 T=  101.1 p1=  23.4 p2=    81.1 ed=   158 6/28/2020   x1=  44. x2= 139. y1=  2.35 y2= -1.56 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35133   28479    35247    14   158 6/28/2020 
AAA1     1 Ukraine Confirmed cc1=  .998396 cc2=  .895799 lx= 10.46692 if=  45 il= 139 6/9/2020   n=  94 now=   28479 end=      35133     28479     35247 U=    24.05 T=  101.5 p1=  23.4 p2=    81.1 ed=   158 6/28/2020   x1=  45. x2= 139. y1=  2.35 y2= -1.56 BEST
AAA2     1 Ukraine Confirmed cc1=  .998396 cc2=  .895799 lx= 10.46692 if=  45 il= 139 6/9/2020   n=  94 now=   28479 end=      35133     28479     35247 U=    24.05 T=  101.5 p1=  23.4 p2=    81.1 ed=   158 6/28/2020   x1=  45. x2= 139. y1=  2.35 y2= -1.56 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35133   28479    35247    14   158 6/28/2020 
AAA1     1 Ukraine Confirmed cc1=  .998375 cc2=  .895233 lx= 10.46692 if=  46 il= 139 6/9/2020   n=  93 now=   28479 end=      35133     28479     35247 U=    23.79 T=  101.9 p1=  23.4 p2=    81.1 ed=   158 6/28/2020   x1=  46. x2= 139. y1=  2.35 y2= -1.56 BEST
AAA2     1 Ukraine Confirmed cc1=  .998375 cc2=  .895233 lx= 10.46492 if=  46 il= 139 6/9/2020   n=  93 now=   28479 end=      35133     28479     35247 U=    23.79 T=  101.9 p1=  23.4 p2=    81.1 ed=   158 6/28/2020   x1=  46. x2= 139. y1=  2.35 y2= -1.56 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35133   28479    35247    14   158 6/28/2020 
AAA1     1 Ukraine Confirmed cc1=  .998331 cc2=  .894636 lx= 10.46692 if=  47 il= 139 6/9/2020   n=  92 now=   28479 end=      35133     28479     35247 U=    23.54 T=  102.3 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  47. x2= 139. y1=  2.35 y2= -1.56 BEST
AAA2     1 Ukraine Confirmed cc1=  .998332 cc2=  .894636 lx= 10.46392 if=  47 il= 139 6/9/2020   n=  92 now=   28479 end=      35133     28479     35247 U=    23.54 T=  102.3 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  47. x2= 139. y1=  2.35 y2= -1.56 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35133   28479    35247    14   157 6/27/2020 
AAA1     1 Ukraine Confirmed cc1=  .998276 cc2=  .894019 lx= 10.46692 if=  48 il= 139 6/9/2020   n=  91 now=   28479 end=      35133     28479     35247 U=    23.28 T=  102.7 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  48. x2= 139. y1=  2.35 y2= -1.56 BEST
AAA2     1 Ukraine Confirmed cc1=  .998277 cc2=  .894019 lx= 10.46392 if=  48 il= 139 6/9/2020   n=  91 now=   28479 end=      35133     28479     35247 U=    23.28 T=  102.7 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  48. x2= 139. y1=  2.35 y2= -1.56 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35133   28479    35247    14   157 6/27/2020 
AAA1     1 Ukraine Confirmed cc1=  .998225 cc2=  .893396 lx= 10.46692 if=  49 il= 139 6/9/2020   n=  90 now=   28479 end=      35133     28479     35247 U=    23.02 T=  103.1 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  49. x2= 139. y1=  2.35 y2= -1.56 BEST
AAA2     1 Ukraine Confirmed cc1=  .998225 cc2=  .893396 lx= 10.46492 if=  49 il= 139 6/9/2020   n=  90 now=   28479 end=      35133     28479     35247 U=    23.02 T=  103.1 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  49. x2= 139. y1=  2.35 y2= -1.56 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35133   28479    35247    14   157 6/27/2020 
AAA1     1 Ukraine Confirmed cc1=  .998196 cc2=  .892787 lx= 10.46692 if=  50 il= 139 6/9/2020   n=  89 now=   28479 end=      35133     28479     35247 U=    22.77 T=  103.5 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  50. x2= 139. y1=  2.35 y2= -1.56 BEST
AAA2     1 Ukraine Confirmed cc1=  .998196 cc2=  .892787 lx= 10.46692 if=  50 il= 139 6/9/2020   n=  89 now=   28479 end=      35133     28479     35247 U=    22.77 T=  103.5 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  50. x2= 139. y1=  2.35 y2= -1.56 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35133   28479    35247    14   157 6/27/2020 
AAA1     1 Ukraine Confirmed cc1=  .998216 cc2=  .892216 lx= 10.46692 if=  51 il= 139 6/9/2020   n=  88 now=   28479 end=      35133     28479     35247 U=    23.17 T=  102.8 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  51. x2= 139. y1=  2.24 y2= -1.56 BEST
AAA2     1 Ukraine Confirmed cc1=  .998217 cc2=  .892216 lx= 10.47092 if=  51 il= 139 6/9/2020   n=  88 now=   28479 end=      35133     28479     35247 U=    23.17 T=  102.8 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  51. x2= 139. y1=  2.24 y2= -1.56 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35133   28479    35247    14   157 6/27/2020 
AAA1     1 Ukraine Confirmed cc1=  .998175 cc2=  .891574 lx= 10.47692 if=  52 il= 139 6/9/2020   n=  87 now=   28479 end=      35487     28479     35247 U=    23.18 T=  103.9 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  52. x2= 139. y1=  2.24 y2= -1.51 BEST
AAA2     1 Ukraine Confirmed cc1=  .998177 cc2=  .891574 lx= 10.47292 if=  52 il= 139 6/9/2020   n=  87 now=   28479 end=      35487     28479     35247 U=    23.18 T=  103.9 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  52. x2= 139. y1=  2.24 y2= -1.51 BEST
GP: Confirmed Ukraine 6/9/2020        139   28479    35487   28479    35247    14   158 6/28/2020 
AAA1     1 Ukraine Confirmed cc1=  .998180 cc2=  .890968 lx= 10.47692 if=  53 il= 139 6/9/2020   n=  86 now=   28479 end=      35487     28479     35247 U=    22.92 T=  104.3 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  53. x2= 139. y1=  2.24 y2= -1.51 BEST
