TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11875.00000        9.38219
TAB:  US_Connecticut_New_Haven Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998546 cc2=  .862464 lx=  9.42219 if=  72 il= 125 5/26/2020  n=  53 now=   11875 end=      12359     11121     12064 U=    16.49 T=   87.9 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  72. x2= 125. y1=   .97 y2= -2.25     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12359   11121    12064    25   126 5/27/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998530 cc2=  .861169 lx=  9.42219 if=  73 il= 125 5/26/2020  n=  52 now=   11875 end=      12359     11121     12064 U=    16.45 T=   88.0 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  73. x2= 125. y1=   .91 y2= -2.25     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12359   11121    12064    25   126 5/27/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998536 cc2=  .859861 lx=  9.42219 if=  74 il= 125 5/26/2020  n=  51 now=   11875 end=      12359     11121     12064 U=    16.41 T=   88.1 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  74. x2= 125. y1=   .86 y2= -2.25     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12359   11121    12064    25   126 5/27/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998580 cc2=  .858552 lx=  9.42219 if=  75 il= 125 5/26/2020  n=  50 now=   11875 end=      12359     11121     12064 U=    16.64 T=   87.6 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  75. x2= 125. y1=   .76 y2= -2.25     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12359   11121    12064    25   126 5/27/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998567 cc2=  .857146 lx=  9.43219 if=  76 il= 125 5/26/2020  n=  49 now=   11875 end=      12483     11121     12064 U=    17.14 T=   88.0 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  76. x2= 125. y1=   .70 y2= -2.16     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12483   11121    12064    25   128 5/29/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998564 cc2=  .855707 lx=  9.43219 if=  77 il= 125 5/26/2020  n=  48 now=   11875 end=      12483     11121     12064 U=    16.79 T=   88.8 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  77. x2= 125. y1=   .70 y2= -2.16     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12483   11121    12064    25   128 5/29/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998832 cc2=  .854494 lx=  9.44219 if=  78 il= 125 5/26/2020  n=  47 now=   11875 end=      12609     11121     12064 U=    17.83 T=   88.0 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1=  78. x2= 125. y1=   .56 y2= -2.07     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12609   11121    12064    25   130 5/31/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998849 cc2=  .852984 lx=  9.44219 if=  79 il= 125 5/26/2020  n=  46 now=   11875 end=      12609     11121     12064 U=    17.79 T=   88.1 p1=   6.2 p2=    94.2 ed=   130 5/31/2020   x1=  79. x2= 125. y1=   .51 y2= -2.07     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12609   11121    12064    25   130 5/31/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998913 cc2=  .851471 lx=  9.45219 if=  80 il= 125 5/26/2020  n=  45 now=   11875 end=      12736     11121     12064 U=    18.49 T=   88.1 p1=   7.3 p2=    93.2 ed=   131 6/1/2020    x1=  80. x2= 125. y1=   .44 y2= -2.00     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12736   11121    12064    25   131 6/1/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998941 cc2=  .849870 lx=  9.45219 if=  81 il= 125 5/26/2020  n=  44 now=   11875 end=      12736     11121     12064 U=    18.49 T=   88.0 p1=   7.3 p2=    93.2 ed=   131 6/1/2020    x1=  81. x2= 125. y1=   .38 y2= -2.00     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12736   11121    12064    25   131 6/1/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999004 cc2=  .848248 lx=  9.46219 if=  82 il= 125 5/26/2020  n=  43 now=   11875 end=      12864     11121     12064 U=    19.35 T=   87.7 p1=   8.3 p2=    92.3 ed=   133 6/3/2020    x1=  82. x2= 125. y1=   .29 y2= -1.93     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12864   11121    12064    25   133 6/3/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998981 cc2=  .846483 lx=  9.46219 if=  83 il= 125 5/26/2020  n=  42 now=   11875 end=      12864     11121     12064 U=    19.26 T=   87.9 p1=   8.3 p2=    92.3 ed=   133 6/3/2020    x1=  83. x2= 125. y1=   .25 y2= -1.93     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12864   11121    12064    25   133 6/3/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999128 cc2=  .841014 lx=  9.48219 if=  86 il= 125 5/26/2020  n=  39 now=   11875 end=      13123     11121     12064 U=    20.94 T=   87.3 p1=  10.5 p2=    90.5 ed=   136 6/6/2020    x1=  86. x2= 125. y1=   .06 y2= -1.80     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13123   11121    12064    25   136 6/6/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999080 cc2=  .838952 lx=  9.48219 if=  87 il= 125 5/26/2020  n=  38 now=   11875 end=      13123     11121     12064 U=    20.93 T=   87.4 p1=  10.5 p2=    90.5 ed=   136 6/6/2020    x1=  87. x2= 125. y1=   .02 y2= -1.80     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13123   11121    12064    25   136 6/6/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999042 cc2=  .836820 lx=  9.49219 if=  88 il= 125 5/26/2020  n=  37 now=   11875 end=      13255     11121     12064 U=    21.26 T=   88.0 p1=  11.6 p2=    89.6 ed=   138 6/8/2020    x1=  88. x2= 125. y1=   .00 y2= -1.74     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13255   11121    12064    25   138 6/8/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999139 cc2=  .834740 lx=  9.50219 if=  89 il= 125 5/26/2020  n=  36 now=   11875 end=      13389     11121     12064 U=    22.31 T=   87.4 p1=  12.7 p2=    88.7 ed=   140 6/10/2020   x1=  89. x2= 125. y1=  -.07 y2= -1.68     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13389   11121    12064    25   140 6/10/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999112 cc2=  .832445 lx=  9.50219 if=  90 il= 125 5/26/2020  n=  35 now=   11875 end=      13389     11121     12064 U=    22.31 T=   87.4 p1=  12.7 p2=    88.7 ed=   140 6/10/2020   x1=  90. x2= 125. y1=  -.12 y2= -1.68     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13389   11121    12064    25   140 6/10/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999112 cc2=  .830081 lx=  9.51219 if=  91 il= 125 5/26/2020  n=  34 now=   11875 end=      13523     11121     12064 U=    23.24 T=   87.1 p1=  13.9 p2=    87.8 ed=   141 6/11/2020   x1=  91. x2= 125. y1=  -.17 y2= -1.63     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13523   11121    12064    25   141 6/11/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999051 cc2=  .827553 lx=  9.52219 if=  92 il= 125 5/26/2020  n=  33 now=   11875 end=      13659     11121     12064 U=    24.02 T=   87.0 p1=  15.0 p2=    86.9 ed=   143 6/13/2020   x1=  92. x2= 125. y1=  -.21 y2= -1.58     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13659   11121    12064    25   143 6/13/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998972 cc2=  .824894 lx=  9.52219 if=  93 il= 125 5/26/2020  n=  32 now=   11875 end=      13659     11121     12064 U=    24.09 T=   86.9 p1=  15.0 p2=    86.9 ed=   143 6/13/2020   x1=  93. x2= 125. y1=  -.25 y2= -1.58     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13659   11121    12064    25   143 6/13/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998878 cc2=  .822101 lx=  9.52219 if=  94 il= 125 5/26/2020  n=  31 now=   11875 end=      13659     11121     12064 U=    24.17 T=   86.8 p1=  15.0 p2=    86.9 ed=   143 6/13/2020   x1=  94. x2= 125. y1=  -.30 y2= -1.58     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13659   11121    12064    25   143 6/13/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998767 cc2=  .819162 lx=  9.52219 if=  95 il= 125 5/26/2020  n=  30 now=   11875 end=      13659     11121     12064 U=    24.20 T=   86.7 p1=  15.0 p2=    86.9 ed=   143 6/13/2020   x1=  95. x2= 125. y1=  -.34 y2= -1.58     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13659   11121    12064    25   143 6/13/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998643 cc2=  .816069 lx=  9.53219 if=  96 il= 125 5/26/2020  n=  29 now=   11875 end=      13796     11121     12064 U=    25.26 T=   86.2 p1=  16.2 p2=    86.1 ed=   145 6/15/2020   x1=  96. x2= 125. y1=  -.39 y2= -1.53     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13796   11121    12064    25   145 6/15/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998529 cc2=  .812834 lx=  9.52219 if=  97 il= 125 5/26/2020  n=  28 now=   11875 end=      13659     11121     12064 U=    24.14 T=   86.8 p1=  15.0 p2=    86.9 ed=   143 6/13/2020   x1=  97. x2= 125. y1=  -.42 y2= -1.58     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13659   11121    12064    25   143 6/13/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998369 cc2=  .809387 lx=  9.52219 if=  98 il= 125 5/26/2020  n=  27 now=   11875 end=      13659     11121     12064 U=    23.79 T=   87.4 p1=  15.0 p2=    86.9 ed=   143 6/13/2020   x1=  98. x2= 125. y1=  -.45 y2= -1.58     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13659   11121    12064    25   143 6/13/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998308 cc2=  .805858 lx=  9.54219 if=  99 il= 125 5/26/2020  n=  26 now=   11875 end=      13935     11121     12064 U=    25.94 T=   86.4 p1=  17.3 p2=    85.2 ed=   147 6/17/2020   x1=  99. x2= 125. y1=  -.49 y2= -1.49     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13935   11121    12064    25   147 6/17/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998105 cc2=  .801989 lx=  9.54219 if= 100 il= 125 5/26/2020  n=  25 now=   11875 end=      13935     11121     12064 U=    27.10 T=   84.7 p1=  17.3 p2=    85.2 ed=   148 6/18/2020   x1= 100. x2= 125. y1=  -.57 y2= -1.49     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13935   11121    12064    25   148 6/18/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998455 cc2=  .798455 lx=  9.51219 if= 101 il= 125 5/26/2020  n=  24 now=   11875 end=      13523     11121     12064 U=    24.45 T=   85.1 p1=  13.9 p2=    87.8 ed=   142 6/12/2020   x1= 101. x2= 125. y1=  -.65 y2= -1.63     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13523   11121    12064    25   142 6/12/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998900 cc2=  .794776 lx=  9.48219 if= 102 il= 125 5/26/2020  n=  23 now=   11875 end=      13123     11121     12064 U=    21.34 T=   86.6 p1=  10.5 p2=    90.5 ed=   136 6/6/2020    x1= 102. x2= 125. y1=  -.72 y2= -1.80     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13123   11121    12064    25   136 6/6/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998996 cc2=  .790482 lx=  9.47219 if= 103 il= 125 5/26/2020  n=  22 now=   11875 end=      12993     11121     12064 U=    19.85 T=   88.1 p1=   9.4 p2=    91.4 ed=   134 6/4/2020    x1= 103. x2= 125. y1=  -.75 y2= -1.86     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12993   11121    12064    25   134 6/4/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998853 cc2=  .785653 lx=  9.47219 if= 104 il= 125 5/26/2020  n=  21 now=   11875 end=      12993     11121     12064 U=    20.04 T=   87.7 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1= 104. x2= 125. y1=  -.81 y2= -1.86     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12993   11121    12064    25   135 6/5/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998736 cc2=  .780518 lx=  9.46219 if= 105 il= 125 5/26/2020  n=  20 now=   11875 end=      12864     11121     12064 U=    18.71 T=   88.9 p1=   8.3 p2=    92.3 ed=   133 6/3/2020    x1= 105. x2= 125. y1=  -.86 y2= -1.93     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12864   11121    12064    25   133 6/3/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998597 cc2=  .774990 lx=  9.47219 if= 106 il= 125 5/26/2020  n=  19 now=   11875 end=      12993     11121     12064 U=    19.93 T=   87.9 p1=   9.4 p2=    91.4 ed=   134 6/4/2020    x1= 106. x2= 125. y1=  -.91 y2= -1.86     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12993   11121    12064    25   134 6/4/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998236 cc2=  .762534 lx=  9.45219 if= 108 il= 125 5/26/2020  n=  17 now=   11875 end=      12736     11121     12064 U=    18.66 T=   87.7 p1=   7.3 p2=    93.2 ed=   131 6/1/2020    x1= 108. x2= 125. y1= -1.09 y2= -2.00     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12736   11121    12064    25   131 6/1/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998646 cc2=  .756110 lx=  9.43219 if= 109 il= 125 5/26/2020  n=  16 now=   11875 end=      12483     11121     12064 U=    16.53 T=   89.3 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1= 109. x2= 125. y1= -1.19 y2= -2.16     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12483   11121    12064    25   128 5/29/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999124 cc2=  .749124 lx=  9.41219 if= 110 il= 125 5/26/2020  n=  15 now=   11875 end=      12236     11121     12064 U=    14.02 T=   92.1 p1=   3.0 p2=    97.0 ed=   125 5/26/2020   x1= 110. x2= 125. y1= -1.28 y2= -2.35 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999125 cc2=  .749124 lx=  9.41119 if= 110 il= 125 5/26/2020  n=  15 now=   11875 end=      12236     11121     12064 U=    14.02 T=   92.1 p1=   3.0 p2=    97.0 ed=   125 5/26/2020   x1= 110. x2= 125. y1= -1.28 y2= -2.35 BEST
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12236   11121    12064    25   125 5/26/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998974 cc2=  .740775 lx=  9.40219 if= 111 il= 125 5/26/2020  n=  14 now=   11875 end=      12114     11121     12064 U=    13.04 T=   93.0 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1= 111. x2= 125. y1= -1.38 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998985 cc2=  .740775 lx=  9.40719 if= 111 il= 125 5/26/2020  n=  14 now=   11875 end=      12114     11121     12064 U=    13.04 T=   93.0 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1= 111. x2= 125. y1= -1.38 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12114   11121    12064    25   123 5/24/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998822 cc2=  .731560 lx=  9.40219 if= 112 il= 125 5/26/2020  n=  13 now=   11875 end=      12114     11121     12064 U=    12.83 T=   93.5 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1= 112. x2= 125. y1= -1.44 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998822 cc2=  .731560 lx=  9.40119 if= 112 il= 125 5/26/2020  n=  13 now=   11875 end=      12114     11121     12064 U=    12.83 T=   93.5 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1= 112. x2= 125. y1= -1.44 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12114   11121    12064    25   123 5/24/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998528 cc2=  .721178 lx=  9.40219 if= 113 il= 125 5/26/2020  n=  12 now=   11875 end=      12114     11121     12064 U=    12.65 T=   93.9 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1= 113. x2= 125. y1= -1.51 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998529 cc2=  .721178 lx=  9.40119 if= 113 il= 125 5/26/2020  n=  12 now=   11875 end=      12114     11121     12064 U=    12.65 T=   93.9 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1= 113. x2= 125. y1= -1.51 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12114   11121    12064    25   123 5/24/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998227 cc2=  .709552 lx=  9.41219 if= 114 il= 125 5/26/2020  n=  11 now=   11875 end=      12236     11121     12064 U=    13.67 T=   92.9 p1=   3.0 p2=    97.0 ed=   125 5/26/2020   x1= 114. x2= 125. y1= -1.54 y2= -2.35 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998232 cc2=  .709552 lx=  9.40819 if= 114 il= 125 5/26/2020  n=  11 now=   11875 end=      12236     11121     12064 U=    13.67 T=   92.9 p1=   3.0 p2=    97.0 ed=   125 5/26/2020   x1= 114. x2= 125. y1= -1.54 y2= -2.35 BEST
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12236   11121    12064    25   125 5/26/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .997920 cc2=  .696408 lx=  9.42219 if= 115 il= 125 5/26/2020  n=  10 now=   11875 end=      12359     11121     12064 U=    15.14 T=   91.0 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1= 115. x2= 125. y1= -1.59 y2= -2.25     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12359   11121    12064    25   126 5/27/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .997299 cc2=  .681071 lx=  9.41219 if= 116 il= 125 5/26/2020  n=   9 now=   11875 end=      12236     11121     12064 U=    13.51 T=   93.3 p1=   3.0 p2=    97.0 ed=   125 5/26/2020   x1= 116. x2= 125. y1= -1.68 y2= -2.35 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .997302 cc2=  .681071 lx=  9.41519 if= 116 il= 125 5/26/2020  n=   9 now=   11875 end=      12236     11121     12064 U=    13.51 T=   93.3 p1=   3.0 p2=    97.0 ed=   125 5/26/2020   x1= 116. x2= 125. y1= -1.68 y2= -2.35 BEST
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    12236   11121    12064    25   125 5/26/2020 
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .997376 cc2=  .664043 lx=  9.48219 if= 117 il= 125 5/26/2020  n=   8 now=   11875 end=      13123     11121     12064 U=    21.90 T=   85.6 p1=  10.5 p2=    90.5 ed=   137 6/7/2020    x1= 117. x2= 125. y1= -1.43 y2= -1.80     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13123   11121    12064    25   137 6/7/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .996264 cc2=  .642710 lx=  9.49219 if= 118 il= 125 5/26/2020  n=   7 now=   11875 end=      13255     11121     12064 U=    22.39 T=   86.0 p1=  11.6 p2=    89.6 ed=   138 6/8/2020    x1= 118. x2= 125. y1= -1.43 y2= -1.74     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    13255   11121    12064    25   138 6/8/2020  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .997920 cc2=  .619955 lx= 11.38219 if= 119 il= 125 5/26/2020  n=   6 now=   11875 end=      87745     11121     12064 U=   254.85 T=  309.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 119. x2= 125. y1=   .75 y2=   .73     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    -       11121    12064    25   999 undefine  
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .997136 cc2=  .588887 lx= 11.38219 if= 120 il= 125 5/26/2020  n=   5 now=   11875 end=      87745     11121     12064 U=   248.07 T=  305.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 120. x2= 125. y1=   .75 y2=   .73     
GP: Confirmed US_Connecticut_New_Haven 5/26/2020       125   11875    -       11121    12064    25   999 undefine  
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999111 cc2=  .883641 lx=  9.40219 if=  52 il= 126 5/27/2020  n=  74 now=   11875 end=      12114     11124     12094 U=    16.29 T=   85.9 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  52. x2= 126. y1=  2.08 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999116 cc2=  .883641 lx=  9.40519 if=  52 il= 126 5/27/2020  n=  74 now=   11875 end=      12114     11124     12094 U=    16.29 T=   85.9 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  52. x2= 126. y1=  2.08 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/27/2020       126   11875    12114   11124    12094    15   124 5/25/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999128 cc2=  .882880 lx=  9.40219 if=  53 il= 126 5/27/2020  n=  73 now=   11875 end=      12114     11124     12094 U=    16.07 T=   86.4 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  53. x2= 126. y1=  2.08 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999130 cc2=  .882880 lx=  9.40419 if=  53 il= 126 5/27/2020  n=  73 now=   11875 end=      12114     11124     12094 U=    16.07 T=   86.4 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  53. x2= 126. y1=  2.08 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/27/2020       126   11875    12114   11124    12094    15   124 5/25/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999106 cc2=  .882065 lx=  9.40219 if=  54 il= 126 5/27/2020  n=  72 now=   11875 end=      12114     11124     12094 U=    15.85 T=   87.0 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  54. x2= 126. y1=  2.08 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999107 cc2=  .882065 lx=  9.40319 if=  54 il= 126 5/27/2020  n=  72 now=   11875 end=      12114     11124     12094 U=    15.85 T=   87.0 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  54. x2= 126. y1=  2.08 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/27/2020       126   11875    12114   11124    12094    15   124 5/25/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999068 cc2=  .881217 lx=  9.40219 if=  55 il= 126 5/27/2020  n=  71 now=   11875 end=      12114     11124     12094 U=    15.95 T=   86.8 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  55. x2= 126. y1=  1.99 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999069 cc2=  .881217 lx=  9.40319 if=  55 il= 126 5/27/2020  n=  71 now=   11875 end=      12114     11124     12094 U=    15.95 T=   86.8 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  55. x2= 126. y1=  1.99 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/27/2020       126   11875    12114   11124    12094    15   124 5/25/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .999032 cc2=  .880354 lx=  9.40219 if=  56 il= 126 5/27/2020  n=  70 now=   11875 end=      12114     11124     12094 U=    15.83 T=   87.0 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  56. x2= 126. y1=  1.96 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .999032 cc2=  .880354 lx=  9.40319 if=  56 il= 126 5/27/2020  n=  70 now=   11875 end=      12114     11124     12094 U=    15.83 T=   87.0 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  56. x2= 126. y1=  1.96 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/27/2020       126   11875    12114   11124    12094    15   124 5/25/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998990 cc2=  .879467 lx=  9.40219 if=  57 il= 126 5/27/2020  n=  69 now=   11875 end=      12114     11124     12094 U=    16.06 T=   86.5 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  57. x2= 126. y1=  1.84 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998990 cc2=  .879467 lx=  9.40319 if=  57 il= 126 5/27/2020  n=  69 now=   11875 end=      12114     11124     12094 U=    16.06 T=   86.5 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  57. x2= 126. y1=  1.84 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/27/2020       126   11875    12114   11124    12094    15   124 5/25/2020 
AAA1     1 US_Connecticut_New_Haven Confirmed cc1=  .998963 cc2=  .878577 lx=  9.40219 if=  58 il= 126 5/27/2020  n=  68 now=   11875 end=      12114     11124     12094 U=    15.83 T=   87.0 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  58. x2= 126. y1=  1.84 y2= -2.46 BEST
AAA2     1 US_Connecticut_New_Haven Confirmed cc1=  .998963 cc2=  .878577 lx=  9.40219 if=  58 il= 126 5/27/2020  n=  68 now=   11875 end=      12114     11124     12094 U=    15.83 T=   87.0 p1=   2.0 p2=    98.0 ed=   124 5/25/2020   x1=  58. x2= 126. y1=  1.84 y2= -2.46 BEST
GP: Confirmed US_Connecticut_New_Haven 5/27/2020       126   11875    12114   11124    12094    15   124 5/25/2020 
