TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6595.00000        8.79407
TAB:  US_New_York_Erie Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_New_York_Erie Confirmed cc1=  .997302 cc2=  .817697 lx=  8.90407 if=  92 il= 122 5/23/2020  n=  30 now=    6595 end=       7361      5552      7431 U=    22.05 T=   94.1 p1=  11.6 p2=    89.6 ed=   146 6/16/2020   x1=  92. x2= 122. y1=   .10 y2= -1.27 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997302 cc2=  .817697 lx=  8.90607 if=  92 il= 122 5/23/2020  n=  30 now=    6595 end=       7361      5552      7431 U=    22.05 T=   94.1 p1=  11.6 p2=    89.6 ed=   146 6/16/2020   x1=  92. x2= 122. y1=   .10 y2= -1.27 BEST
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595     7361    5552     7431     7   146 6/16/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997264 cc2=  .814690 lx=  8.92407 if=  93 il= 122 5/23/2020  n=  29 now=    6595 end=       7510      5552      7431 U=    23.11 T=   94.3 p1=  13.9 p2=    87.8 ed=   148 6/18/2020   x1=  93. x2= 122. y1=   .06 y2= -1.20 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997265 cc2=  .814690 lx=  8.92707 if=  93 il= 122 5/23/2020  n=  29 now=    6595 end=       7510      5552      7431 U=    23.11 T=   94.3 p1=  13.9 p2=    87.8 ed=   148 6/18/2020   x1=  93. x2= 122. y1=   .06 y2= -1.20 BEST
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595     7510    5552     7431     7   148 6/18/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997175 cc2=  .811480 lx=  8.95407 if=  94 il= 122 5/23/2020  n=  28 now=    6595 end=       7739      5552      7431 U=    24.82 T=   94.6 p1=  17.3 p2=    85.2 ed=   153 6/23/2020   x1=  94. x2= 122. y1=   .03 y2= -1.10     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595     7739    5552     7431     7   153 6/23/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .996937 cc2=  .807955 lx=  8.96407 if=  95 il= 122 5/23/2020  n=  27 now=    6595 end=       7817      5552      7431 U=    25.83 T=   94.3 p1=  18.5 p2=    84.4 ed=   155 6/25/2020   x1=  95. x2= 122. y1=  -.03 y2= -1.07     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595     7817    5552     7431     7   155 6/25/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .996587 cc2=  .804137 lx=  8.96407 if=  96 il= 122 5/23/2020  n=  26 now=    6595 end=       7817      5552      7431 U=    25.44 T=   94.7 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  96. x2= 122. y1=  -.05 y2= -1.07     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595     7817    5552     7431     7   154 6/24/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .996199 cc2=  .800083 lx=  8.97407 if=  97 il= 122 5/23/2020  n=  25 now=    6595 end=       7895      5552      7431 U=    25.51 T=   95.4 p1=  19.7 p2=    83.5 ed=   155 6/25/2020   x1=  97. x2= 122. y1=  -.06 y2= -1.04     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595     7895    5552     7431     7   155 6/25/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995942 cc2=  .795942 lx=  8.99407 if=  98 il= 122 5/23/2020  n=  24 now=    6595 end=       8055      5552      7431 U=    26.38 T=   95.9 p1=  22.1 p2=    81.9 ed=   158 6/28/2020   x1=  98. x2= 122. y1=  -.08 y2=  -.99     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595     8055    5552     7431     7   158 6/28/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995838 cc2=  .791714 lx=  9.05407 if=  99 il= 122 5/23/2020  n=  23 now=    6595 end=       8553      5552      7431 U=    29.33 T=   97.4 p1=  29.7 p2=    77.1 ed=   166 7/6/2020    x1=  99. x2= 122. y1=  -.05 y2=  -.84     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595     8553    5552     7431     7   166 7/6/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995880 cc2=  .787365 lx=  9.14407 if= 100 il= 122 5/23/2020  n=  22 now=    6595 end=       9358      5552      7431 U=    34.44 T=   99.6 p1=  41.9 p2=    70.5 ed=   180 7/20/2020   x1= 100. x2= 122. y1=  -.01 y2=  -.65     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595     9358    5552     7431     7   180 7/20/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995578 cc2=  .782377 lx=  9.22407 if= 101 il= 122 5/23/2020  n=  21 now=    6595 end=      10138      5552      7431 U=    38.71 T=  102.4 p1=  53.7 p2=    65.1 ed=   193 8/2/2020    x1= 101. x2= 122. y1=   .04 y2=  -.51     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    10138    5552     7431     7   193 8/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995199 cc2=  .776981 lx=  9.32407 if= 102 il= 122 5/23/2020  n=  20 now=    6595 end=      11204      5552      7431 U=    44.08 T=  106.4 p1=  69.9 p2=    58.9 ed=   210 8/19/2020   x1= 102. x2= 122. y1=   .10 y2=  -.35     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    11204    5552     7431     7   210 8/19/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994721 cc2=  .771114 lx=  9.47407 if= 103 il= 122 5/23/2020  n=  19 now=    6595 end=      13017      5552      7431 U=    51.68 T=  113.7 p1=  97.4 p2=    50.7 ed=   235 9/13/2020   x1= 103. x2= 122. y1=   .21 y2=  -.16     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    13017    5552     7431     7   235 9/13/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994407 cc2=  .764991 lx=  9.83407 if= 104 il= 122 5/23/2020  n=  18 now=    6595 end=      18658      5552      7431 U=    69.99 T=  135.5 p1= 182.9 p2=    35.3 ed=   300 11/17/2020  x1= 104. x2= 122. y1=   .45 y2=   .19     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    18658    5552     7431     7   300 11/17/2020
AAA2     1 US_New_York_Erie Confirmed cc1=  .994747 cc2=  .759045 lx= 10.79407 if= 105 il= 122 5/23/2020  n=  17 now=    6595 end=      48730      5552      7431 U=   121.62 T=  216.3 p1= 638.9 p2=    13.5 ed=   503 6/8/2021    x1= 105. x2= 122. y1=   .92 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   503 6/8/2021  
AAA2     1 US_New_York_Erie Confirmed cc1=  .994764 cc2=  .752229 lx= 10.79407 if= 106 il= 122 5/23/2020  n=  16 now=    6595 end=      48730      5552      7431 U=   125.87 T=  219.6 p1= 638.9 p2=    13.5 ed=   516 6/21/2021   x1= 106. x2= 122. y1=   .90 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   516 6/21/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .993886 cc2=  .743886 lx= 10.79407 if= 107 il= 122 5/23/2020  n=  15 now=    6595 end=      48730      5552      7431 U=   129.82 T=  222.7 p1= 638.9 p2=    13.5 ed=   529 7/4/2021    x1= 107. x2= 122. y1=   .89 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   529 7/4/2021  
AAA2     1 US_New_York_Erie Confirmed cc1=  .992670 cc2=  .734471 lx= 10.79407 if= 108 il= 122 5/23/2020  n=  14 now=    6595 end=      48730      5552      7431 U=   130.00 T=  222.8 p1= 638.9 p2=    13.5 ed=   529 7/4/2021    x1= 108. x2= 122. y1=   .88 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   529 7/4/2021  
AAA2     1 US_New_York_Erie Confirmed cc1=  .991308 cc2=  .724047 lx= 10.79407 if= 109 il= 122 5/23/2020  n=  13 now=    6595 end=      48730      5552      7431 U=   134.41 T=  226.3 p1= 638.9 p2=    13.5 ed=   543 7/18/2021   x1= 109. x2= 122. y1=   .87 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   543 7/18/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .992174 cc2=  .714824 lx= 10.79407 if= 110 il= 122 5/23/2020  n=  12 now=    6595 end=      48730      5552      7431 U=   127.79 T=  221.1 p1= 638.9 p2=    13.5 ed=   522 6/27/2021   x1= 110. x2= 122. y1=   .87 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   522 6/27/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .991440 cc2=  .702765 lx= 10.79407 if= 111 il= 122 5/23/2020  n=  11 now=    6595 end=      48730      5552      7431 U=   122.87 T=  217.3 p1= 638.9 p2=    13.5 ed=   507 6/12/2021   x1= 111. x2= 122. y1=   .87 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   507 6/12/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .989395 cc2=  .687884 lx= 10.79407 if= 112 il= 122 5/23/2020  n=  10 now=    6595 end=      48730      5552      7431 U=   121.21 T=  216.0 p1= 638.9 p2=    13.5 ed=   502 6/7/2021    x1= 112. x2= 122. y1=   .86 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   502 6/7/2021  
AAA2     1 US_New_York_Erie Confirmed cc1=  .976934 cc2=  .598969 lx= 10.79407 if= 116 il= 122 5/23/2020  n=   6 now=    6595 end=      48730      5552      7431 U=   117.34 T=  213.0 p1= 638.9 p2=    13.5 ed=   489 5/25/2021   x1= 116. x2= 122. y1=   .83 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   489 5/25/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .987780 cc2=  .579532 lx= 10.79407 if= 117 il= 122 5/23/2020  n=   5 now=    6595 end=      48730      5552      7431 U=   104.82 T=  203.3 p1= 638.9 p2=    13.5 ed=   450 4/16/2021   x1= 117. x2= 122. y1=   .82 y2=   .78     
GP: Confirmed US_New_York_Erie 5/23/2020       122    6595    -        5552     7431     7   450 4/16/2021 
AAA2     1 US_New_York_Erie Confirmed cc1=  .996078 cc2=  .878227 lx=  8.79407 if=  52 il= 123 5/24/2020  n=  71 now=    6595 end=       6594      5626      7674 U=    18.30 T=   89.3 p1=    .0 p2=   100.0 ed=   132 6/2/2020    x1=  52. x2= 123. y1=  2.04 y2= -1.84     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     6594    5626     7674     7   132 6/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996088 cc2=  .877409 lx=  8.79407 if=  53 il= 123 5/24/2020  n=  70 now=    6595 end=       6594      5626      7674 U=    18.04 T=   89.8 p1=    .0 p2=   100.0 ed=   132 6/2/2020    x1=  53. x2= 123. y1=  2.04 y2= -1.84     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     6594    5626     7674     7   132 6/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996310 cc2=  .876787 lx=  8.80407 if=  54 il= 123 5/24/2020  n=  69 now=    6595 end=       6661      5626      7674 U=    18.63 T=   89.9 p1=   1.0 p2=    99.0 ed=   133 6/3/2020    x1=  54. x2= 123. y1=  1.93 y2= -1.78     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     6661    5626     7674     7   133 6/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996406 cc2=  .876020 lx=  8.81407 if=  55 il= 123 5/24/2020  n=  68 now=    6595 end=       6728      5626      7674 U=    19.00 T=   90.3 p1=   2.0 p2=    98.0 ed=   135 6/5/2020    x1=  55. x2= 123. y1=  1.86 y2= -1.72     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     6728    5626     7674     7   135 6/5/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996508 cc2=  .875240 lx=  8.82407 if=  56 il= 123 5/24/2020  n=  67 now=    6595 end=       6795      5626      7674 U=    19.54 T=   90.4 p1=   3.0 p2=    97.1 ed=   136 6/6/2020    x1=  56. x2= 123. y1=  1.76 y2= -1.67     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     6795    5626     7674     7   136 6/6/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996530 cc2=  .874361 lx=  8.82407 if=  57 il= 123 5/24/2020  n=  66 now=    6595 end=       6795      5626      7674 U=    19.59 T=   90.4 p1=   3.0 p2=    97.1 ed=   136 6/6/2020    x1=  57. x2= 123. y1=  1.70 y2= -1.67     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     6795    5626     7674     7   136 6/6/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996566 cc2=  .873475 lx=  8.83407 if=  58 il= 123 5/24/2020  n=  65 now=    6595 end=       6864      5626      7674 U=    20.18 T=   90.4 p1=   4.1 p2=    96.1 ed=   138 6/8/2020    x1=  58. x2= 123. y1=  1.61 y2= -1.61     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     6864    5626     7674     7   138 6/8/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996507 cc2=  .872472 lx=  8.83407 if=  59 il= 123 5/24/2020  n=  64 now=    6595 end=       6864      5626      7674 U=    19.95 T=   90.8 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  59. x2= 123. y1=  1.59 y2= -1.61     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     6864    5626     7674     7   137 6/7/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996579 cc2=  .871579 lx=  8.84407 if=  60 il= 123 5/24/2020  n=  63 now=    6595 end=       6933      5626      7674 U=    20.07 T=   91.6 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1=  60. x2= 123. y1=  1.57 y2= -1.57     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     6933    5626     7674     7   138 6/8/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .996826 cc2=  .870838 lx=  8.86407 if=  61 il= 123 5/24/2020  n=  62 now=    6595 end=       7073      5626      7674 U=    20.98 T=   92.1 p1=   7.2 p2=    93.2 ed=   141 6/11/2020   x1=  61. x2= 123. y1=  1.48 y2= -1.47     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7073    5626     7674     7   141 6/11/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .996974 cc2=  .869974 lx=  8.87407 if=  62 il= 123 5/24/2020  n=  61 now=    6595 end=       7144      5626      7674 U=    21.39 T=   92.4 p1=   8.3 p2=    92.3 ed=   142 6/12/2020   x1=  62. x2= 123. y1=  1.42 y2= -1.43     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7144    5626     7674     7   142 6/12/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997138 cc2=  .869101 lx=  8.88407 if=  63 il= 123 5/24/2020  n=  60 now=    6595 end=       7216      5626      7674 U=    21.45 T=   93.2 p1=   9.4 p2=    91.4 ed=   143 6/13/2020   x1=  63. x2= 123. y1=  1.41 y2= -1.39     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7216    5626     7674     7   143 6/13/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997590 cc2=  .868491 lx=  8.90407 if=  64 il= 123 5/24/2020  n=  59 now=    6595 end=       7361      5626      7674 U=    22.80 T=   93.1 p1=  11.6 p2=    89.6 ed=   146 6/16/2020   x1=  64. x2= 123. y1=  1.27 y2= -1.31     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7361    5626     7674     7   146 6/16/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997700 cc2=  .867511 lx=  8.91407 if=  65 il= 123 5/24/2020  n=  58 now=    6595 end=       7435      5626      7674 U=    23.16 T=   93.4 p1=  12.7 p2=    88.7 ed=   148 6/18/2020   x1=  65. x2= 123. y1=  1.23 y2= -1.28     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7435    5626     7674     7   148 6/18/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997859 cc2=  .866553 lx=  8.93407 if=  66 il= 123 5/24/2020  n=  57 now=    6595 end=       7586      5626      7674 U=    24.13 T=   93.9 p1=  15.0 p2=    86.9 ed=   150 6/20/2020   x1=  66. x2= 123. y1=  1.15 y2= -1.21 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997859 cc2=  .866553 lx=  8.93307 if=  66 il= 123 5/24/2020  n=  57 now=    6595 end=       7586      5626      7674 U=    24.13 T=   93.9 p1=  15.0 p2=    86.9 ed=   150 6/20/2020   x1=  66. x2= 123. y1=  1.15 y2= -1.21 BEST
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7586    5626     7674     7   150 6/20/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997928 cc2=  .865475 lx=  8.94407 if=  67 il= 123 5/24/2020  n=  56 now=    6595 end=       7662      5626      7674 U=    24.94 T=   93.7 p1=  16.2 p2=    86.1 ed=   152 6/22/2020   x1=  67. x2= 123. y1=  1.07 y2= -1.17 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997928 cc2=  .865475 lx=  8.94607 if=  67 il= 123 5/24/2020  n=  56 now=    6595 end=       7662      5626      7674 U=    24.94 T=   93.7 p1=  16.2 p2=    86.1 ed=   152 6/22/2020   x1=  67. x2= 123. y1=  1.07 y2= -1.17 BEST
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7662    5626     7674     7   152 6/22/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997880 cc2=  .864249 lx=  8.95407 if=  68 il= 123 5/24/2020  n=  55 now=    6595 end=       7739      5626      7674 U=    25.07 T=   94.3 p1=  17.3 p2=    85.2 ed=   153 6/23/2020   x1=  68. x2= 123. y1=  1.05 y2= -1.14 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997880 cc2=  .864249 lx=  8.95507 if=  68 il= 123 5/24/2020  n=  55 now=    6595 end=       7739      5626      7674 U=    25.07 T=   94.3 p1=  17.3 p2=    85.2 ed=   153 6/23/2020   x1=  68. x2= 123. y1=  1.05 y2= -1.14 BEST
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7739    5626     7674     7   153 6/23/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997906 cc2=  .863066 lx=  8.96407 if=  69 il= 123 5/24/2020  n=  54 now=    6595 end=       7817      5626      7674 U=    25.42 T=   94.7 p1=  18.5 p2=    84.4 ed=   154 6/24/2020   x1=  69. x2= 123. y1=  1.01 y2= -1.11     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7817    5626     7674     7   154 6/24/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997969 cc2=  .861887 lx=  8.98407 if=  70 il= 123 5/24/2020  n=  53 now=    6595 end=       7975      5626      7674 U=    26.30 T=   95.3 p1=  20.9 p2=    82.7 ed=   157 6/27/2020   x1=  70. x2= 123. y1=   .96 y2= -1.05     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7975    5626     7674     7   157 6/27/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998002 cc2=  .860642 lx=  9.00407 if=  71 il= 123 5/24/2020  n=  52 now=    6595 end=       8136      5626      7674 U=    26.74 T=   96.3 p1=  23.4 p2=    81.1 ed=   159 6/29/2020   x1=  71. x2= 123. y1=   .95 y2= -1.00     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8136    5626     7674     7   159 6/29/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998197 cc2=  .859522 lx=  9.03407 if=  72 il= 123 5/24/2020  n=  51 now=    6595 end=       8383      5626      7674 U=    28.19 T=   97.1 p1=  27.1 p2=    78.7 ed=   163 7/3/2020    x1=  72. x2= 123. y1=   .89 y2=  -.92     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8383    5626     7674     7   163 7/3/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998292 cc2=  .858264 lx=  9.05407 if=  73 il= 123 5/24/2020  n=  50 now=    6595 end=       8553      5626      7674 U=    28.93 T=   97.8 p1=  29.7 p2=    77.1 ed=   166 7/6/2020    x1=  73. x2= 123. y1=   .86 y2=  -.87     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8553    5626     7674     7   166 7/6/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998453 cc2=  .857032 lx=  9.09407 if=  74 il= 123 5/24/2020  n=  49 now=    6595 end=       8902      5626      7674 U=    31.93 T=   98.1 p1=  35.0 p2=    74.1 ed=   173 7/13/2020   x1=  74. x2= 123. y1=   .76 y2=  -.78     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8902    5626     7674     7   173 7/13/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998360 cc2=  .855503 lx=  9.09407 if=  75 il= 123 5/24/2020  n=  48 now=    6595 end=       8902      5626      7674 U=    32.09 T=   98.0 p1=  35.0 p2=    74.1 ed=   173 7/13/2020   x1=  75. x2= 123. y1=   .72 y2=  -.78     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8902    5626     7674     7   173 7/13/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998272 cc2=  .853934 lx=  9.08407 if=  76 il= 123 5/24/2020  n=  47 now=    6595 end=       8813      5626      7674 U=    31.82 T=   97.5 p1=  33.6 p2=    74.8 ed=   172 7/12/2020   x1=  76. x2= 123. y1=   .68 y2=  -.80     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8813    5626     7674     7   172 7/12/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998197 cc2=  .852332 lx=  9.07407 if=  77 il= 123 5/24/2020  n=  46 now=    6595 end=       8726      5626      7674 U=    31.65 T=   96.9 p1=  32.3 p2=    75.6 ed=   171 7/11/2020   x1=  77. x2= 123. y1=   .63 y2=  -.82     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8726    5626     7674     7   171 7/11/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998171 cc2=  .850730 lx=  9.05407 if=  78 il= 123 5/24/2020  n=  45 now=    6595 end=       8553      5626      7674 U=    31.02 T=   96.0 p1=  29.7 p2=    77.1 ed=   169 7/9/2020    x1=  78. x2= 123. y1=   .58 y2=  -.87     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8553    5626     7674     7   169 7/9/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998220 cc2=  .849148 lx=  9.03407 if=  79 il= 123 5/24/2020  n=  44 now=    6595 end=       8383      5626      7674 U=    30.08 T=   95.4 p1=  27.1 p2=    78.7 ed=   166 7/6/2020    x1=  79. x2= 123. y1=   .54 y2=  -.92     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8383    5626     7674     7   166 7/6/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998277 cc2=  .847522 lx=  9.01407 if=  80 il= 123 5/24/2020  n=  43 now=    6595 end=       8217      5626      7674 U=    28.68 T=   95.2 p1=  24.6 p2=    80.3 ed=   162 7/2/2020    x1=  80. x2= 123. y1=   .53 y2=  -.97     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8217    5626     7674     7   162 7/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998213 cc2=  .845714 lx=  9.00407 if=  81 il= 123 5/24/2020  n=  42 now=    6595 end=       8136      5626      7674 U=    28.10 T=   95.0 p1=  23.4 p2=    81.1 ed=   161 7/1/2020    x1=  81. x2= 123. y1=   .50 y2= -1.00     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8136    5626     7674     7   161 7/1/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .998124 cc2=  .843821 lx=  8.99407 if=  82 il= 123 5/24/2020  n=  41 now=    6595 end=       8055      5626      7674 U=    27.68 T=   94.6 p1=  22.1 p2=    81.9 ed=   159 6/29/2020   x1=  82. x2= 123. y1=   .46 y2= -1.02     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     8055    5626     7674     7   159 6/29/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .998041 cc2=  .841867 lx=  8.98407 if=  83 il= 123 5/24/2020  n=  40 now=    6595 end=       7975      5626      7674 U=    27.08 T=   94.5 p1=  20.9 p2=    82.7 ed=   158 6/28/2020   x1=  83. x2= 123. y1=   .42 y2= -1.05     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7975    5626     7674     7   158 6/28/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997930 cc2=  .839817 lx=  8.98407 if=  84 il= 123 5/24/2020  n=  39 now=    6595 end=       7975      5626      7674 U=    26.97 T=   94.6 p1=  20.9 p2=    82.7 ed=   158 6/28/2020   x1=  84. x2= 123. y1=   .39 y2= -1.05     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7975    5626     7674     7   158 6/28/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .997804 cc2=  .837676 lx=  8.97407 if=  85 il= 123 5/24/2020  n=  38 now=    6595 end=       7895      5626      7674 U=    26.82 T=   94.0 p1=  19.7 p2=    83.5 ed=   157 6/27/2020   x1=  85. x2= 123. y1=   .34 y2= -1.08     
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7895    5626     7674     7   157 6/27/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997763 cc2=  .835541 lx=  8.95407 if=  86 il= 123 5/24/2020  n=  37 now=    6595 end=       7739      5626      7674 U=    25.75 T=   93.6 p1=  17.3 p2=    85.2 ed=   154 6/24/2020   x1=  86. x2= 123. y1=   .29 y2= -1.14 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997763 cc2=  .835541 lx=  8.95807 if=  86 il= 123 5/24/2020  n=  37 now=    6595 end=       7739      5626      7674 U=    25.75 T=   93.6 p1=  17.3 p2=    85.2 ed=   154 6/24/2020   x1=  86. x2= 123. y1=   .29 y2= -1.14 BEST
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7739    5626     7674     7   154 6/24/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997690 cc2=  .833291 lx=  8.94407 if=  87 il= 123 5/24/2020  n=  36 now=    6595 end=       7662      5626      7674 U=    25.17 T=   93.4 p1=  16.2 p2=    86.1 ed=   152 6/22/2020   x1=  87. x2= 123. y1=   .26 y2= -1.17 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .997691 cc2=  .833291 lx=  8.94707 if=  87 il= 123 5/24/2020  n=  36 now=    6595 end=       7662      5626      7674 U=    25.17 T=   93.4 p1=  16.2 p2=    86.1 ed=   152 6/22/2020   x1=  87. x2= 123. y1=   .26 y2= -1.17 BEST
GP: Confirmed US_New_York_Erie 5/24/2020       123    6595     7662    5626     7674     7   152 6/22/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .997603 cc2=  .830936 lx=  8.93407 if=  88 il= 123 5/24/2020  n=  35 now=    6595 end=       7586      5626      7674 U=    24.58 T=   93.3 p1=  15.0 p2=    86.9 ed=   151 6/21/2020   x1=  88. x2= 123. y1=   .22 y2= -1.21 BEST
