TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18180.00000        9.80808
TAB:  Israel Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Israel 5/29/2020       128     299      293     284      292    29   112 5/13/2020 
AAA2     1 Israel Deaths    cc1=  .928670 cc2=  .639995 lx=  7.70044 if= 117 il= 128 5/29/2020  n=  11 now=     299 end=       2209       284       292 U=   795.25 T=  699.4 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 117. x2= 128. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/29/2020       128     299    -         284      292    29   999 undefine  
AAA2     1 Israel Deaths    cc1=  .906676 cc2=  .605165 lx=  7.70044 if= 118 il= 128 5/29/2020  n=  10 now=     299 end=       2209       284       292 U=   965.73 T=  821.9 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 118. x2= 128. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/29/2020       128     299    -         284      292    29   999 undefine  
AAA2     1 Israel Deaths    cc1=  .894455 cc2=  .578227 lx=  7.70044 if= 119 il= 128 5/29/2020  n=   9 now=     299 end=       2209       284       292 U=  1043.95 T=  878.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 119. x2= 128. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/29/2020       128     299    -         284      292    29   999 undefine  
AAA2     1 Israel Deaths    cc1=  .914014 cc2=  .580680 lx=  7.70044 if= 120 il= 128 5/29/2020  n=   8 now=     299 end=       2209       284       292 U=   927.95 T=  794.8 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 120. x2= 128. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/29/2020       128     299    -         284      292    29   999 undefine  
AAA2     1 Israel Deaths    cc1=  .929901 cc2=  .576347 lx=  7.70044 if= 121 il= 128 5/29/2020  n=   7 now=     299 end=       2209       284       292 U=   811.96 T=  711.4 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 121. x2= 128. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/29/2020       128     299    -         284      292    29   999 undefine  
AAA2     1 Israel Deaths    cc1=  .937087 cc2=  .559123 lx=  7.70044 if= 122 il= 128 5/29/2020  n=   6 now=     299 end=       2209       284       292 U=   695.96 T=  628.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 122. x2= 128. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/29/2020       128     299    -         284      292    29   999 undefine  
AAA2     1 Israel Deaths    cc1=  .924299 cc2=  .516051 lx=  7.70044 if= 123 il= 128 5/29/2020  n=   5 now=     299 end=       2209       284       292 U=   579.97 T=  544.7 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 123. x2= 128. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/29/2020       128     299    -         284      292    29   999 undefine  
AAA1     1 Israel Deaths    cc1=  .998092 cc2=  .879414 lx=  5.68044 if=  59 il= 129 5/30/2020  n=  70 now=     299 end=        293       284       292 U=    13.47 T=   82.4 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  59. x2= 129. y1=  1.74 y2= -3.46 BEST
AAA2     1 Israel Deaths    cc1=  .998104 cc2=  .879414 lx=  5.68244 if=  59 il= 129 5/30/2020  n=  70 now=     299 end=        293       284       292 U=    13.47 T=   82.4 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  59. x2= 129. y1=  1.74 y2= -3.46 BEST
GP: Deaths    Israel 5/30/2020       129     299      293     284      292    28   114 5/15/2020 
AAA1     1 Israel Deaths    cc1=  .998015 cc2=  .878492 lx=  5.68044 if=  60 il= 129 5/30/2020  n=  69 now=     299 end=        293       284       292 U=    13.28 T=   83.1 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  60. x2= 129. y1=  1.74 y2= -3.46 BEST
AAA2     1 Israel Deaths    cc1=  .998032 cc2=  .878492 lx=  5.68244 if=  60 il= 129 5/30/2020  n=  69 now=     299 end=        293       284       292 U=    13.28 T=   83.1 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  60. x2= 129. y1=  1.74 y2= -3.46 BEST
GP: Deaths    Israel 5/30/2020       129     299      293     284      292    28   114 5/15/2020 
AAA1     1 Israel Deaths    cc1=  .997979 cc2=  .877593 lx=  5.68044 if=  61 il= 129 5/30/2020  n=  68 now=     299 end=        293       284       292 U=    13.09 T=   83.7 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  61. x2= 129. y1=  1.74 y2= -3.46 BEST
AAA2     1 Israel Deaths    cc1=  .998008 cc2=  .877593 lx=  5.68344 if=  61 il= 129 5/30/2020  n=  68 now=     299 end=        293       284       292 U=    13.09 T=   83.7 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  61. x2= 129. y1=  1.74 y2= -3.46 BEST
GP: Deaths    Israel 5/30/2020       129     299      293     284      292    28   114 5/15/2020 
AAA1     1 Israel Deaths    cc1=  .998040 cc2=  .876772 lx=  5.68044 if=  62 il= 129 5/30/2020  n=  67 now=     299 end=        293       284       292 U=    13.45 T=   82.5 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  62. x2= 129. y1=  1.52 y2= -3.46 BEST
AAA2     1 Israel Deaths    cc1=  .998107 cc2=  .876772 lx=  5.68444 if=  62 il= 129 5/30/2020  n=  67 now=     299 end=        293       284       292 U=    13.45 T=   82.5 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  62. x2= 129. y1=  1.52 y2= -3.46 BEST
GP: Deaths    Israel 5/30/2020       129     299      293     284      292    28   114 5/15/2020 
AAA1     1 Israel Deaths    cc1=  .997972 cc2=  .875803 lx=  5.68044 if=  63 il= 129 5/30/2020  n=  66 now=     299 end=        293       284       292 U=    13.57 T=   82.1 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  63. x2= 129. y1=  1.40 y2= -3.46 BEST
AAA2     1 Israel Deaths    cc1=  .998060 cc2=  .875803 lx=  5.68544 if=  63 il= 129 5/30/2020  n=  66 now=     299 end=        293       284       292 U=    13.57 T=   82.1 p1=  -2.0 p2=   102.0 ed=   114 5/15/2020   x1=  63. x2= 129. y1=  1.40 y2= -3.46 BEST
GP: Deaths    Israel 5/30/2020       129     299      293     284      292    28   114 5/15/2020 
AAA1     1 Israel Deaths    cc1=  .997901 cc2=  .874810 lx=  5.69044 if=  64 il= 129 5/30/2020  n=  65 now=     299 end=        296       284       292 U=    14.55 T=   82.7 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  64. x2= 129. y1=  1.28 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997988 cc2=  .874810 lx=  5.68544 if=  64 il= 129 5/30/2020  n=  65 now=     299 end=        296       284       292 U=    14.55 T=   82.7 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  64. x2= 129. y1=  1.28 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   117 5/18/2020 
AAA1     1 Israel Deaths    cc1=  .997811 cc2=  .873776 lx=  5.69044 if=  65 il= 129 5/30/2020  n=  64 now=     299 end=        296       284       292 U=    14.72 T=   82.1 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  65. x2= 129. y1=  1.16 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997895 cc2=  .873776 lx=  5.68544 if=  65 il= 129 5/30/2020  n=  64 now=     299 end=        296       284       292 U=    14.72 T=   82.1 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  65. x2= 129. y1=  1.16 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .997707 cc2=  .872707 lx=  5.69044 if=  66 il= 129 5/30/2020  n=  63 now=     299 end=        296       284       292 U=    14.49 T=   82.9 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  66. x2= 129. y1=  1.16 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997799 cc2=  .872707 lx=  5.68544 if=  66 il= 129 5/30/2020  n=  63 now=     299 end=        296       284       292 U=    14.49 T=   82.9 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  66. x2= 129. y1=  1.16 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   117 5/18/2020 
AAA1     1 Israel Deaths    cc1=  .997618 cc2=  .871630 lx=  5.69044 if=  67 il= 129 5/30/2020  n=  62 now=     299 end=        296       284       292 U=    14.50 T=   82.8 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  67. x2= 129. y1=  1.09 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997701 cc2=  .871630 lx=  5.68544 if=  67 il= 129 5/30/2020  n=  62 now=     299 end=        296       284       292 U=    14.50 T=   82.8 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  67. x2= 129. y1=  1.09 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   117 5/18/2020 
AAA1     1 Israel Deaths    cc1=  .997527 cc2=  .870527 lx=  5.69044 if=  68 il= 129 5/30/2020  n=  61 now=     299 end=        296       284       292 U=    14.34 T=   83.4 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  68. x2= 129. y1=  1.07 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997598 cc2=  .870527 lx=  5.68644 if=  68 il= 129 5/30/2020  n=  61 now=     299 end=        296       284       292 U=    14.34 T=   83.4 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  68. x2= 129. y1=  1.07 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   117 5/18/2020 
AAA1     1 Israel Deaths    cc1=  .997489 cc2=  .869452 lx=  5.69044 if=  69 il= 129 5/30/2020  n=  60 now=     299 end=        296       284       292 U=    14.37 T=   83.2 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  69. x2= 129. y1=   .99 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997536 cc2=  .869452 lx=  5.68644 if=  69 il= 129 5/30/2020  n=  60 now=     299 end=        296       284       292 U=    14.37 T=   83.2 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  69. x2= 129. y1=   .99 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   117 5/18/2020 
AAA1     1 Israel Deaths    cc1=  .997451 cc2=  .868351 lx=  5.69044 if=  70 il= 129 5/30/2020  n=  59 now=     299 end=        296       284       292 U=    14.49 T=   82.9 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  70. x2= 129. y1=   .89 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997477 cc2=  .868351 lx=  5.68744 if=  70 il= 129 5/30/2020  n=  59 now=     299 end=        296       284       292 U=    14.49 T=   82.9 p1=  -1.0 p2=   101.0 ed=   117 5/18/2020   x1=  70. x2= 129. y1=   .89 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   117 5/18/2020 
AAA1     1 Israel Deaths    cc1=  .997380 cc2=  .867191 lx=  5.69044 if=  71 il= 129 5/30/2020  n=  58 now=     299 end=        296       284       292 U=    14.77 T=   82.0 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  71. x2= 129. y1=   .75 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997393 cc2=  .867191 lx=  5.68844 if=  71 il= 129 5/30/2020  n=  58 now=     299 end=        296       284       292 U=    14.77 T=   82.0 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  71. x2= 129. y1=   .75 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .997248 cc2=  .865941 lx=  5.69044 if=  72 il= 129 5/30/2020  n=  57 now=     299 end=        296       284       292 U=    14.70 T=   82.2 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  72. x2= 129. y1=   .69 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997259 cc2=  .865941 lx=  5.68844 if=  72 il= 129 5/30/2020  n=  57 now=     299 end=        296       284       292 U=    14.70 T=   82.2 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  72. x2= 129. y1=   .69 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .997118 cc2=  .864665 lx=  5.69044 if=  73 il= 129 5/30/2020  n=  56 now=     299 end=        296       284       292 U=    14.63 T=   82.4 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  73. x2= 129. y1=   .65 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997124 cc2=  .864665 lx=  5.68944 if=  73 il= 129 5/30/2020  n=  56 now=     299 end=        296       284       292 U=    14.63 T=   82.4 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  73. x2= 129. y1=   .65 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .997003 cc2=  .863373 lx=  5.69044 if=  74 il= 129 5/30/2020  n=  55 now=     299 end=        296       284       292 U=    14.59 T=   82.6 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  74. x2= 129. y1=   .59 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .997004 cc2=  .863373 lx=  5.68944 if=  74 il= 129 5/30/2020  n=  55 now=     299 end=        296       284       292 U=    14.59 T=   82.6 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  74. x2= 129. y1=   .59 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .996904 cc2=  .862065 lx=  5.69044 if=  75 il= 129 5/30/2020  n=  54 now=     299 end=        296       284       292 U=    14.67 T=   82.3 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  75. x2= 129. y1=   .50 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .996904 cc2=  .862065 lx=  5.69044 if=  75 il= 129 5/30/2020  n=  54 now=     299 end=        296       284       292 U=    14.67 T=   82.3 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  75. x2= 129. y1=   .50 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .996784 cc2=  .860701 lx=  5.69044 if=  76 il= 129 5/30/2020  n=  53 now=     299 end=        296       284       292 U=    14.73 T=   82.1 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  76. x2= 129. y1=   .42 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .996791 cc2=  .860701 lx=  5.69244 if=  76 il= 129 5/30/2020  n=  53 now=     299 end=        296       284       292 U=    14.73 T=   82.1 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  76. x2= 129. y1=   .42 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .996283 cc2=  .856255 lx=  5.69044 if=  79 il= 129 5/30/2020  n=  50 now=     299 end=        296       284       292 U=    15.10 T=   80.9 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  79. x2= 129. y1=   .13 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .996342 cc2=  .856255 lx=  5.69544 if=  79 il= 129 5/30/2020  n=  50 now=     299 end=        296       284       292 U=    15.10 T=   80.9 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  79. x2= 129. y1=   .13 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .996065 cc2=  .854644 lx=  5.70044 if=  80 il= 129 5/30/2020  n=  49 now=     299 end=        298       284       292 U=    16.07 T=   81.3 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  80. x2= 129. y1=   .08 y2= -2.97 BEST
AAA2     1 Israel Deaths    cc1=  .996124 cc2=  .854644 lx=  5.69544 if=  80 il= 129 5/30/2020  n=  49 now=     299 end=        298       284       292 U=    16.07 T=   81.3 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  80. x2= 129. y1=   .08 y2= -2.97 BEST
GP: Deaths    Israel 5/30/2020       129     299      298     284      292    28   119 5/20/2020 
AAA1     1 Israel Deaths    cc1=  .995745 cc2=  .851408 lx=  5.70044 if=  82 il= 129 5/30/2020  n=  47 now=     299 end=        298       284       292 U=    16.14 T=   81.1 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  82. x2= 129. y1=  -.05 y2= -2.97 BEST
AAA2     1 Israel Deaths    cc1=  .995755 cc2=  .851408 lx=  5.69844 if=  82 il= 129 5/30/2020  n=  47 now=     299 end=        298       284       292 U=    16.14 T=   81.1 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  82. x2= 129. y1=  -.05 y2= -2.97 BEST
GP: Deaths    Israel 5/30/2020       129     299      298     284      292    28   119 5/20/2020 
AAA1     1 Israel Deaths    cc1=  .995520 cc2=  .849655 lx=  5.70044 if=  83 il= 129 5/30/2020  n=  46 now=     299 end=        298       284       292 U=    16.15 T=   81.1 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  83. x2= 129. y1=  -.12 y2= -2.97 BEST
AAA2     1 Israel Deaths    cc1=  .995521 cc2=  .849655 lx=  5.69944 if=  83 il= 129 5/30/2020  n=  46 now=     299 end=        298       284       292 U=    16.15 T=   81.1 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  83. x2= 129. y1=  -.12 y2= -2.97 BEST
GP: Deaths    Israel 5/30/2020       129     299      298     284      292    28   119 5/20/2020 
AAA1     1 Israel Deaths    cc1=  .995288 cc2=  .847846 lx=  5.70044 if=  84 il= 129 5/30/2020  n=  45 now=     299 end=        298       284       292 U=    16.16 T=   81.0 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  84. x2= 129. y1=  -.18 y2= -2.97 BEST
AAA2     1 Israel Deaths    cc1=  .995290 cc2=  .847846 lx=  5.70144 if=  84 il= 129 5/30/2020  n=  45 now=     299 end=        298       284       292 U=    16.16 T=   81.0 p1=   -.3 p2=   100.3 ed=   119 5/20/2020   x1=  84. x2= 129. y1=  -.18 y2= -2.97 BEST
GP: Deaths    Israel 5/30/2020       129     299      298     284      292    28   119 5/20/2020 
AAA1     1 Israel Deaths    cc1=  .993177 cc2=  .833049 lx=  5.69044 if=  91 il= 129 5/30/2020  n=  38 now=     299 end=        296       284       292 U=    15.96 T=   78.2 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  91. x2= 129. y1=  -.80 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .993217 cc2=  .833049 lx=  5.69444 if=  91 il= 129 5/30/2020  n=  38 now=     299 end=        296       284       292 U=    15.96 T=   78.2 p1=  -1.0 p2=   101.0 ed=   115 5/16/2020   x1=  91. x2= 129. y1=  -.80 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   115 5/16/2020 
AAA1     1 Israel Deaths    cc1=  .993102 cc2=  .830881 lx=  5.69044 if=  92 il= 129 5/30/2020  n=  37 now=     299 end=        296       284       292 U=    15.77 T=   78.8 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  92. x2= 129. y1=  -.84 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .993102 cc2=  .830881 lx=  5.69044 if=  92 il= 129 5/30/2020  n=  37 now=     299 end=        296       284       292 U=    15.77 T=   78.8 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  92. x2= 129. y1=  -.84 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .992900 cc2=  .828501 lx=  5.69044 if=  93 il= 129 5/30/2020  n=  36 now=     299 end=        296       284       292 U=    15.51 T=   79.6 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  93. x2= 129. y1=  -.86 y2= -3.18 BEST
AAA2     1 Israel Deaths    cc1=  .992928 cc2=  .828501 lx=  5.68744 if=  93 il= 129 5/30/2020  n=  36 now=     299 end=        296       284       292 U=    15.51 T=   79.6 p1=  -1.0 p2=   101.0 ed=   116 5/17/2020   x1=  93. x2= 129. y1=  -.86 y2= -3.18 BEST
GP: Deaths    Israel 5/30/2020       129     299      296     284      292    28   116 5/17/2020 
AAA1     1 Israel Deaths    cc1=  .992551 cc2=  .825884 lx=  5.68044 if=  94 il= 129 5/30/2020  n=  35 now=     299 end=        293       284       292 U=    13.95 T=   80.8 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  94. x2= 129. y1=  -.95 y2= -3.46 BEST
AAA2     1 Israel Deaths    cc1=  .992602 cc2=  .825884 lx=  5.68444 if=  94 il= 129 5/30/2020  n=  35 now=     299 end=        293       284       292 U=    13.95 T=   80.8 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  94. x2= 129. y1=  -.95 y2= -3.46 BEST
GP: Deaths    Israel 5/30/2020       129     299      293     284      292    28   113 5/14/2020 
AAA2     1 Israel Deaths    cc1=  .987426 cc2=  .791310 lx=  5.66044 if= 104 il= 129 5/30/2020  n=  25 now=     299 end=        287       284       292 U=     8.94 T=   89.1 p1=  -4.0 p2=   104.2 ed=   110 5/11/2020   x1= 104. x2= 129. y1= -1.67 y2= -4.47     
GP: Deaths    Israel 5/30/2020       129     299      287     284      292    28   110 5/11/2020 
AAA2     1 Israel Deaths    cc1=  .986923 cc2=  .786923 lx=  5.66044 if= 105 il= 129 5/30/2020  n=  24 now=     299 end=        287       284       292 U=     8.65 T=   90.4 p1=  -4.0 p2=   104.2 ed=   110 5/11/2020   x1= 105. x2= 129. y1= -1.69 y2= -4.47     
GP: Deaths    Israel 5/30/2020       129     299      287     284      292    28   110 5/11/2020 
AAA2     1 Israel Deaths    cc1=  .966392 cc2=  .730690 lx=  5.66044 if= 112 il= 129 5/30/2020  n=  17 now=     299 end=        287       284       292 U=     8.51 T=   91.0 p1=  -4.0 p2=   104.2 ed=   111 5/12/2020   x1= 112. x2= 129. y1= -2.47 y2= -4.47     
GP: Deaths    Israel 5/30/2020       129     299      287     284      292    28   111 5/12/2020 
AAA2     1 Israel Deaths    cc1=  .960564 cc2=  .718029 lx=  5.66044 if= 113 il= 129 5/30/2020  n=  16 now=     299 end=        287       284       292 U=     8.20 T=   92.4 p1=  -4.0 p2=   104.2 ed=   111 5/12/2020   x1= 113. x2= 129. y1= -2.52 y2= -4.47     
GP: Deaths    Israel 5/30/2020       129     299      287     284      292    28   111 5/12/2020 
AAA1     1 Israel Deaths    cc1=  .938684 cc2=  .671422 lx=  5.68044 if= 116 il= 129 5/30/2020  n=  13 now=     299 end=        293       284       292 U=    15.05 T=   76.9 p1=  -2.0 p2=   102.0 ed=   112 5/13/2020   x1= 116. x2= 129. y1= -2.60 y2= -3.46 BEST
AAA2     1 Israel Deaths    cc1= 1.000000 cc2=  .671422 lx=  5.62744 if= 116 il= 129 5/30/2020  n=  13 now=     299 end=        293       284       292 U=    15.05 T=   76.9 p1=  -2.0 p2=   102.0 ed=   112 5/13/2020   x1= 116. x2= 129. y1= -2.60 y2= -3.46 BEST
GP: Deaths    Israel 5/30/2020       129     299      293     284      292    28   112 5/13/2020 
AAA2     1 Israel Deaths    cc1=  .943112 cc2=  .665762 lx=  7.70044 if= 117 il= 129 5/30/2020  n=  12 now=     299 end=       2209       284       292 U=   867.54 T=  752.4 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 117. x2= 129. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/30/2020       129     299    -         284      292    28   999 undefine  
AAA2     1 Israel Deaths    cc1=  .927716 cc2=  .639041 lx=  7.70044 if= 118 il= 129 5/30/2020  n=  11 now=     299 end=       2209       284       292 U=  1062.30 T=  892.3 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 118. x2= 129. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/30/2020       129     299    -         284      292    28   999 undefine  
AAA2     1 Israel Deaths    cc1=  .918995 cc2=  .617484 lx=  7.70044 if= 119 il= 129 5/30/2020  n=  10 now=     299 end=       2209       284       292 U=  1159.94 T=  962.5 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 119. x2= 129. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/30/2020       129     299    -         284      292    28   999 undefine  
AAA2     1 Israel Deaths    cc1=  .933078 cc2=  .616851 lx=  7.70044 if= 120 il= 129 5/30/2020  n=   9 now=     299 end=       2209       284       292 U=  1043.95 T=  879.1 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 120. x2= 129. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/30/2020       129     299    -         284      292    28   999 undefine  
AAA2     1 Israel Deaths    cc1=  .942557 cc2=  .609223 lx=  7.70044 if= 121 il= 129 5/30/2020  n=   8 now=     299 end=       2209       284       292 U=   927.95 T=  795.8 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 121. x2= 129. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/30/2020       129     299    -         284      292    28   999 undefine  
AAA2     1 Israel Deaths    cc1=  .942987 cc2=  .589433 lx=  7.70044 if= 122 il= 129 5/30/2020  n=   7 now=     299 end=       2209       284       292 U=   811.96 T=  712.4 p1= 638.8 p2=    13.5 ed=   999 undefine    x1= 122. x2= 129. y1=   .73 y2=   .72     
GP: Deaths    Israel 5/30/2020       129     299    -         284      292    28   999 undefine  
AAA2     1 Israel Deaths    cc1=  .925820 cc2=  .547856 lx=  6.64044 if= 123 il= 129 5/30/2020  n=   6 now=     299 end=        765       284       292 U=   337.90 T=  126.1 p1= 155.9 p2=    39.1 ed=   999 undefine    x1= 123. x2= 129. y1=   .01 y2=  -.01     
GP: Deaths    Israel 5/30/2020       129     299      765     284      292    28   999 undefine  
AAA1     1 Israel Deaths    cc1=  .998168 cc2=  .880317 lx=  5.68044 if=  59 il= 130 5/31/2020  n=  71 now=     299 end=        293       285       292 U=    13.36 T=   82.2 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  59. x2= 130. y1=  1.74 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .998174 cc2=  .880317 lx=  5.68144 if=  59 il= 130 5/31/2020  n=  71 now=     299 end=        293       285       292 U=    13.36 T=   82.2 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  59. x2= 130. y1=  1.74 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
AAA1     1 Israel Deaths    cc1=  .998095 cc2=  .879417 lx=  5.68044 if=  60 il= 130 5/31/2020  n=  70 now=     299 end=        293       285       292 U=    13.17 T=   82.9 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  60. x2= 130. y1=  1.74 y2= -3.58 BEST
AAA2     1 Israel Deaths    cc1=  .998104 cc2=  .879417 lx=  5.68144 if=  60 il= 130 5/31/2020  n=  70 now=     299 end=        293       285       292 U=    13.17 T=   82.9 p1=  -2.0 p2=   102.0 ed=   113 5/14/2020   x1=  60. x2= 130. y1=  1.74 y2= -3.58 BEST
GP: Deaths    Israel 5/31/2020       130     299      293     285      292    31   113 5/14/2020 
