Country_Region,Country_Region_Safe,Case_Type,Source,Last_Update_Date,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20
Kosovo,Kosovo,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.333,4.667,5.667,6.333,7.0,7.0,7.333,7.667,9.0,10.333,11.667,12.0,12.0,12.0,12.0,12.0,12.0,12.0
Kuwait,Kuwait,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.366,4.39,13.902,29.268,41.706,48.657,49.389,53.413,57.438,61.462,62.194,62.925,64.754,66.95,69.145,72.071,74.998,80.852,84.876,96.583,108.29,124.021,133.533,144.509,153.655,164.264,176.703,191.337,202.312,207.8,210.361,217.312,229.75,244.384,261.579,276.578,296.334,319.016,346.82,393.649,452.915,531.206,621.935,718.518,827.906,917.538,1008.999,1118.386,1236.92,1349.234,1422.769,1485.328,1567.277,1678.128,1804.71,1947.756,2071.045,2191.408,2313.234,2461.035,2656.396,2892.0
Kuwait,Kuwait,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396,0.792,1.188,1.188,1.188,1.188,1.188,1.188,1.188,1.583,2.375,3.167,3.562,4.354,5.542,7.125,8.708,10.688,13.062,15.042,16.625,19.0
Kyrgyzstan,Kyrgyzstan,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.017,2.035,4.069,7.8,11.53,14.921,24.416,34.589,44.085,49.51,54.258,67.823,80.031,96.647,105.803,113.264,121.063,132.254,142.766,171.93,200.416,242.126,263.83,287.568,310.966,343.86,384.893,415.752,440.168,456.107,476.114,495.444,525.286,552.075,580.561,600.229,621.594,647.027,665.0
Kyrgyzstan,Kyrgyzstan,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,2.0,3.0,4.0,4.0,4.333,4.667,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.667,6.333,7.0,7.333,7.667,8.0
Laos,Laos,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,1.667,3.667,5.0,6.667,7.333,8.0,8.333,9.0,9.667,10.0,10.0,10.333,11.0,12.333,13.667,15.0,15.667,16.667,17.667,18.667,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
Laos,Laos,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latvia,Latvia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.68,1.019,1.019,1.019,1.019,1.359,3.058,5.437,8.156,9.515,12.573,18.01,24.806,30.583,38.399,52.331,70.002,91.07,109.08,127.09,150.538,175.344,203.209,224.957,253.161,281.706,316.707,349.329,380.932,414.573,442.438,474.72,496.128,521.615,538.265,551.518,566.47,582.441,604.189,622.199,643.268,657.88,667.055,672.152,678.948,687.444,703.075,720.746,740.115,752.348,763.902,777.155,789.388,804.0
Latvia,Latvia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343,0.686,1.029,1.029,1.371,1.714,2.4,2.743,3.086,3.771,4.457,5.143,5.143,5.143,5.143,5.143,5.143,5.143,6.514,8.571,10.629,11.657,12.0
Lebanon,Lebanon,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.674,1.011,1.011,1.011,1.349,1.686,2.023,2.697,5.395,9.103,12.138,13.149,14.161,17.195,20.23,25.625,28.996,35.402,45.18,54.958,67.096,77.885,94.406,105.533,114.636,122.391,138.238,152.736,170.943,201.625,236.69,280.858,309.517,343.571,368.184,394.82,418.421,436.966,456.521,470.345,486.529,499.341,513.165,524.291,535.418,544.858,561.379,575.203,595.77,610.268,626.452,634.207,641.625,651.065,661.517,670.621,675.341,678.713,681.747,683.433,686.467,690.176,696.582,704.0
Lebanon,Lebanon,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353,1.412,2.471,3.176,3.176,3.176,3.176,3.176,3.176,3.529,3.882,4.235,4.235,4.235,4.235,4.941,5.647,7.059,7.765,9.176,10.235,11.647,13.059,14.824,16.588,17.647,18.353,19.059,19.765,20.118,20.118,20.471,20.824,21.176,21.176,21.529,21.882,22.235,22.235,22.235,22.235,22.235,22.235,22.588,22.941,23.294,24.0
Liberia,Liberia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355,0.71,1.42,1.775,2.13,2.485,2.84,3.195,3.195,3.195,3.195,3.195,3.195,3.195,3.195,3.195,4.26,5.325,6.746,8.166,10.651,13.136,14.556,20.947,26.982,35.148,41.183,47.929,55.74,59.645,62.84,62.84,68.876,74.911,86.272,94.438,103.314,106.864,107.574,113.254,120.0
Liberia,Liberia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407,1.63,2.852,3.667,4.074,4.481,5.296,5.704,6.111,6.519,6.926,7.333,7.333,7.741,8.148,8.963,9.37,9.778,9.778,9.778,9.778,11.0
Libya,Libya,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.67,1.005,1.005,1.676,4.022,6.368,8.714,9.385,10.39,10.725,13.407,15.753,18.434,19.104,20.11,21.786,23.126,24.132,24.467,25.137,28.824,36.533,44.242,48.934,49.269,49.94,50.61,51.28,53.962,56.978,60.33,61.0
Libya,Libya,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.333,1.667,2.0
Liechtenstein,Liechtenstein,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,13.0,21.0,28.0,31.0,34.0,41.667,46.333,51.0,52.667,54.333,56.0,56.0,58.0,62.0,66.0,70.333,72.667,75.667,76.333,77.0,77.333,77.667,78.0,78.333,78.667,79.0,79.0,79.0,79.0,79.0,79.0,79.0,79.667,80.333,81.0,81.0,81.0,81.0,81.0
Liechtenstein,Liechtenstein,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Lithuania,Lithuania,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337,0.674,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.684,2.358,4.042,5.726,8.757,12.462,18.187,23.239,29.638,37.721,56.582,92.619,136.403,178.839,222.96,263.376,313.558,353.974,408.198,452.992,501.154,541.907,595.121,648.672,712.663,767.224,816.734,853.444,887.461,925.182,965.261,1003.656,1036.662,1057.88,1072.7,1085.498,1107.726,1134.333,1184.179,1241.435,1301.048,1338.433,1362.682,1386.932,1407.139,1426.0
Lithuania,Lithuania,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.678,1.017,1.355,2.372,3.388,4.405,5.421,6.438,7.116,7.455,7.793,8.471,8.81,9.826,11.182,13.215,14.57,15.248,15.587,17.959,20.669,23.041,23.719,25.752,28.124,30.835,32.19,33.207,34.223,35.579,37.273,38.289,39.306,39.983,41.0
Luxembourg,Luxembourg,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335,0.67,1.006,1.006,1.006,1.006,1.341,1.676,2.346,2.682,3.687,5.028,10.391,20.112,34.861,48.269,62.682,92.515,140.784,227.266,342.574,499.113,654.311,785.374,929.175,1108.507,1302.252,1471.864,1638.793,1805.388,1933.769,2050.084,2173.772,2341.037,2486.514,2623.946,2730.205,2807.636,2888.419,2965.515,3056.689,3141.495,3220.602,3276.246,3299.374,3311.777,3342.615,3393.566,3451.555,3506.528,3542.059,3568.205,3595.356,3630.217,3666.083,3691.894,3711.0
Luxembourg,Luxembourg,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336,0.672,1.008,1.008,1.344,2.352,3.36,5.375,6.719,8.063,8.063,8.063,8.399,10.751,14.111,18.142,20.494,22.174,24.862,27.549,30.237,30.909,32.925,36.285,40.652,44.012,47.708,51.067,56.443,61.146,66.186,67.866,68.874,68.874,70.553,71.561,72.905,73.913,75.929,78.281,80.968,83.32,85.0
MS Zaandam,MS_Zaandam,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,1.333,2.0,2.0,4.333,6.667,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
MS Zaandam,MS_Zaandam,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,1.333,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Madagascar,Madagascar,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.008,2.016,3.025,6.049,10.754,16.131,19.828,22.852,25.205,30.582,36.295,46.713,52.762,58.139,62.508,66.877,71.246,75.279,81.328,88.385,92.082,93.762,96.787,101.156,105.525,107.541,108.885,110.566,113.59,116.951,120.311,121.656,121.992,121.992,121.992,122.328,123.0
Madagascar,Madagascar,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,Malawi,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.333,3.667,4.333,5.667,7.0,8.0,8.333,9.667,11.333,13.667,15.0,16.0,16.0,16.333,16.667,17.0,17.0,17.333,19.333,24.667,29.667,33.0
Malawi,Malawi,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,1.0,1.0,1.333,1.667,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.333,2.667,3.0,3.0
Malaysia,Malaysia,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,1.011,2.359,3.708,4.045,5.056,6.404,7.752,8.089,8.089,8.089,8.763,10.112,11.46,12.134,13.482,14.83,16.853,17.527,18.201,18.538,18.875,20.223,21.234,22.245,22.245,22.245,22.245,22.245,22.245,22.245,22.245,22.245,22.245,22.582,22.919,23.931,25.953,27.975,31.683,38.761,45.839,61.68,76.174,92.689,104.149,116.283,133.135,143.921,166.84,196.838,290.875,415.247,561.864,683.876,796.451,916.779,1049.24,1186.082,1350.563,1499.203,1664.358,1837.265,2018.261,2194.876,2342.841,2499.57,2649.895,2797.523,2962.678,3153.786,3347.59,3531.62,3686.663,3848.448,4002.48,4149.097,4278.188,4416.716,4570.074,4728.825,4882.857,5013.97,5136.994,5225.975,5304.508,5374.277,5432.924,5492.582,5540.781,5600.776,5671.219,5742.0
Malaysia,Malaysia,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.678,1.356,2.035,2.374,3.052,5.765,9.495,13.564,16.955,20.007,23.398,25.772,29.841,33.571,38.997,42.388,46.796,50.187,54.256,57.986,61.038,63.073,64.429,66.125,68.498,71.211,74.263,76.637,79.689,82.062,84.436,85.792,87.488,89.183,90.201,91.557,92.913,94.948,96.304,98.0
Maldives,Maldives,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,3.42,5.986,7.696,9.406,10.688,11.543,13.681,15.391,16.674,16.674,16.674,16.674,16.674,16.674,16.674,16.674,16.674,16.674,17.957,19.239,20.949,21.377,22.232,23.087,23.942,24.37,24.37,24.37,24.37,24.37,24.37,24.37,24.37,24.37,24.797,25.225,25.652,26.507,28.645,32.065,37.623,49.167,66.696,87.217,101.754,118.428,138.094,177.0
Maldives,Maldives,Deaths,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,Mali,Confirmed,jhu,2020-04-27 02:25:40.834103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.737,2.211,6.265,12.161,17.321,22.48,26.165,30.956,35.01,39.064,42.749,46.066,49.014,54.542,59.701,69.651,81.076,91.394,102.819,116.086,137.092,152.938,170.627,180.578,205.637,225.169,252.809,268.287,293.715,316.932,341.624,370.0
