TEST last_day=  735 method= last 
MH:     0 Country_Region                                            141 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/6/20  6/7/20  6/8/20
aaa nday1  138 6/8/2020      235278.00000       12.36852
TAB:  Italy Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999843 cc2=  .866212 lx= 10.46306 if=  81 il= 136 6/6/2020   n=  55 now=   33964 end=      34998     33846     34974 U=    19.47 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  81. x2= 136. y1=  -.57 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999850 cc2=  .866212 lx= 10.46206 if=  81 il= 136 6/6/2020   n=  55 now=   33964 end=      34998     33846     34974 U=    19.47 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  81. x2= 136. y1=  -.57 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999836 cc2=  .864997 lx= 10.46306 if=  82 il= 136 6/6/2020   n=  54 now=   33964 end=      34998     33846     34974 U=    19.46 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  82. x2= 136. y1=  -.62 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999842 cc2=  .864997 lx= 10.46206 if=  82 il= 136 6/6/2020   n=  54 now=   33964 end=      34998     33846     34974 U=    19.46 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  82. x2= 136. y1=  -.62 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999830 cc2=  .863747 lx= 10.46306 if=  83 il= 136 6/6/2020   n=  53 now=   33964 end=      34998     33846     34974 U=    19.49 T=   69.8 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  83. x2= 136. y1=  -.68 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999835 cc2=  .863747 lx= 10.46206 if=  83 il= 136 6/6/2020   n=  53 now=   33964 end=      34998     33846     34974 U=    19.49 T=   69.8 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  83. x2= 136. y1=  -.68 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999822 cc2=  .862461 lx= 10.46306 if=  84 il= 136 6/6/2020   n=  52 now=   33964 end=      34998     33846     34974 U=    19.52 T=   69.7 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  84. x2= 136. y1=  -.73 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999826 cc2=  .862461 lx= 10.46206 if=  84 il= 136 6/6/2020   n=  52 now=   33964 end=      34998     33846     34974 U=    19.52 T=   69.7 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  84. x2= 136. y1=  -.73 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999802 cc2=  .859774 lx= 10.46306 if=  86 il= 136 6/6/2020   n=  50 now=   33964 end=      34998     33846     34974 U=    19.57 T=   69.5 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  86. x2= 136. y1=  -.84 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999805 cc2=  .859774 lx= 10.46206 if=  86 il= 136 6/6/2020   n=  50 now=   33964 end=      34998     33846     34974 U=    19.57 T=   69.5 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  86. x2= 136. y1=  -.84 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999812 cc2=  .861137 lx= 10.46306 if=  85 il= 136 6/6/2020   n=  51 now=   33964 end=      34998     33846     34974 U=    19.52 T=   69.7 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  85. x2= 136. y1=  -.78 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999816 cc2=  .861137 lx= 10.46206 if=  85 il= 136 6/6/2020   n=  51 now=   33964 end=      34998     33846     34974 U=    19.52 T=   69.7 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  85. x2= 136. y1=  -.78 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999900 cc2=  .876808 lx= 10.46306 if=  71 il= 136 6/6/2020   n=  65 now=   33964 end=      34998     33846     34974 U=    19.60 T=   69.4 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  71. x2= 136. y1=  -.08 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999900 cc2=  .876808 lx= 10.46306 if=  71 il= 136 6/6/2020   n=  65 now=   33964 end=      34998     33846     34974 U=    19.60 T=   69.4 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  71. x2= 136. y1=  -.08 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999904 cc2=  .877735 lx= 10.46306 if=  70 il= 136 6/6/2020   n=  66 now=   33964 end=      34998     33846     34974 U=    19.56 T=   69.6 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  70. x2= 136. y1=  -.02 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999904 cc2=  .877735 lx= 10.46306 if=  70 il= 136 6/6/2020   n=  66 now=   33964 end=      34998     33846     34974 U=    19.56 T=   69.6 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  70. x2= 136. y1=  -.02 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999907 cc2=  .878639 lx= 10.46306 if=  69 il= 136 6/6/2020   n=  67 now=   33964 end=      34998     33846     34974 U=    19.52 T=   69.7 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  69. x2= 136. y1=   .03 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999907 cc2=  .878639 lx= 10.46206 if=  69 il= 136 6/6/2020   n=  67 now=   33964 end=      34998     33846     34974 U=    19.52 T=   69.7 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  69. x2= 136. y1=   .03 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999907 cc2=  .879521 lx= 10.46306 if=  68 il= 136 6/6/2020   n=  68 now=   33964 end=      34998     33846     34974 U=    19.45 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  68. x2= 136. y1=   .10 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999908 cc2=  .879521 lx= 10.46206 if=  68 il= 136 6/6/2020   n=  68 now=   33964 end=      34998     33846     34974 U=    19.45 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  68. x2= 136. y1=   .10 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999902 cc2=  .880379 lx= 10.46306 if=  67 il= 136 6/6/2020   n=  69 now=   33964 end=      34998     33846     34974 U=    19.38 T=   70.2 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  67. x2= 136. y1=   .16 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999906 cc2=  .880379 lx= 10.46206 if=  67 il= 136 6/6/2020   n=  69 now=   33964 end=      34998     33846     34974 U=    19.38 T=   70.2 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  67. x2= 136. y1=   .16 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999895 cc2=  .881217 lx= 10.46306 if=  66 il= 136 6/6/2020   n=  70 now=   33964 end=      34998     33846     34974 U=    19.34 T=   70.3 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  66. x2= 136. y1=   .22 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999901 cc2=  .881217 lx= 10.46206 if=  66 il= 136 6/6/2020   n=  70 now=   33964 end=      34998     33846     34974 U=    19.34 T=   70.3 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  66. x2= 136. y1=   .22 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999877 cc2=  .882026 lx= 10.46306 if=  65 il= 136 6/6/2020   n=  71 now=   33964 end=      34998     33846     34974 U=    19.23 T=   70.7 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  65. x2= 136. y1=   .30 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999887 cc2=  .882026 lx= 10.46106 if=  65 il= 136 6/6/2020   n=  71 now=   33964 end=      34998     33846     34974 U=    19.23 T=   70.7 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  65. x2= 136. y1=   .30 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999844 cc2=  .882803 lx= 10.46306 if=  64 il= 136 6/6/2020   n=  72 now=   33964 end=      34998     33846     34974 U=    19.11 T=   71.1 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  64. x2= 136. y1=   .37 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999863 cc2=  .882803 lx= 10.46106 if=  64 il= 136 6/6/2020   n=  72 now=   33964 end=      34998     33846     34974 U=    19.11 T=   71.1 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  64. x2= 136. y1=   .37 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999808 cc2=  .883561 lx= 10.46306 if=  63 il= 136 6/6/2020   n=  73 now=   33964 end=      34998     33846     34974 U=    19.07 T=   71.2 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  63. x2= 136. y1=   .43 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999837 cc2=  .883561 lx= 10.46106 if=  63 il= 136 6/6/2020   n=  73 now=   33964 end=      34998     33846     34974 U=    19.07 T=   71.2 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  63. x2= 136. y1=   .43 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999772 cc2=  .884302 lx= 10.46306 if=  62 il= 136 6/6/2020   n=  74 now=   33964 end=      34998     33846     34974 U=    19.03 T=   71.4 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  62. x2= 136. y1=   .49 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999814 cc2=  .884302 lx= 10.46006 if=  62 il= 136 6/6/2020   n=  74 now=   33964 end=      34998     33846     34974 U=    19.03 T=   71.4 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  62. x2= 136. y1=   .49 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999728 cc2=  .885020 lx= 10.46306 if=  61 il= 136 6/6/2020   n=  75 now=   33964 end=      34998     33846     34974 U=    18.95 T=   71.6 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  61. x2= 136. y1=   .56 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999784 cc2=  .885020 lx= 10.46006 if=  61 il= 136 6/6/2020   n=  75 now=   33964 end=      34998     33846     34974 U=    18.95 T=   71.6 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  61. x2= 136. y1=   .56 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999686 cc2=  .885726 lx= 10.46306 if=  60 il= 136 6/6/2020   n=  76 now=   33964 end=      34998     33846     34974 U=    18.93 T=   71.7 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  60. x2= 136. y1=   .62 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999761 cc2=  .885726 lx= 10.45906 if=  60 il= 136 6/6/2020   n=  76 now=   33964 end=      34998     33846     34974 U=    18.93 T=   71.7 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  60. x2= 136. y1=   .62 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999640 cc2=  .886412 lx= 10.46306 if=  59 il= 136 6/6/2020   n=  77 now=   33964 end=      34998     33846     34974 U=    18.87 T=   71.9 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  59. x2= 136. y1=   .68 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999733 cc2=  .886412 lx= 10.45906 if=  59 il= 136 6/6/2020   n=  77 now=   33964 end=      34998     33846     34974 U=    18.87 T=   71.9 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  59. x2= 136. y1=   .68 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999565 cc2=  .887056 lx= 10.46306 if=  58 il= 136 6/6/2020   n=  78 now=   33964 end=      34998     33846     34974 U=    18.72 T=   72.4 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  58. x2= 136. y1=   .77 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999687 cc2=  .887056 lx= 10.45806 if=  58 il= 136 6/6/2020   n=  78 now=   33964 end=      34998     33846     34974 U=    18.72 T=   72.4 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1=  58. x2= 136. y1=   .77 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999866 cc2=  .869677 lx= 10.46306 if=  78 il= 136 6/6/2020   n=  58 now=   33964 end=      34998     33846     34974 U=    19.56 T=   69.6 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  78. x2= 136. y1=  -.43 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999871 cc2=  .869677 lx= 10.46206 if=  78 il= 136 6/6/2020   n=  58 now=   33964 end=      34998     33846     34974 U=    19.56 T=   69.6 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  78. x2= 136. y1=  -.43 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999480 cc2=  .832813 lx= 10.46306 if= 101 il= 136 6/6/2020   n=  35 now=   33964 end=      34998     33846     34974 U=    19.69 T=   69.1 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 101. x2= 136. y1= -1.62 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999524 cc2=  .832813 lx= 10.46006 if= 101 il= 136 6/6/2020   n=  35 now=   33964 end=      34998     33846     34974 U=    19.69 T=   69.1 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 101. x2= 136. y1= -1.62 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999049 cc2=  .790534 lx= 10.46306 if= 114 il= 136 6/6/2020   n=  22 now=   33964 end=      34998     33846     34974 U=    19.78 T=   68.8 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 114. x2= 136. y1= -2.28 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1= 1.000000 cc2=  .790534 lx= 10.36706 if= 114 il= 136 6/6/2020   n=  22 now=   33964 end=      34998     33846     34974 U=    19.78 T=   68.8 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 114. x2= 136. y1= -2.28 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999090 cc2=  .794966 lx= 10.46306 if= 113 il= 136 6/6/2020   n=  23 now=   33964 end=      34998     33846     34974 U=    19.41 T=   70.1 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 113. x2= 136. y1= -2.21 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1= 1.000000 cc2=  .794966 lx= 10.36606 if= 113 il= 136 6/6/2020   n=  23 now=   33964 end=      34998     33846     34974 U=    19.41 T=   70.1 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 113. x2= 136. y1= -2.21 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .998954 cc2=  .798954 lx= 10.46306 if= 112 il= 136 6/6/2020   n=  24 now=   33964 end=      34998     33846     34974 U=    19.06 T=   71.2 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 112. x2= 136. y1= -2.14 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .998966 cc2=  .798954 lx= 10.46106 if= 112 il= 136 6/6/2020   n=  24 now=   33964 end=      34998     33846     34974 U=    19.06 T=   71.2 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 112. x2= 136. y1= -2.14 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .998903 cc2=  .802787 lx= 10.46306 if= 111 il= 136 6/6/2020   n=  25 now=   33964 end=      34998     33846     34974 U=    19.07 T=   71.2 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 111. x2= 136. y1= -2.09 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .998964 cc2=  .802787 lx= 10.46006 if= 111 il= 136 6/6/2020   n=  25 now=   33964 end=      34998     33846     34974 U=    19.07 T=   71.2 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 111. x2= 136. y1= -2.09 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .998951 cc2=  .806501 lx= 10.46306 if= 110 il= 136 6/6/2020   n=  26 now=   33964 end=      34998     33846     34974 U=    19.19 T=   70.8 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 110. x2= 136. y1= -2.04 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999048 cc2=  .806501 lx= 10.45906 if= 110 il= 136 6/6/2020   n=  26 now=   33964 end=      34998     33846     34974 U=    19.19 T=   70.8 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 110. x2= 136. y1= -2.04 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999037 cc2=  .810055 lx= 10.46306 if= 109 il= 136 6/6/2020   n=  27 now=   33964 end=      34998     33846     34974 U=    19.30 T=   70.4 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 109. x2= 136. y1= -2.00 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999144 cc2=  .810055 lx= 10.45906 if= 109 il= 136 6/6/2020   n=  27 now=   33964 end=      34998     33846     34974 U=    19.30 T=   70.4 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 109. x2= 136. y1= -2.00 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999133 cc2=  .813437 lx= 10.46306 if= 108 il= 136 6/6/2020   n=  28 now=   33964 end=      34998     33846     34974 U=    19.47 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 108. x2= 136. y1= -1.96 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999224 cc2=  .813437 lx= 10.45906 if= 108 il= 136 6/6/2020   n=  28 now=   33964 end=      34998     33846     34974 U=    19.47 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 108. x2= 136. y1= -1.96 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999215 cc2=  .816641 lx= 10.46306 if= 107 il= 136 6/6/2020   n=  29 now=   33964 end=      34998     33846     34974 U=    19.56 T=   69.5 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 107. x2= 136. y1= -1.91 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999283 cc2=  .816641 lx= 10.45906 if= 107 il= 136 6/6/2020   n=  29 now=   33964 end=      34998     33846     34974 U=    19.56 T=   69.5 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 107. x2= 136. y1= -1.91 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999289 cc2=  .819683 lx= 10.46306 if= 106 il= 136 6/6/2020   n=  30 now=   33964 end=      34998     33846     34974 U=    19.53 T=   69.6 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 106. x2= 136. y1= -1.86 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999344 cc2=  .819683 lx= 10.46006 if= 106 il= 136 6/6/2020   n=  30 now=   33964 end=      34998     33846     34974 U=    19.53 T=   69.6 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 106. x2= 136. y1= -1.86 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999351 cc2=  .822575 lx= 10.46306 if= 105 il= 136 6/6/2020   n=  31 now=   33964 end=      34998     33846     34974 U=    19.46 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 105. x2= 136. y1= -1.80 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999403 cc2=  .822575 lx= 10.46006 if= 105 il= 136 6/6/2020   n=  31 now=   33964 end=      34998     33846     34974 U=    19.46 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 105. x2= 136. y1= -1.80 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999365 cc2=  .825287 lx= 10.46306 if= 104 il= 136 6/6/2020   n=  32 now=   33964 end=      34998     33846     34974 U=    19.20 T=   70.8 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 104. x2= 136. y1= -1.73 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999438 cc2=  .825287 lx= 10.45906 if= 104 il= 136 6/6/2020   n=  32 now=   33964 end=      34998     33846     34974 U=    19.20 T=   70.8 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 104. x2= 136. y1= -1.73 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999402 cc2=  .827903 lx= 10.46306 if= 103 il= 136 6/6/2020   n=  33 now=   33964 end=      34998     33846     34974 U=    19.29 T=   70.5 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 103. x2= 136. y1= -1.69 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999485 cc2=  .827903 lx= 10.45906 if= 103 il= 136 6/6/2020   n=  33 now=   33964 end=      34998     33846     34974 U=    19.29 T=   70.5 p1=   3.0 p2=    97.0 ed=   116 5/17/2020   x1= 103. x2= 136. y1= -1.69 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   116 5/17/2020 
AAA1     1 Italy Deaths    cc1=  .999452 cc2=  .830421 lx= 10.46306 if= 102 il= 136 6/6/2020   n=  34 now=   33964 end=      34998     33846     34974 U=    19.47 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 102. x2= 136. y1= -1.65 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999521 cc2=  .830421 lx= 10.45906 if= 102 il= 136 6/6/2020   n=  34 now=   33964 end=      34998     33846     34974 U=    19.47 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 102. x2= 136. y1= -1.65 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999790 cc2=  .858368 lx= 10.46306 if=  87 il= 136 6/6/2020   n=  49 now=   33964 end=      34998     33846     34974 U=    19.56 T=   69.6 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  87. x2= 136. y1=  -.89 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999793 cc2=  .858368 lx= 10.46206 if=  87 il= 136 6/6/2020   n=  49 now=   33964 end=      34998     33846     34974 U=    19.56 T=   69.6 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  87. x2= 136. y1=  -.89 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999514 cc2=  .835115 lx= 10.46306 if= 100 il= 136 6/6/2020   n=  36 now=   33964 end=      34998     33846     34974 U=    19.37 T=   70.2 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 100. x2= 136. y1= -1.54 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999561 cc2=  .835115 lx= 10.46006 if= 100 il= 136 6/6/2020   n=  36 now=   33964 end=      34998     33846     34974 U=    19.37 T=   70.2 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1= 100. x2= 136. y1= -1.54 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999551 cc2=  .837329 lx= 10.46306 if=  99 il= 136 6/6/2020   n=  37 now=   33964 end=      34998     33846     34974 U=    19.45 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  99. x2= 136. y1= -1.49 y2= -3.40 BEST
AAA2     1 Italy Deaths    cc1=  .999594 cc2=  .837329 lx= 10.46006 if=  99 il= 136 6/6/2020   n=  37 now=   33964 end=      34998     33846     34974 U=    19.45 T=   69.9 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  99. x2= 136. y1= -1.49 y2= -3.40 BEST
GP: Deaths    Italy 6/6/2020        136   33964    34998   33846    34974    57   115 5/16/2020 
AAA1     1 Italy Deaths    cc1=  .999584 cc2=  .839456 lx= 10.46306 if=  98 il= 136 6/6/2020   n=  38 now=   33964 end=      34998     33846     34974 U=    19.52 T=   69.7 p1=   3.0 p2=    97.0 ed=   115 5/16/2020   x1=  98. x2= 136. y1= -1.45 y2= -3.40 BEST
