
  # Process COVID TAB data
p1= 7338 il= 138
p1= 7343 il= 137
p1= 7544 il= 136
p1= 7630 il= 135
p1= 7630 il= 134
US_Louisiana_Orleans=Confirmed nl = 139, n1= 5 s1= 7497 s2= 56222325.8 SD= 131.593312899999 frac%= 1.75527961718019
US_Louisiana_Orleans=Confirmed i:  56  56   3  3/19/2020 p:    1472    7497 e: -80.4 r:   3.1   
US_Louisiana_Orleans=Confirmed i: 127  55  74          . p:    7630    7497 e:   1.8 r:  94.3 OK
US_Louisiana_Orleans=Confirmed i: 128  56  75  5/30/2020 p:    8166    7497 e:   8.9 r:  94.8 OK
US_Louisiana_Orleans=Confirmed i: 129  57  76          . p:    7630    7497 e:   1.8 r:  95.1 OK
US_Louisiana_Orleans=Confirmed i: 130  58  77   6/1/2020 p:    7630    7497 e:   1.8 r:  95.3 OK
US_Louisiana_Orleans=Confirmed i: 131  59  78          . p:    7630    7497 e:   1.8 r:  95.5 OK
US_Louisiana_Orleans=Confirmed i: 132  60  79   6/3/2020 p:    7898    7497 e:   5.3 r:  95.7 OK
US_Louisiana_Orleans=Confirmed i: 133  61  80          . p:    7898    7497 e:   5.3 r:  95.9 OK
US_Louisiana_Orleans=Confirmed i: 134  62  81   6/5/2020 p:    7630    7497 e:   1.8 r:  96.1 OK
US_Louisiana_Orleans=Confirmed i: 135  63  82          . p:    7630    7497 e:   1.8 r:  96.3 OK
US_Louisiana_Orleans=Confirmed i: 136  64  83   6/7/2020 p:    7544    7497 e:   0.6 r:  96.4 OK
US_Louisiana_Orleans=Confirmed i: 137  65  84          . p:    7343    7497 e:  -2.1 r:  96.5 OK
US_Louisiana_Orleans=Confirmed i: 138  66  85   6/9/2020 p:    7338    7497 e:  -2.1 r:  96.7 OK
