TEST last_day=  735 method= last 
MH:     0 Country_Region                                            141 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/6/20  6/7/20  6/8/20
aaa nday1  138 6/8/2020       68135.00000       11.12925
TAB:  China_Hubei Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    41 3/3/2020  
AAA1     1 China_Hubei Deaths    cc1=  .997793 cc2=  .883085 lx=  8.41450 if=   4 il=  79 4/10/2020  n=  75 now=    4512 end=       4511      4503      4500 U=     9.82 T=   17.9 p1=    .0 p2=   100.0 ed=    41 3/3/2020    x1=   4. x2=  79. y1=  1.42 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .999033 cc2=  .883085 lx=  8.41650 if=   4 il=  79 4/10/2020  n=  75 now=    4512 end=       4511      4503      4500 U=     9.82 T=   17.9 p1=    .0 p2=   100.0 ed=    41 3/3/2020    x1=   4. x2=  79. y1=  1.42 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    41 3/3/2020  
AAA1     1 China_Hubei Deaths    cc1=  .997832 cc2=  .883871 lx=  8.41450 if=   3 il=  79 4/10/2020  n=  76 now=    4512 end=       4511      4503      4500 U=     9.88 T=   17.6 p1=    .0 p2=   100.0 ed=    40 3/2/2020    x1=   3. x2=  79. y1=  1.48 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .999063 cc2=  .883871 lx=  8.41650 if=   3 il=  79 4/10/2020  n=  76 now=    4512 end=       4511      4503      4500 U=     9.88 T=   17.6 p1=    .0 p2=   100.0 ed=    40 3/2/2020    x1=   3. x2=  79. y1=  1.48 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    40 3/2/2020  
AAA1     1 China_Hubei Deaths    cc1=  .997881 cc2=  .884654 lx=  8.41450 if=   2 il=  79 4/10/2020  n=  77 now=    4512 end=       4511      4503      4500 U=     9.86 T=   17.7 p1=    .0 p2=   100.0 ed=    40 3/2/2020    x1=   2. x2=  79. y1=  1.59 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .999096 cc2=  .884654 lx=  8.41650 if=   2 il=  79 4/10/2020  n=  77 now=    4512 end=       4511      4503      4500 U=     9.86 T=   17.7 p1=    .0 p2=   100.0 ed=    40 3/2/2020    x1=   2. x2=  79. y1=  1.59 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    40 3/2/2020  
AAA1     1 China_Hubei Deaths    cc1=  .997921 cc2=  .885412 lx=  8.41450 if=   1 il=  79 4/10/2020  n=  78 now=    4512 end=       4511      4503      4500 U=     9.90 T=   17.5 p1=    .0 p2=   100.0 ed=    40 3/2/2020    x1=   1. x2=  79. y1=  1.66 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .999124 cc2=  .885412 lx=  8.41650 if=   1 il=  79 4/10/2020  n=  78 now=    4512 end=       4511      4503      4500 U=     9.90 T=   17.5 p1=    .0 p2=   100.0 ed=    40 3/2/2020    x1=   1. x2=  79. y1=  1.66 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    40 3/2/2020  
AAA1     1 China_Hubei Deaths    cc1=  .996447 cc2=  .869447 lx=  8.41450 if=  18 il=  79 4/10/2020  n=  61 now=    4512 end=       4511      4503      4500 U=     9.41 T=   20.5 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  18. x2=  79. y1=   .27 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998334 cc2=  .869447 lx=  8.41650 if=  18 il=  79 4/10/2020  n=  61 now=    4512 end=       4511      4503      4500 U=     9.41 T=   20.5 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  18. x2=  79. y1=   .27 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    42 3/4/2020  
AAA1     1 China_Hubei Deaths    cc1=  .996269 cc2=  .868232 lx=  8.41450 if=  19 il=  79 4/10/2020  n=  60 now=    4512 end=       4511      4503      4500 U=     9.38 T=   20.7 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  19. x2=  79. y1=   .18 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998301 cc2=  .868232 lx=  8.41650 if=  19 il=  79 4/10/2020  n=  60 now=    4512 end=       4511      4503      4500 U=     9.38 T=   20.7 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  19. x2=  79. y1=   .18 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    42 3/4/2020  
AAA1     1 China_Hubei Deaths    cc1=  .996079 cc2=  .866980 lx=  8.41450 if=  20 il=  79 4/10/2020  n=  59 now=    4512 end=       4511      4503      4500 U=     9.34 T=   20.9 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  20. x2=  79. y1=   .10 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998280 cc2=  .866980 lx=  8.41650 if=  20 il=  79 4/10/2020  n=  59 now=    4512 end=       4511      4503      4500 U=     9.34 T=   20.9 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  20. x2=  79. y1=   .10 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    42 3/4/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995880 cc2=  .865691 lx=  8.41450 if=  21 il=  79 4/10/2020  n=  58 now=    4512 end=       4511      4503      4500 U=     9.33 T=   21.0 p1=    .0 p2=   100.0 ed=    43 3/5/2020    x1=  21. x2=  79. y1=   .00 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998282 cc2=  .865691 lx=  8.41650 if=  21 il=  79 4/10/2020  n=  58 now=    4512 end=       4511      4503      4500 U=     9.33 T=   21.0 p1=    .0 p2=   100.0 ed=    43 3/5/2020    x1=  21. x2=  79. y1=   .00 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    43 3/5/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995666 cc2=  .864360 lx=  8.41450 if=  22 il=  79 4/10/2020  n=  57 now=    4512 end=       4511      4503      4500 U=     9.33 T=   21.0 p1=    .0 p2=   100.0 ed=    43 3/5/2020    x1=  22. x2=  79. y1=  -.11 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998290 cc2=  .864360 lx=  8.41650 if=  22 il=  79 4/10/2020  n=  57 now=    4512 end=       4511      4503      4500 U=     9.33 T=   21.0 p1=    .0 p2=   100.0 ed=    43 3/5/2020    x1=  22. x2=  79. y1=  -.11 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    43 3/5/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995437 cc2=  .862984 lx=  8.41450 if=  23 il=  79 4/10/2020  n=  56 now=    4512 end=       4511      4503      4500 U=     9.36 T=   20.8 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  23. x2=  79. y1=  -.23 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998322 cc2=  .862984 lx=  8.41750 if=  23 il=  79 4/10/2020  n=  56 now=    4512 end=       4511      4503      4500 U=     9.36 T=   20.8 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  23. x2=  79. y1=  -.23 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    42 3/4/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995188 cc2=  .861557 lx=  8.41450 if=  24 il=  79 4/10/2020  n=  55 now=    4512 end=       4511      4503      4500 U=     9.38 T=   20.7 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  24. x2=  79. y1=  -.35 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998377 cc2=  .861557 lx=  8.41750 if=  24 il=  79 4/10/2020  n=  55 now=    4512 end=       4511      4503      4500 U=     9.38 T=   20.7 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  24. x2=  79. y1=  -.35 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    42 3/4/2020  
AAA1     1 China_Hubei Deaths    cc1=  .994920 cc2=  .860080 lx=  8.41450 if=  25 il=  79 4/10/2020  n=  54 now=    4512 end=       4511      4503      4500 U=     9.35 T=   20.9 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  25. x2=  79. y1=  -.44 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998410 cc2=  .860080 lx=  8.41750 if=  25 il=  79 4/10/2020  n=  54 now=    4512 end=       4511      4503      4500 U=     9.35 T=   20.9 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  25. x2=  79. y1=  -.44 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    42 3/4/2020  
AAA1     1 China_Hubei Deaths    cc1=  .994632 cc2=  .858549 lx=  8.41450 if=  26 il=  79 4/10/2020  n=  53 now=    4512 end=       4511      4503      4500 U=     9.32 T=   21.1 p1=    .0 p2=   100.0 ed=    43 3/5/2020    x1=  26. x2=  79. y1=  -.53 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998466 cc2=  .858549 lx=  8.41750 if=  26 il=  79 4/10/2020  n=  53 now=    4512 end=       4511      4503      4500 U=     9.32 T=   21.1 p1=    .0 p2=   100.0 ed=    43 3/5/2020    x1=  26. x2=  79. y1=  -.53 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    43 3/5/2020  
AAA1     1 China_Hubei Deaths    cc1=  .994322 cc2=  .856961 lx=  8.41450 if=  27 il=  79 4/10/2020  n=  52 now=    4512 end=       4511      4503      4500 U=     9.36 T=   20.8 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  27. x2=  79. y1=  -.66 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998562 cc2=  .856961 lx=  8.41750 if=  27 il=  79 4/10/2020  n=  52 now=    4512 end=       4511      4503      4500 U=     9.36 T=   20.8 p1=    .0 p2=   100.0 ed=    42 3/4/2020    x1=  27. x2=  79. y1=  -.66 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    42 3/4/2020  
AAA1     1 China_Hubei Deaths    cc1=  .989975 cc2=  .688463 lx=  8.41450 if=  69 il=  79 4/10/2020  n=  10 now=    4512 end=       4511      4503      4500 U=     5.82 T=   42.8 p1=    .0 p2=   100.0 ed=    56 3/18/2020   x1=  69. x2=  79. y1= -4.50 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1= 1.000000 cc2=  .688463 lx=  8.40550 if=  69 il=  79 4/10/2020  n=  10 now=    4512 end=       4511      4503      4500 U=     5.82 T=   42.8 p1=    .0 p2=   100.0 ed=    56 3/18/2020   x1=  69. x2=  79. y1= -4.50 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    56 3/18/2020 
AAA1     1 China_Hubei Deaths    cc1=  .991673 cc2=  .702997 lx=  8.41450 if=  68 il=  79 4/10/2020  n=  11 now=    4512 end=       4511      4503      4500 U=     6.32 T=   39.7 p1=    .0 p2=   100.0 ed=    54 3/16/2020   x1=  68. x2=  79. y1= -4.48 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1= 1.000000 cc2=  .702997 lx=  8.40450 if=  68 il=  79 4/10/2020  n=  11 now=    4512 end=       4511      4503      4500 U=     6.32 T=   39.7 p1=    .0 p2=   100.0 ed=    54 3/16/2020   x1=  68. x2=  79. y1= -4.48 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    54 3/16/2020 
AAA1     1 China_Hubei Deaths    cc1=  .992439 cc2=  .715089 lx=  8.41450 if=  67 il=  79 4/10/2020  n=  12 now=    4512 end=       4511      4503      4500 U=     6.48 T=   38.7 p1=    .0 p2=   100.0 ed=    54 3/16/2020   x1=  67. x2=  79. y1= -4.37 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1=  .992439 cc2=  .715089 lx=  8.41450 if=  67 il=  79 4/10/2020  n=  12 now=    4512 end=       4511      4503      4500 U=     6.48 T=   38.7 p1=    .0 p2=   100.0 ed=    54 3/16/2020   x1=  67. x2=  79. y1= -4.37 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    54 3/16/2020 
AAA1     1 China_Hubei Deaths    cc1=  .992785 cc2=  .725523 lx=  8.41450 if=  66 il=  79 4/10/2020  n=  13 now=    4512 end=       4511      4503      4500 U=     6.61 T=   37.9 p1=    .0 p2=   100.0 ed=    53 3/15/2020   x1=  66. x2=  79. y1= -4.25 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1= 1.000000 cc2=  .725523 lx=  8.40250 if=  66 il=  79 4/10/2020  n=  13 now=    4512 end=       4511      4503      4500 U=     6.61 T=   37.9 p1=    .0 p2=   100.0 ed=    53 3/15/2020   x1=  66. x2=  79. y1= -4.25 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    53 3/15/2020 
AAA1     1 China_Hubei Deaths    cc1=  .991831 cc2=  .733632 lx=  8.41450 if=  65 il=  79 4/10/2020  n=  14 now=    4512 end=       4511      4503      4500 U=     6.90 T=   36.1 p1=    .0 p2=   100.0 ed=    52 3/14/2020   x1=  65. x2=  79. y1= -4.19 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1= 1.000000 cc2=  .733632 lx=  8.40150 if=  65 il=  79 4/10/2020  n=  14 now=    4512 end=       4511      4503      4500 U=     6.90 T=   36.1 p1=    .0 p2=   100.0 ed=    52 3/14/2020   x1=  65. x2=  79. y1= -4.19 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    52 3/14/2020 
AAA1     1 China_Hubei Deaths    cc1=  .990938 cc2=  .740938 lx=  8.41450 if=  64 il=  79 4/10/2020  n=  15 now=    4512 end=       4511      4503      4500 U=     7.05 T=   35.2 p1=    .0 p2=   100.0 ed=    51 3/13/2020   x1=  64. x2=  79. y1= -4.09 y2= -6.22 BEST
AAA2     1 China_Hubei Deaths    cc1= 1.000000 cc2=  .740938 lx=  8.39950 if=  64 il=  79 4/10/2020  n=  15 now=    4512 end=       4511      4503      4500 U=     7.05 T=   35.2 p1=    .0 p2=   100.0 ed=    51 3/13/2020   x1=  64. x2=  79. y1= -4.09 y2= -6.22 BEST
GP: Deaths    China_Hubei 4/10/2020        79    4512     4511    4503     4500    33    51 3/13/2020 
AAA2     1 China_Hubei Deaths    cc1=  .993713 cc2=  .764297 lx=  8.43450 if=  60 il=  78 4/9/2020   n=  18 now=    4512 end=       4603      4502      4568 U=    28.56 T=  -30.7 p1=   2.0 p2=    98.0 ed=    36 2/27/2020   x1=  60. x2=  78. y1= -3.18 y2= -3.81     
GP: Deaths    China_Hubei 4/9/2020         78    4512     4603    4502     4568    36    36 2/27/2020 
AAA1     1 China_Hubei Deaths    cc1=  .996501 cc2=  .834279 lx=  8.42450 if=  41 il=  78 4/9/2020   n=  37 now=    4512 end=       4557      4502      4568 U=    15.26 T=   10.8 p1=   1.0 p2=    99.0 ed=    46 3/8/2020    x1=  41. x2=  78. y1= -1.98 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998181 cc2=  .834279 lx=  8.41950 if=  41 il=  78 4/9/2020   n=  37 now=    4512 end=       4557      4502      4568 U=    15.26 T=   10.8 p1=   1.0 p2=    99.0 ed=    46 3/8/2020    x1=  41. x2=  78. y1= -1.98 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    46 3/8/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995926 cc2=  .837812 lx=  8.42450 if=  39 il=  78 4/9/2020   n=  39 now=    4512 end=       4557      4502      4568 U=    15.00 T=   11.9 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  39. x2=  78. y1= -1.80 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998204 cc2=  .837812 lx=  8.41950 if=  39 il=  78 4/9/2020   n=  39 now=    4512 end=       4557      4502      4568 U=    15.00 T=   11.9 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  39. x2=  78. y1= -1.80 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    47 3/9/2020  
AAA1     1 China_Hubei Deaths    cc1=  .996228 cc2=  .836100 lx=  8.42450 if=  40 il=  78 4/9/2020   n=  38 now=    4512 end=       4557      4502      4568 U=    15.18 T=   11.1 p1=   1.0 p2=    99.0 ed=    46 3/8/2020    x1=  40. x2=  78. y1= -1.90 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998209 cc2=  .836100 lx=  8.41950 if=  40 il=  78 4/9/2020   n=  38 now=    4512 end=       4557      4502      4568 U=    15.18 T=   11.1 p1=   1.0 p2=    99.0 ed=    46 3/8/2020    x1=  40. x2=  78. y1= -1.90 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    46 3/8/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995591 cc2=  .841287 lx=  8.42450 if=  37 il=  78 4/9/2020   n=  41 now=    4512 end=       4557      4502      4568 U=    14.84 T=   12.6 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  37. x2=  78. y1= -1.64 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998274 cc2=  .841287 lx=  8.41850 if=  37 il=  78 4/9/2020   n=  41 now=    4512 end=       4557      4502      4568 U=    14.84 T=   12.6 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  37. x2=  78. y1= -1.64 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    47 3/9/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995754 cc2=  .839580 lx=  8.42450 if=  38 il=  78 4/9/2020   n=  40 now=    4512 end=       4557      4502      4568 U=    14.96 T=   12.1 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  38. x2=  78. y1= -1.73 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998236 cc2=  .839580 lx=  8.41950 if=  38 il=  78 4/9/2020   n=  40 now=    4512 end=       4557      4502      4568 U=    14.96 T=   12.1 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  38. x2=  78. y1= -1.73 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    47 3/9/2020  
AAA1     1 China_Hubei Deaths    cc1=  .996872 cc2=  .832473 lx=  8.42450 if=  42 il=  78 4/9/2020   n=  36 now=    4512 end=       4557      4502      4568 U=    15.46 T=    9.9 p1=   1.0 p2=    99.0 ed=    46 3/8/2020    x1=  42. x2=  78. y1= -2.08 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998226 cc2=  .832473 lx=  8.42050 if=  42 il=  78 4/9/2020   n=  36 now=    4512 end=       4557      4502      4568 U=    15.46 T=    9.9 p1=   1.0 p2=    99.0 ed=    46 3/8/2020    x1=  42. x2=  78. y1= -2.08 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    46 3/8/2020  
AAA1     1 China_Hubei Deaths    cc1=  .997209 cc2=  .830543 lx=  8.42450 if=  43 il=  78 4/9/2020   n=  35 now=    4512 end=       4557      4502      4568 U=    15.62 T=    9.2 p1=   1.0 p2=    99.0 ed=    46 3/8/2020    x1=  43. x2=  78. y1= -2.16 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1= 1.000000 cc2=  .830543 lx=  8.32850 if=  43 il=  78 4/9/2020   n=  35 now=    4512 end=       4557      4502      4568 U=    15.62 T=    9.2 p1=   1.0 p2=    99.0 ed=    46 3/8/2020    x1=  43. x2=  78. y1= -2.16 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    46 3/8/2020  
AAA1     1 China_Hubei Deaths    cc1=  .997549 cc2=  .828519 lx=  8.42450 if=  44 il=  78 4/9/2020   n=  34 now=    4512 end=       4557      4502      4568 U=    15.82 T=    8.3 p1=   1.0 p2=    99.0 ed=    45 3/7/2020    x1=  44. x2=  78. y1= -2.26 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1= 1.000000 cc2=  .828519 lx=  8.33650 if=  44 il=  78 4/9/2020   n=  34 now=    4512 end=       4557      4502      4568 U=    15.82 T=    8.3 p1=   1.0 p2=    99.0 ed=    45 3/7/2020    x1=  44. x2=  78. y1= -2.26 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    45 3/7/2020  
AAA1     1 China_Hubei Deaths    cc1=  .998070 cc2=  .821294 lx=  8.42450 if=  47 il=  78 4/9/2020   n=  31 now=    4512 end=       4557      4502      4568 U=    16.63 T=    4.7 p1=   1.0 p2=    99.0 ed=    43 3/5/2020    x1=  47. x2=  78. y1= -2.54 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1= 1.000000 cc2=  .821294 lx=  8.35250 if=  47 il=  78 4/9/2020   n=  31 now=    4512 end=       4557      4502      4568 U=    16.63 T=    4.7 p1=   1.0 p2=    99.0 ed=    43 3/5/2020    x1=  47. x2=  78. y1= -2.54 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    43 3/5/2020  
AAA1     1 China_Hubei Deaths    cc1=  .998044 cc2=  .823966 lx=  8.42450 if=  46 il=  78 4/9/2020   n=  32 now=    4512 end=       4557      4502      4568 U=    16.38 T=    5.8 p1=   1.0 p2=    99.0 ed=    44 3/6/2020    x1=  46. x2=  78. y1= -2.45 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1= 1.000000 cc2=  .823966 lx=  8.34850 if=  46 il=  78 4/9/2020   n=  32 now=    4512 end=       4557      4502      4568 U=    16.38 T=    5.8 p1=   1.0 p2=    99.0 ed=    44 3/6/2020    x1=  46. x2=  78. y1= -2.45 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    44 3/6/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995509 cc2=  .843010 lx=  8.42450 if=  36 il=  78 4/9/2020   n=  42 now=    4512 end=       4557      4502      4568 U=    14.79 T=   12.8 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  36. x2=  78. y1= -1.57 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998358 cc2=  .843010 lx=  8.41850 if=  36 il=  78 4/9/2020   n=  42 now=    4512 end=       4557      4502      4568 U=    14.79 T=   12.8 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  36. x2=  78. y1= -1.57 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    47 3/9/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995598 cc2=  .844842 lx=  8.42450 if=  35 il=  78 4/9/2020   n=  43 now=    4512 end=       4557      4502      4568 U=    14.90 T=   12.4 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  35. x2=  78. y1= -1.52 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998465 cc2=  .844842 lx=  8.41850 if=  35 il=  78 4/9/2020   n=  43 now=    4512 end=       4557      4502      4568 U=    14.90 T=   12.4 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  35. x2=  78. y1= -1.52 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    47 3/9/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995667 cc2=  .846596 lx=  8.42450 if=  34 il=  78 4/9/2020   n=  44 now=    4512 end=       4557      4502      4568 U=    14.80 T=   12.8 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  34. x2=  78. y1= -1.43 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998559 cc2=  .846596 lx=  8.41850 if=  34 il=  78 4/9/2020   n=  44 now=    4512 end=       4557      4502      4568 U=    14.80 T=   12.8 p1=   1.0 p2=    99.0 ed=    47 3/9/2020    x1=  34. x2=  78. y1= -1.43 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    47 3/9/2020  
AAA1     1 China_Hubei Deaths    cc1=  .995650 cc2=  .848208 lx=  8.42450 if=  33 il=  78 4/9/2020   n=  45 now=    4512 end=       4557      4502      4568 U=    14.61 T=   13.7 p1=   1.0 p2=    99.0 ed=    48 3/10/2020   x1=  33. x2=  78. y1= -1.32 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998630 cc2=  .848208 lx=  8.41850 if=  33 il=  78 4/9/2020   n=  45 now=    4512 end=       4557      4502      4568 U=    14.61 T=   13.7 p1=   1.0 p2=    99.0 ed=    48 3/10/2020   x1=  33. x2=  78. y1= -1.32 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    48 3/10/2020 
AAA1     1 China_Hubei Deaths    cc1=  .995560 cc2=  .849695 lx=  8.42450 if=  32 il=  78 4/9/2020   n=  46 now=    4512 end=       4557      4502      4568 U=    14.43 T=   14.4 p1=   1.0 p2=    99.0 ed=    48 3/10/2020   x1=  32. x2=  78. y1= -1.22 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998671 cc2=  .849695 lx=  8.41850 if=  32 il=  78 4/9/2020   n=  46 now=    4512 end=       4557      4502      4568 U=    14.43 T=   14.4 p1=   1.0 p2=    99.0 ed=    48 3/10/2020   x1=  32. x2=  78. y1= -1.22 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    48 3/10/2020 
AAA1     1 China_Hubei Deaths    cc1=  .995443 cc2=  .851105 lx=  8.42450 if=  31 il=  78 4/9/2020   n=  47 now=    4512 end=       4557      4502      4568 U=    14.29 T=   15.0 p1=   1.0 p2=    99.0 ed=    48 3/10/2020   x1=  31. x2=  78. y1= -1.12 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998695 cc2=  .851105 lx=  8.41850 if=  31 il=  78 4/9/2020   n=  47 now=    4512 end=       4557      4502      4568 U=    14.29 T=   15.0 p1=   1.0 p2=    99.0 ed=    48 3/10/2020   x1=  31. x2=  78. y1= -1.12 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    48 3/10/2020 
AAA1     1 China_Hubei Deaths    cc1=  .995198 cc2=  .852341 lx=  8.42450 if=  30 il=  78 4/9/2020   n=  48 now=    4512 end=       4557      4502      4568 U=    14.06 T=   16.1 p1=   1.0 p2=    99.0 ed=    49 3/11/2020   x1=  30. x2=  78. y1=  -.99 y2= -4.40 BEST
AAA2     1 China_Hubei Deaths    cc1=  .998661 cc2=  .852341 lx=  8.41850 if=  30 il=  78 4/9/2020   n=  48 now=    4512 end=       4557      4502      4568 U=    14.06 T=   16.1 p1=   1.0 p2=    99.0 ed=    49 3/11/2020   x1=  30. x2=  78. y1=  -.99 y2= -4.40 BEST
GP: Deaths    China_Hubei 4/9/2020         78    4512     4557    4502     4568    36    49 3/11/2020 
