
  # Process COVID TAB data
p1= 148 il= 138
p1= 148 il= 137
p1= 148 il= 136
p1= 148 il= 135
p1= 148 il= 134
US_California_Santa_Clara=Deaths nl = 139, n1= 5 s1= 148 s2= 21904 SD= 0 frac%= 0
US_California_Santa_Clara=Deaths i:  56  56  -8  3/19/2020 p:      29     148 e: -80.4 r:   4.1   
US_California_Santa_Clara=Deaths i:  93  31  29          . p:      99     148 e: -33.1 r:  66.9   
US_California_Santa_Clara=Deaths i:  94  32  30  4/26/2020 p:      99     148 e: -33.1 r:  67.6   
US_California_Santa_Clara=Deaths i:  95  33  31          . p:     110     148 e: -25.7 r:  69.6   
US_California_Santa_Clara=Deaths i:  96  34  32  4/28/2020 p:     148     148 e:   0.0 r:  71.6 OK
US_California_Santa_Clara=Deaths i:  97  35  33          . p:     115     148 e: -22.3 r:  72.3   
US_California_Santa_Clara=Deaths i:  98  36  34  4/30/2020 p:     126     148 e: -14.9 r:  75.0 OK
US_California_Santa_Clara=Deaths i:  99  37  35          . p:     137     148 e:  -7.4 r:  76.4 OK
US_California_Santa_Clara=Deaths i: 100  38  36   5/2/2020 p:     132     148 e: -10.8 r:  77.0 OK
US_California_Santa_Clara=Deaths i: 101  39  37          . p:     126     148 e: -14.9 r:  77.7 OK
US_California_Santa_Clara=Deaths i: 102  40  38   5/4/2020 p:     130     148 e: -12.2 r:  79.1 OK
US_California_Santa_Clara=Deaths i: 103  41  39          . p:     137     148 e:  -7.4 r:  81.8 OK
US_California_Santa_Clara=Deaths i: 104  42  40   5/6/2020 p:     153     148 e:   3.4 r:  85.1 OK
US_California_Santa_Clara=Deaths i: 105  43  41          . p:     159     148 e:   7.4 r:  85.8 OK
US_California_Santa_Clara=Deaths i: 106  44  42   5/8/2020 p:     159     148 e:   7.4 r:  86.5 OK
US_California_Santa_Clara=Deaths i: 107  45  43          . p:     159     148 e:   7.4 r:  86.5 OK
US_California_Santa_Clara=Deaths i: 108  46  44  5/10/2020 p:     155     148 e:   4.7 r:  87.2 OK
US_California_Santa_Clara=Deaths i: 109  47  45          . p:     129     148 e: -12.8 r:  87.2 OK
US_California_Santa_Clara=Deaths i: 110  48  46  5/12/2020 p:     149     148 e:   0.7 r:  87.8 OK
US_California_Santa_Clara=Deaths i: 111  49  47          . p:     146     148 e:  -1.4 r:  87.8 OK
US_California_Santa_Clara=Deaths i: 112  50  48  5/14/2020 p:     147     148 e:  -0.7 r:  90.5 OK
US_California_Santa_Clara=Deaths i: 113  51  49          . p:     148     148 e:   0.0 r:  90.5 OK
US_California_Santa_Clara=Deaths i: 114  52  50  5/16/2020 p:     148     148 e:   0.0 r:  91.2 OK
US_California_Santa_Clara=Deaths i: 115  53  51          . p:     148     148 e:   0.0 r:  91.2 OK
US_California_Santa_Clara=Deaths i: 116  54  52  5/18/2020 p:     145     148 e:  -2.0 r:  91.2 OK
US_California_Santa_Clara=Deaths i: 117  55  53          . p:     148     148 e:   0.0 r:  92.6 OK
US_California_Santa_Clara=Deaths i: 118  56  54  5/20/2020 p:     148     148 e:   0.0 r:  93.2 OK
US_California_Santa_Clara=Deaths i: 119  57  55          . p:     148     148 e:   0.0 r:  93.2 OK
US_California_Santa_Clara=Deaths i: 120  58  56  5/22/2020 p:     148     148 e:   0.0 r:  93.2 OK
US_California_Santa_Clara=Deaths i: 121  59  57          . p:     148     148 e:   0.0 r:  93.9 OK
US_California_Santa_Clara=Deaths i: 122  60  58  5/24/2020 p:     143     148 e:  -3.4 r:  93.9 OK
US_California_Santa_Clara=Deaths i: 123  61  59          . p:     143     148 e:  -3.4 r:  93.9 OK
US_California_Santa_Clara=Deaths i: 124  62  60  5/26/2020 p:     144     148 e:  -2.7 r:  93.9 OK
US_California_Santa_Clara=Deaths i: 125  63  61          . p:     142     148 e:  -4.1 r:  94.6 OK
US_California_Santa_Clara=Deaths i: 126  64  62  5/28/2020 p:     142     148 e:  -4.1 r:  94.6 OK
US_California_Santa_Clara=Deaths i: 127  65  63          . p:     142     148 e:  -4.1 r:  94.6 OK
US_California_Santa_Clara=Deaths i: 128  66  64  5/30/2020 p:     142     148 e:  -4.1 r:  95.3 OK
US_California_Santa_Clara=Deaths i: 129  67  65          . p:     142     148 e:  -4.1 r:  95.3 OK
US_California_Santa_Clara=Deaths i: 130  68  66   6/1/2020 p:     142     148 e:  -4.1 r:  95.3 OK
US_California_Santa_Clara=Deaths i: 131  69  67          . p:     148     148 e:   0.0 r:  96.6 OK
US_California_Santa_Clara=Deaths i: 132  70  68   6/3/2020 p:     148     148 e:   0.0 r:  97.3 OK
US_California_Santa_Clara=Deaths i: 133  71  69          . p:     148     148 e:   0.0 r:  97.3 OK
US_California_Santa_Clara=Deaths i: 134  72  70   6/5/2020 p:     148     148 e:   0.0 r:  97.3 OK
US_California_Santa_Clara=Deaths i: 135  73  71          . p:     148     148 e:   0.0 r:  96.6 OK
US_California_Santa_Clara=Deaths i: 136  74  72   6/7/2020 p:     148     148 e:   0.0 r:  97.3 OK
US_California_Santa_Clara=Deaths i: 137  75  73          . p:     148     148 e:   0.0 r:  98.0 OK
US_California_Santa_Clara=Deaths i: 138  76  74   6/9/2020 p:     148     148 e:   0.0 r:  98.6 OK
